Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Other Income,43.07,39.85,64.3,32.08,33.68,34.93,31.13,22.21,25.69,19.13,18.67,10.32,18.09,6.51,2.43,17.5,6.82,15.09,4.41,13.45,13.39,20.52,12.39,12.11,14.99,-2.69,23.32,7.85,19.62,6.81,8.88,7.93,-2.09,-0.76,-3.03,1.06,0.62,0.96,2.71,7.57,-0.51,1.09,1.32,2.24,2.05,-1.13,6.19,8.58,-2.61,3.56
"P/L Before Int., Excpt. Items & Tax",226.04,260.5,303.56,257.29,267.38,279.63,269.88,252.26,254.33,244.56,223.42,231.38,223.45,203.31,172.57,155.57,163.57,147.64,111.25,95.34,111.2,103.5,71.79,71.51,106.76,94.41,123.96,108.26,108.58,94.02,86.45,74.87,66.86,66.2,65.06,63.38,61.85,61.59,58.31,54.61,45.48,44.31,35.23,30.96,37.34,33.05,30.36,16.06,13.21,13.1
Interest,4.59,4.65,4.85,4.89,4.97,5.55,5.81,3.92,4.12,4.47,4.26,3.36,3.19,3.01,1.59,1.64,1.9,1.35,1.3,1.39,1.44,1.44,1.36,1.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.01,0.0,--,--,0.0,0.04,0.4,0.61,0.77,0.97,1.25
P/L Before Exceptional Items & Tax,221.45,255.85,298.71,252.4,262.41,274.07,264.07,248.34,250.22,240.1,219.17,228.02,220.26,200.31,170.99,153.93,161.67,146.29,109.95,93.95,109.76,102.06,70.44,70.19,106.76,94.41,123.96,108.26,108.58,94.02,86.45,74.87,66.86,66.2,65.06,63.38,61.85,61.59,58.31,54.6,45.48,44.31,35.23,30.96,37.3,32.64,29.75,15.29,12.24,11.85
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,221.45,255.85,298.71,252.4,262.41,274.07,264.07,248.34,250.22,240.1,219.17,228.02,220.26,200.31,170.99,153.93,161.67,146.29,109.95,93.95,109.76,102.06,70.44,70.19,106.76,94.41,123.96,108.26,108.58,94.02,86.45,74.87,66.86,66.2,65.06,63.38,61.85,61.59,58.31,54.6,45.48,44.31,35.23,30.96,37.3,32.64,29.75,15.29,12.24,11.85
Tax,49.03,56.84,69.28,68.32,65.47,67.64,63.84,59.49,48.7,45.42,44.89,43.3,60.25,49.36,45.65,40.56,46.5,41.09,31.07,25.08,27.68,26.64,20.63,21.4,35.47,28.42,41.77,37.77,38.29,31.25,29.21,25.13,22.36,22.41,21.99,21.45,20.76,21.69,20.21,18.88,15.64,15.71,11.6,10.13,13.63,11.17,10.15,4.94,4.52,3.82
P/L After Tax from Ordinary Activities,172.42,199.01,229.43,184.08,196.93,206.43,200.23,188.85,201.52,194.68,174.28,184.72,160.01,150.95,125.33,113.38,115.17,105.2,78.88,68.87,82.08,75.42,49.81,48.79,71.29,65.99,82.18,70.5,70.29,62.77,57.24,49.74,44.5,43.79,43.08,41.93,41.09,39.9,38.1,35.72,29.84,28.6,23.64,20.83,23.67,21.48,19.61,10.35,7.71,8.03
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,172.42,199.01,229.43,184.08,196.93,206.43,200.23,188.85,201.52,194.68,174.28,184.72,160.01,150.95,125.33,113.38,115.17,105.2,78.88,68.87,82.08,75.42,49.81,48.79,71.29,65.99,82.18,70.5,70.29,62.77,57.24,49.74,44.5,43.79,43.08,41.93,41.09,39.9,38.1,35.72,29.84,28.6,23.64,20.83,23.67,21.48,19.61,10.35,7.71,8.03
Equity Share Capital,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,62.28,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14,31.14
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,575.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,27.68,31.95,36.84,29.56,31.62,33.15,32.15,30.32,32.36,31.26,27.98,29.66,25.69,24.24,20.13,18.21,18.49,16.89,12.67,11.06,13.18,12.11,8.0,7.83,11.45,10.6,13.2,11.32,11.29,10.08,9.19,15.97,14.29,14.06,13.83,13.47,13.2,12.81,12.24,11.47,16.53,9.18,7.59,6.69,7.6,6.9,6.3,3.32,2.48,2.58
Diluted EPS,27.68,31.94,36.83,29.55,31.61,33.14,32.15,30.32,32.36,31.26,27.98,29.66,25.69,24.24,20.13,18.21,18.49,16.89,12.67,11.06,13.18,12.11,8.0,7.83,11.45,10.6,13.2,11.32,11.29,10.08,9.19,15.97,14.29,14.06,13.83,13.47,13.2,12.81,12.24,11.47,16.53,9.18,7.59,6.69,7.6,6.9,6.3,3.32,2.48,2.58
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
