Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,427.46,458.79,494.1,436.71,400.59,429.09,423.32,391.89,218.52,220.26,223.8,211.37,208.51,220.57,213.09,195.88,206.22,203.61,205.55,175.67,184.38,217.57,210.36,179.91,204.75,204.53,211.59,186.32,189.8,195.38,185.75,181.83,184.92,195.51,189.83,190.14,189.43,193.58,186.93,173.52,186.44,193.36,171.94,167.07,216.68,220.42,219.35,202.77,188.98,166.43
"P/L Before Other Inc. , Int., Excpt. Items & Tax",459.64,413.23,455.62,466.83,490.07,427.02,437.85,374.36,408.79,317.78,364.13,281.51,385.61,336.63,355.87,310.52,376.3,325.05,363.18,262.6,216.7,264.55,272.55,249.95,271.09,273.86,289.74,242.2,267.04,242.85,261.44,184.53,210.18,179.89,241.46,179.63,211.61,209.21,227.34,178.54,227.01,174.32,168.78,177.11,186.57,138.48,134.67,153.54,157.38,138.61
Other Income,19.06,20.4,75.98,23.4,22.65,17.89,21.01,14.97,20.35,10.41,11.28,11.54,8.86,5.68,6.51,5.21,6.62,9.88,7.57,6.28,19.64,5.8,8.63,15.17,11.95,7.91,8.64,9.16,8.48,9.04,8.85,12.45,8.01,10.9,11.28,10.08,11.36,9.77,10.7,8.09,7.14,9.66,9.92,6.45,3.94,16.24,13.02,17.12,12.09,11.74
"P/L Before Int., Excpt. Items & Tax",478.7,433.63,531.6,490.23,512.72,444.91,458.86,389.33,429.14,328.19,375.41,293.05,394.47,342.31,362.38,315.73,382.92,334.93,370.75,268.88,236.34,270.35,281.18,265.12,283.04,281.77,298.38,251.36,275.52,251.89,270.29,196.98,218.19,190.79,252.74,189.71,222.97,218.98,238.04,186.63,234.15,183.98,178.7,183.56,190.51,154.72,147.69,170.66,169.47,150.35
Interest,1.08,1.11,1.15,0.98,1.36,1.51,1.05,1.07,1.08,1.26,1.27,1.3,1.35,1.51,1.5,1.54,1.56,1.89,1.82,1.99,1.98,2.92,2.41,2.31,2.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,477.62,432.52,530.45,489.25,511.36,443.4,457.81,388.26,428.06,326.93,374.14,291.75,393.12,340.8,360.88,314.19,381.36,333.04,368.93,266.89,234.36,267.43,278.77,262.81,280.54,281.77,298.38,251.36,275.52,251.89,270.29,196.98,218.19,190.79,252.74,189.71,222.97,218.98,238.04,186.63,234.15,183.98,178.7,183.56,190.51,154.72,147.69,170.66,169.47,150.35
Exceptional Items,--,--,--,--,--,--,--,-19.5,-1.87,--,--,-9.34,--,--,--,--,--,--,--,--,--,--,--,--,-3.61,--,--,34.12,-11.65,--,--,--,--,--,--,--,--,--,--,-31.34,--,--,--,--,-6.15,-0.11,--,70.64,--,--
P/L Before Tax,477.62,432.52,530.45,489.25,511.36,443.4,457.81,368.76,426.19,326.93,374.14,282.41,393.12,340.8,360.88,314.19,381.36,333.04,368.93,266.89,234.36,267.43,278.77,262.81,276.93,281.77,298.38,285.48,263.87,251.89,270.29,196.98,218.19,190.79,252.74,189.71,222.97,218.98,238.04,155.29,234.15,183.98,178.7,183.56,184.36,154.61,147.69,241.3,169.47,150.35
Tax,122.62,109.74,135.4,125.27,131.54,113.29,117.76,95.08,109.97,83.69,96.12,72.74,69.55,88.47,91.71,80.96,66.7,84.68,94.74,68.71,30.21,68.33,34.66,93.7,79.34,89.67,102.01,95.97,75.1,81.24,92.72,60.6,75.61,62.97,71.43,63.99,79.7,53.87,81.19,39.35,70.52,53.12,49.12,48.65,52.06,41.78,38.17,56.08,46.27,39.3
P/L After Tax from Ordinary Activities,355.0,322.78,395.05,363.98,379.82,330.11,340.05,273.68,316.22,243.24,278.02,209.67,323.57,252.33,269.17,233.23,314.66,248.36,274.19,198.18,204.15,199.1,244.11,169.11,197.59,192.1,196.37,189.51,188.77,170.65,177.57,136.38,142.58,127.82,181.31,125.72,143.27,165.11,156.85,115.94,163.63,130.86,129.58,134.91,132.3,112.83,109.52,185.22,123.2,111.05
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,355.0,322.78,395.05,363.98,379.82,330.11,340.05,273.68,316.22,243.24,278.02,209.67,323.57,252.33,269.17,233.23,314.66,248.36,274.19,198.18,204.15,199.1,244.11,169.11,197.59,192.1,196.37,189.51,188.77,170.65,177.57,136.38,142.58,127.82,181.31,125.72,143.27,165.11,156.85,115.94,163.63,130.86,129.58,134.91,132.3,112.83,109.52,185.22,123.2,111.05
Equity Share Capital,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,13.05,11.87,14.52,13.38,13.96,12.14,12.5,10.06,11.63,8.94,10.22,7.71,11.9,9.28,9.9,8.58,11.57,9.13,10.08,7.29,7.51,7.32,8.97,6.22,7.26,7.06,7.22,6.97,6.94,6.27,6.53,5.01,5.24,4.7,6.67,4.62,5.27,6.07,5.77,4.26,12.03,9.62,9.53,9.92,9.73,8.3,8.05,13.62,9.06,8.17
Diluted EPS,13.05,11.87,14.52,13.38,13.96,12.14,12.5,10.06,11.63,8.94,10.22,7.71,11.9,9.28,9.9,8.58,11.57,9.13,10.08,7.29,7.51,7.32,8.97,6.22,7.26,7.06,7.22,6.97,6.94,6.27,6.53,5.01,5.24,4.7,6.67,4.62,5.27,6.07,5.77,4.26,12.03,9.62,9.53,9.92,9.73,8.3,8.05,13.62,9.06,8.17
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
