Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,474.05,428.58,405.61,464.86,401.0,369.09,357.84,637.13,662.5,661.2,615.44,550.09,585.08,617.81,597.54,747.76,649.3,693.42,614.47,680.27,620.14,590.88,608.8,612.54,614.5,626.54,525.4,458.03,484.61,539.14,475.74,462.3,462.34,407.68,417.14,502.77,426.45,395.49,375.94,411.79,364.38,321.05,301.71,371.07,286.62,286.85,249.01,305.78,251.13,252.31
"P/L Before Other Inc. , Int., Excpt. Items & Tax",644.87,652.72,432.05,709.98,417.34,479.39,362.75,576.83,364.72,187.1,139.21,405.75,114.71,241.55,313.08,851.96,853.12,1087.0,845.04,729.74,532.63,513.28,435.26,625.01,489.22,506.03,303.1,386.33,574.02,949.63,386.37,506.61,563.24,521.84,496.09,536.92,621.38,486.97,538.31,437.8,503.84,539.04,524.59,565.29,532.63,313.26,322.33,207.0,240.26,195.09
Other Income,54.26,122.66,65.32,122.97,331.13,67.08,94.88,288.17,78.73,55.86,38.71,413.37,131.29,82.37,27.03,267.42,164.97,48.62,125.58,160.61,37.98,33.64,30.14,28.31,136.87,4.18,2.82,6.36,33.79,28.83,30.5,51.22,2.03,3.23,9.78,24.32,1.71,2.99,24.75,6.27,11.71,18.65,5.69,14.82,13.13,2.05,2.87,6.63,1.08,6.22
"P/L Before Int., Excpt. Items & Tax",699.13,775.38,497.37,832.95,748.47,546.47,457.63,865.0,443.45,242.96,177.92,819.12,246.0,323.92,340.11,1119.38,1018.09,1135.62,970.62,890.35,570.61,546.92,465.4,653.32,626.09,510.21,305.92,392.69,607.81,978.46,416.87,557.83,565.27,525.07,505.87,561.24,623.09,489.96,563.06,444.07,515.55,557.69,530.28,580.11,545.76,315.31,325.2,213.63,241.34,201.31
Interest,66.19,51.63,51.13,53.07,61.25,36.69,31.59,48.97,38.96,19.2,7.85,4.91,3.54,3.44,5.06,5.93,5.84,6.42,10.43,17.46,21.31,24.86,31.95,34.84,41.41,30.8,23.87,17.41,13.21,12.02,10.25,9.06,-16.87,-19.56,2.85,16.16,12.2,41.13,20.02,16.21,25.71,57.95,7.38,28.75,17.45,19.69,20.73,25.95,28.5,29.99
P/L Before Exceptional Items & Tax,632.94,723.75,446.24,779.88,687.22,509.78,426.04,816.03,404.49,223.76,170.07,814.21,242.46,320.48,335.05,1113.45,1012.25,1129.2,960.19,872.89,549.3,522.06,433.45,618.48,584.68,479.41,282.05,375.28,594.6,966.44,406.62,548.77,582.14,544.63,503.02,545.08,610.89,448.83,543.04,427.86,489.84,499.74,522.9,551.36,528.31,295.62,304.47,187.68,212.84,171.32
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,-74.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.41,20.21,-78.38,-139.53,9.54,-64.96,124.85
P/L Before Tax,632.94,723.75,446.24,779.88,687.22,509.78,426.04,816.03,404.49,223.76,170.07,739.5,242.46,320.48,335.05,1113.45,1012.25,1129.2,960.19,872.89,549.3,522.06,433.45,618.48,584.68,479.41,282.05,375.28,594.6,966.44,406.62,548.77,582.14,544.63,503.02,545.08,610.89,448.83,543.04,427.86,489.84,499.74,522.9,588.77,548.52,217.24,164.94,197.22,147.88,296.17
Tax,160.89,186.22,117.2,201.21,63.44,130.13,90.09,171.23,105.67,59.13,47.91,-62.66,2.65,122.8,119.98,240.87,271.74,327.66,245.51,147.85,130.23,123.93,102.95,158.34,121.17,98.46,56.93,66.99,150.28,213.61,99.29,93.31,141.12,125.39,111.99,131.74,146.75,107.56,135.09,90.85,95.57,108.08,129.5,158.17,130.36,37.54,21.31,33.68,3.6,58.16
P/L After Tax from Ordinary Activities,472.05,537.53,329.04,578.67,623.78,379.65,335.95,644.8,298.82,164.63,122.16,802.16,239.81,197.68,215.07,872.58,740.51,801.54,714.68,725.04,419.07,398.13,330.5,460.14,463.51,380.95,225.12,308.29,444.32,752.83,307.33,455.46,441.02,419.24,391.03,413.34,464.14,341.27,407.95,337.01,394.27,391.66,393.4,430.6,418.16,179.7,143.63,163.54,144.28,238.01
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,36.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,472.05,537.53,329.04,578.67,623.78,415.74,335.95,644.8,298.82,164.63,122.16,802.16,239.81,197.68,215.07,872.58,740.51,801.54,714.68,725.04,419.07,398.13,330.5,460.14,463.51,380.95,225.12,308.29,444.32,752.83,307.33,455.46,441.02,419.24,391.03,413.34,464.14,341.27,407.95,337.01,394.27,391.66,393.4,430.6,418.16,179.7,143.63,163.54,144.28,238.01
Equity Share Capital,58.08,58.08,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.59,58.52,58.52,58.52,58.52,58.4,58.4,29.2,29.2,29.15,29.15,29.15,29.15,29.12,29.12,29.12,29.12,29.11,29.11
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,8.13,9.21,5.62,9.88,10.65,7.1,5.73,11.0,5.1,2.81,2.08,13.69,4.09,3.37,3.67,14.89,12.64,13.68,12.2,12.37,7.15,6.8,5.64,7.85,7.91,6.5,3.84,5.26,7.58,12.85,5.25,7.78,7.53,7.16,6.68,7.07,8.0,5.82,6.97,11.55,13.52,13.44,13.5,14.78,14.36,6.17,4.93,5.62,4.96,8.17
Diluted EPS,8.13,9.21,5.62,9.88,10.65,7.1,5.73,11.0,5.1,2.81,2.08,13.69,4.09,3.37,3.67,14.89,12.64,13.68,12.2,12.37,7.15,6.8,5.64,7.85,7.91,6.5,3.84,5.26,7.58,12.85,5.25,7.78,7.53,7.16,6.67,7.07,8.0,5.82,6.96,11.55,13.52,13.42,13.48,14.77,14.34,6.16,4.93,5.61,4.96,8.17
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.44,13.39,13.38,13.31,13.23,13.18,13.15,13.15,13.15,13.17,13.17
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46.03,45.94,45.9,45.66,45.39,45.27,45.16,45.16,45.16,45.24,45.24
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.76,14.41,14.33,13.65,12.93,12.44,12.64,12.97,12.22,12.35,12.51
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93.65,91.44,90.87,86.18,81.24,78.08,79.15,81.21,76.54,77.46,78.48
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.54,49.43,49.16,46.83,44.37,42.73,43.41,44.54,41.97,42.42,42.98
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
