Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,174.04,154.37,119.22,99.77,119.11,98.55,93.12,85.12,122.38,95.4,96.15,69.31,74.81,64.58,52.3,47.44,56.32,37.71,54.62,44.29,52.49,48.74,47.55,45.0,51.32,54.13,43.14,39.55,52.88,35.44,35.3,31.83,40.51,43.38,34.95,43.0,48.16,36.36,36.31,41.71,39.04,40.01,34.65,47.43,65.35,46.81,50.53,43.74,56.44,34.3
"P/L Before Other Inc. , Int., Excpt. Items & Tax",297.53,270.47,213.26,241.21,234.04,175.77,183.47,178.01,222.98,141.07,115.37,92.39,128.65,71.62,39.96,85.48,90.18,47.82,56.42,39.68,49.43,57.12,51.07,71.64,90.83,65.77,55.13,69.82,62.53,46.51,36.43,55.31,58.99,51.1,34.23,53.24,50.4,38.94,35.05,40.24,37.83,36.06,28.22,35.65,35.04,26.3,24.19,24.51,26.81,25.37
Other Income,14.53,11.8,31.64,25.78,13.18,17.68,13.56,13.92,3.18,22.34,12.6,17.72,14.54,6.83,4.82,9.98,5.39,8.55,3.96,7.74,11.71,8.43,8.58,6.63,5.26,4.09,7.02,7.54,5.47,4.19,4.55,4.02,3.7,2.13,4.62,2.93,5.08,2.54,1.27,1.3,3.81,1.02,14.78,0.22,2.91,1.37,11.37,1.45,0.18,1.24
"P/L Before Int., Excpt. Items & Tax",312.06,282.27,244.9,266.99,247.22,193.45,197.03,191.93,226.16,163.41,127.97,110.11,143.19,78.45,44.78,95.46,95.57,56.37,60.38,47.42,61.14,65.55,59.65,78.27,96.09,69.86,62.15,77.36,68.0,50.7,40.98,59.33,62.69,53.23,38.85,56.17,55.48,41.48,36.33,41.54,41.64,37.08,43.0,35.87,37.95,27.67,35.56,25.96,26.99,26.62
Interest,8.08,7.88,6.73,6.24,7.88,7.73,6.33,7.64,11.63,9.11,4.22,2.61,3.3,2.71,1.73,1.11,1.37,1.83,1.7,1.62,2.23,4.35,3.52,2.07,2.29,3.64,3.19,2.8,3.51,3.84,3.8,2.44,3.54,3.93,2.94,3.38,2.0,1.65,2.43,1.85,1.64,1.93,1.58,2.09,3.24,2.75,5.4,3.09,0.06,7.05
P/L Before Exceptional Items & Tax,303.98,274.39,238.17,260.75,239.34,185.72,190.7,184.29,214.53,154.3,123.75,107.5,139.89,75.74,43.05,94.35,94.2,54.54,58.68,45.8,58.91,61.2,56.13,76.2,93.8,66.22,58.96,74.56,64.49,46.86,37.18,56.89,59.15,49.3,35.91,52.79,53.48,39.83,33.9,39.69,40.0,35.15,41.41,33.78,34.71,24.92,30.16,22.87,26.92,19.57
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2.5,-2.5,-2.5,-2.5,-10.0,--,--,--,-10.02,--
P/L Before Tax,303.98,274.39,238.17,260.75,239.34,185.72,190.7,184.29,214.53,154.3,123.75,107.5,139.89,75.74,43.05,94.35,94.2,54.54,58.68,45.8,58.91,61.2,56.13,76.2,87.75,66.22,58.96,74.56,64.49,46.86,37.18,56.89,59.15,49.3,35.91,52.79,53.48,39.83,33.9,39.69,37.5,32.65,38.91,31.28,24.71,24.92,30.16,22.87,16.91,19.57
Tax,76.95,69.97,60.71,66.55,59.95,47.4,49.52,46.88,56.47,38.74,31.84,27.64,37.54,18.75,11.04,24.17,24.35,14.12,15.05,10.63,14.43,14.17,-15.81,26.25,29.65,20.01,20.54,25.82,22.84,16.36,13.14,18.82,24.94,10.95,9.96,18.72,17.1,14.11,11.33,13.67,9.82,6.75,8.37,7.41,2.94,6.22,6.72,5.06,-1.84,3.56
P/L After Tax from Ordinary Activities,227.03,204.42,177.46,194.2,179.39,138.32,141.18,137.41,158.06,115.56,91.91,79.86,102.35,56.99,32.01,70.18,69.85,40.42,43.63,35.17,44.48,47.03,71.94,49.95,58.1,46.21,38.42,48.74,41.65,30.5,24.04,38.07,34.21,38.35,25.95,34.07,36.39,25.72,22.57,26.02,27.68,25.89,30.55,23.88,21.77,18.7,23.44,17.81,18.74,16.0
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.95,-0.02,--,1.53,-0.05,-0.03,--,--,0.62,--,1.49,0.02,-0.32,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,227.03,204.42,177.46,194.2,179.39,138.32,141.18,137.41,158.06,115.56,91.91,79.86,102.35,56.99,32.01,70.18,69.85,40.42,43.63,35.17,44.48,47.03,71.94,49.95,58.1,46.21,38.42,48.74,41.65,30.5,24.04,38.07,34.21,38.35,25.95,34.07,35.44,25.7,22.57,27.55,27.63,25.87,30.55,23.88,22.39,18.7,24.93,17.83,18.42,16.0
Equity Share Capital,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
Reserves Excluding Revaluation Reserves,--,--,--,2540.67,2346.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,640.54,--,--,--,567.75,--,--,--,505.51,--,--,--,437.5,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,25.09,22.59,19.61,21.46,19.82,15.29,15.6,15.19,17.47,12.77,10.16,8.83,11.31,6.3,3.54,7.76,7.72,4.47,4.82,3.89,4.92,5.2,7.95,5.52,6.42,5.11,4.25,5.39,4.6,3.37,2.26,16.83,15.0,4.23,2.86,18.83,19.58,2.92,12.47,15.22,15.27,14.29,16.88,13.19,12.37,10.33,13.77,9.85,10.37,9.07
Diluted EPS,25.09,22.59,19.61,21.46,19.82,15.29,15.6,15.19,17.47,12.77,10.16,8.83,11.31,6.3,3.54,7.76,7.72,4.47,4.82,3.89,4.92,5.2,7.95,5.52,6.42,5.11,4.25,5.39,4.6,3.37,2.26,16.83,15.0,4.23,2.86,18.83,19.58,2.92,12.47,15.22,15.27,14.29,16.88,13.19,12.37,10.33,13.77,9.85,10.37,9.07
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.49,0.51,0.51,0.51,0.51
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.09,27.09,27.09,27.09,27.09,27.1,27.26,27.32,27.91,28.12,28.28,28.28
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.3,1.3,1.3,1.3
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72.91,72.91,72.91,72.91,72.91,72.9,72.75,72.68,72.09,71.88,71.72,71.72
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
