Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Other Income,57.39,17.09,96.95,9.41,94.86,13.36,63.99,31.74,50.32,11.62,25.12,43.08,10.56,23.88,13.74,36.7,11.22,10.69,9.7,6.48,6.9,9.42,11.57,8.54,6.53,10.03,1.2,1.44,2.93,3.74,4.41,4.08,7.12,5.75,7.13,7.33,16.64,5.74,5.19,6.07,6.01,6.5,5.24,4.31,25.11,0.92,1.13,2.71,2.59,1.52
"P/L Before Int., Excpt. Items & Tax",211.69,176.24,269.0,198.28,233.65,145.84,197.97,140.09,135.92,139.0,270.3,306.23,250.11,236.27,303.04,203.46,200.05,191.37,153.69,58.19,59.25,98.37,131.35,123.11,99.93,108.85,122.37,117.36,95.61,81.41,90.06,72.97,97.7,85.69,93.84,78.11,61.23,57.44,75.05,72.07,64.12,67.11,60.67,60.66,65.42,51.08,78.35,57.17,50.24,51.36
Interest,4.82,4.1,4.97,6.07,6.1,3.89,5.18,7.67,7.08,5.26,9.03,5.33,1.85,3.94,4.84,2.76,4.15,4.76,4.64,4.93,7.11,9.23,8.7,10.37,10.42,7.29,8.13,9.91,5.61,7.13,8.11,9.64,8.76,8.38,12.85,15.04,10.06,9.84,11.11,13.41,17.27,13.23,18.55,15.45,14.59,18.32,18.94,20.49,20.41,17.0
P/L Before Exceptional Items & Tax,206.87,172.14,264.03,192.21,227.55,141.95,192.79,132.42,128.84,133.74,261.27,300.9,248.26,232.33,298.2,200.7,195.9,186.61,149.05,53.26,52.14,89.14,122.65,112.74,89.51,101.56,114.24,107.45,90.0,74.28,81.95,63.33,88.94,77.31,80.99,63.07,51.17,47.6,63.94,58.66,46.85,53.88,42.12,45.21,50.83,32.76,59.41,36.68,29.83,34.36
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,206.87,172.14,264.03,192.21,227.55,141.95,192.79,132.42,128.84,133.74,261.27,300.9,248.26,232.33,298.2,200.7,195.9,186.61,149.05,53.26,52.14,89.14,122.65,112.74,89.51,101.56,114.24,107.45,90.0,74.28,81.95,63.33,88.94,77.31,80.99,63.07,51.17,47.6,63.94,58.66,46.85,53.88,42.12,45.21,50.83,32.76,59.41,36.68,29.83,34.36
Tax,54.96,34.88,53.56,38.81,42.96,29.07,36.36,31.4,22.92,31.77,58.17,76.85,61.2,57.11,78.21,52.17,49.27,51.05,38.7,13.18,11.81,8.29,23.48,38.48,30.01,31.47,31.98,30.18,35.36,13.31,18.76,17.16,19.15,16.79,18.21,17.74,11.54,16.86,19.54,17.88,1.45,14.86,12.71,13.06,11.01,10.13,17.97,10.01,6.1,10.91
P/L After Tax from Ordinary Activities,151.91,137.26,210.47,153.4,184.59,112.88,156.43,101.02,105.92,101.97,203.1,224.05,187.06,175.22,219.99,148.53,146.63,135.56,110.35,40.08,40.33,80.85,99.17,74.26,59.5,70.09,82.26,77.27,54.64,60.97,63.19,46.17,69.79,60.52,62.78,45.33,39.63,30.74,44.4,40.78,45.4,39.02,29.41,32.15,39.82,22.63,41.44,26.67,23.73,23.45
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,151.91,137.26,210.47,153.4,184.59,112.88,156.43,101.02,105.92,101.97,203.1,224.05,187.06,175.22,219.99,148.53,146.63,135.56,110.35,40.08,40.33,80.85,99.17,74.26,59.5,70.09,82.26,77.27,54.64,60.97,63.19,46.17,69.79,60.52,62.78,45.33,39.63,30.74,44.4,40.78,45.4,39.02,29.41,32.15,39.82,22.63,41.44,26.67,23.73,23.45
Equity Share Capital,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.41,34.4,36.28,36.28,36.28,36.28,36.28,36.28,36.95,36.95,36.95,36.95,36.95,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68,37.68
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.44,4.02,6.16,4.49,5.4,3.3,4.58,2.96,3.1,2.98,5.94,6.54,5.44,5.09,6.39,21.59,21.31,19.7,16.04,5.82,5.86,11.4,13.67,10.23,8.2,9.66,11.34,10.62,7.39,8.25,8.55,6.25,9.35,8.03,16.66,12.03,10.33,8.16,11.78,10.82,11.71,10.35,7.8,8.53,10.24,6.01,11.0,7.08,5.97,6.22
Diluted EPS,4.44,4.02,6.16,4.49,5.4,3.3,4.58,2.96,3.1,2.98,5.94,6.54,5.44,5.09,6.39,21.59,21.31,19.7,16.04,5.82,5.86,11.4,13.67,10.23,8.2,9.66,11.34,10.62,7.39,8.25,8.55,6.25,9.35,8.03,16.66,12.03,10.33,8.16,11.78,10.82,11.71,10.35,7.8,8.53,10.24,6.01,11.0,7.08,5.97,6.22
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.04,25.05
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.95
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
