Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
P/L After Tax from Ordinary Activities,182.19,334.4,133.89,198.18,85.53,99.86,110.26,128.6,161.84,107.55,100.84,112.79,100.76,95.24,73.01,76.98,77.58,49.83,39.79,67.21,40.21,70.09,47.72,92.15,52.11,45.0,74.0,79.74,65.69,59.07,67.59,52.43,30.67,43.93,30.21,39.77,32.8,55.36,15.01,24.39,14.88,13.95,19.8,28.01,13.46,8.41,11.1,17.65,12.53,10.65
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,182.19,334.4,133.89,198.18,85.53,99.86,110.26,128.6,161.84,107.55,100.84,112.79,100.76,95.24,73.01,76.98,77.58,49.83,39.79,67.21,40.21,70.09,47.72,92.15,52.11,45.0,74.0,79.74,65.69,59.07,67.59,52.43,30.67,43.93,30.21,57.95,32.8,55.36,15.01,24.39,14.88,13.95,19.8,28.01,13.46,8.41,11.1,17.65,12.53,10.65
Equity Share Capital,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12,28.12
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,6.48,11.89,4.76,7.05,3.04,3.55,3.92,4.57,5.75,3.82,3.59,4.01,3.58,3.39,2.6,2.74,5.52,3.54,2.83,4.78,2.86,4.98,3.39,6.55,3.71,3.2,5.26,5.67,4.67,4.2,4.81,3.73,2.18,15.62,10.74,20.61,11.66,19.68,5.34,8.67,5.29,4.96,7.04,9.96,4.79,2.99,3.95,6.28,4.45,3.79
Diluted EPS,6.48,11.89,4.76,7.05,3.04,3.55,3.92,4.57,5.75,3.82,3.59,4.01,3.58,3.39,2.6,2.74,5.52,3.54,2.83,4.78,2.86,4.98,3.39,6.55,3.71,3.2,5.26,5.67,4.67,4.2,4.81,3.73,2.18,15.62,10.74,20.61,11.66,19.68,5.34,8.67,5.29,4.96,7.04,9.96,4.79,2.99,3.95,6.28,4.45,3.79
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.89,1.18,1.1,1.1,1.1,1.1,1.1,0.97,0.92,0.92,0.84,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.91,41.91,39.25,39.25,39.25,39.25,39.14,34.48,32.71,32.71,29.86,25.99,25.99,25.99,25.99,25.99,25.99,25.99
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.17,1.63,1.71,1.71,1.71,1.71,1.71,1.84,1.89,1.89,1.97,2.08,2.08,2.08,2.08,2.02,2.02,2.02
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.93,96.93,96.93
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58.09,58.09,60.75,60.75,60.75,60.75,60.86,65.52,67.29,67.29,70.14,74.01,74.01,74.01,74.01,71.73,71.73,71.73
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
