Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,19.55,--,--,--,15.56,17.12,12.99,18.49,17.18,23.97,17.21,16.37,19.82,14.83,17.15,10.17,16.13,--,13.76,6.96,10.52,23.98,30.08,29.59,24.14,27.28,26.31,22.19,15.98,9.81,8.29,6.02,5.07,9.1,4.74,4.57,6.0,4.99,4.2,2.13,1.79,3.49,3.09,2.43,2.13,2.17,1.49,2.21,3.83,4.92
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.09,6.1,0.78,1.6,4.47,5.6,6.13,5.37,4.22,4.7,2.68,3.24,4.97,1.58,5.9,3.16,3.21,2.45,2.87,3.05,2.14,-4.67,4.38,3.36,2.11,10.59,2.16
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,104.01,303.48,124.37,103.03,122.93,86.63,74.34,59.36,118.46,75.9,71.8,64.13,90.54,60.22,58.39,50.93,53.5,61.98,42.18,25.03,50.7,67.09,93.89,67.9,78.5,103.49,109.82,88.54,69.18,76.48,35.21,31.48,40.98,30.37,29.36,26.17,32.13,24.94,32.27,32.67,15.14,23.52,26.2,25.61,19.95,24.15,28.41,19.28,22.73,24.88
"P/L Before Other Inc. , Int., Excpt. Items & Tax",57.3,68.36,51.89,39.44,69.51,53.85,53.79,43.29,38.92,57.06,51.85,47.48,47.4,49.74,41.0,34.95,31.39,35.33,33.73,19.37,28.88,11.35,20.1,0.68,15.9,18.43,22.73,-27.78,14.69,3.65,6.5,5.43,1.56,1.31,-0.86,2.76,3.03,2.17,1.66,2.97,5.76,1.64,0.87,3.15,17.94,1.32,1.93,1.74,-0.9,3.84
Other Income,17.52,14.87,11.92,11.41,14.37,13.92,12.97,17.17,23.54,15.42,11.52,9.78,17.24,8.16,5.19,2.82,17.3,3.43,2.94,5.41,2.74,2.65,2.92,3.18,11.84,2.32,2.27,43.11,7.45,1.45,3.32,2.0,6.52,0.99,3.21,0.84,4.96,2.08,2.08,0.8,3.46,0.28,1.92,1.4,1.54,0.66,2.38,1.39,5.72,2.04
"P/L Before Int., Excpt. Items & Tax",74.82,83.23,63.81,50.85,83.88,67.77,66.76,60.46,62.46,72.48,63.37,57.26,64.64,57.9,46.19,37.77,48.69,38.76,36.67,24.78,31.62,14.0,23.02,3.86,27.74,20.75,25.0,15.33,22.14,5.1,9.82,7.43,8.08,2.3,2.35,3.6,7.99,4.25,3.74,3.77,9.22,1.92,2.79,4.55,19.48,1.98,4.31,3.13,4.82,5.88
Interest,0.18,0.22,0.47,0.03,0.51,1.07,0.36,1.49,1.69,1.35,1.29,1.38,1.48,0.94,1.41,0.68,0.89,0.8,0.81,0.95,1.37,1.43,2.01,1.9,1.88,1.46,1.69,1.52,1.01,0.89,0.81,0.66,0.07,0.08,0.04,0.08,0.04,0.03,0.18,0.11,0.1,0.14,0.16,0.11,0.82,0.61,0.85,0.5,0.61,0.58
P/L Before Exceptional Items & Tax,74.64,83.01,63.34,50.82,83.37,66.7,66.4,58.97,60.77,71.13,62.08,55.88,63.16,56.96,44.78,37.09,47.8,37.96,35.86,23.83,30.25,12.57,21.01,1.96,25.86,19.29,23.31,13.81,21.13,4.21,9.01,6.77,8.01,2.22,2.31,3.52,7.95,4.22,3.56,3.66,9.12,1.78,2.63,4.44,18.66,1.37,3.46,2.63,4.21,5.3
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-9.6,--,--,--,-2.61,--,--,--,-8.86,--,--,--,--,--
P/L Before Tax,74.64,83.01,63.34,50.82,83.37,66.7,66.4,58.97,60.77,71.13,62.08,55.88,63.16,56.96,44.78,37.09,47.8,37.96,35.86,23.83,30.25,12.57,21.01,1.96,25.86,19.29,23.31,13.81,21.13,4.21,9.01,6.77,8.01,2.22,2.31,3.52,-1.65,4.22,3.56,3.66,6.51,1.78,2.63,4.44,9.8,1.37,3.46,2.63,4.21,5.3
Tax,19.13,21.58,14.28,13.51,21.59,17.63,17.56,15.66,16.21,18.04,15.86,14.27,16.1,14.48,11.53,9.46,13.1,9.78,9.31,6.24,7.43,3.34,4.57,1.46,9.76,7.01,8.35,5.22,-0.32,2.91,4.55,3.47,4.31,1.12,1.16,1.76,-0.69,0.93,0.97,1.03,-2.44,0.49,0.55,1.08,3.05,0.35,0.97,0.8,1.89,0.35
P/L After Tax from Ordinary Activities,55.51,61.43,49.06,37.31,61.78,49.07,48.84,43.31,44.56,53.09,46.22,41.61,47.06,42.48,33.25,27.63,34.7,28.18,26.55,17.59,22.82,9.23,16.44,0.5,16.1,12.28,14.96,8.59,21.45,1.3,4.46,3.3,3.7,1.1,1.15,1.76,-0.96,3.29,2.59,2.63,8.95,1.29,2.08,3.36,6.75,1.02,2.49,1.83,2.32,4.95
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,55.51,61.43,49.06,37.31,61.78,49.07,48.84,43.31,44.56,53.09,46.22,41.61,47.06,42.48,33.25,27.63,34.7,28.18,26.55,17.59,22.82,9.23,16.44,0.5,16.1,12.28,14.96,8.59,21.45,1.3,4.46,3.3,3.7,1.1,1.15,1.76,-0.96,3.29,2.59,2.63,8.95,1.29,2.08,3.36,6.75,1.02,2.49,1.83,2.32,4.95
Equity Share Capital,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.42,17.42,17.42,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.89,3.19,2.55,1.94,3.21,2.55,2.54,2.25,2.32,2.76,2.4,2.16,2.44,23.06,19.13,15.95,20.07,16.45,15.5,10.21,13.23,5.31,9.43,0.29,9.25,7.06,8.59,4.93,12.33,0.74,2.56,1.9,2.13,0.63,0.66,1.01,-0.55,1.89,1.49,1.51,8.15,0.74,1.2,1.93,3.88,0.59,1.43,1.05,1.33,2.84
Diluted EPS,2.88,3.18,2.55,1.94,3.21,2.55,2.54,2.25,2.32,2.76,2.4,2.16,2.44,23.02,19.1,15.88,19.88,16.29,15.4,10.15,13.16,5.31,9.43,0.29,9.24,7.05,8.58,4.93,12.31,0.74,2.56,1.9,2.13,0.63,0.66,1.01,-0.55,1.89,1.49,1.51,8.15,0.74,1.2,1.93,3.88,0.59,1.43,1.05,1.33,2.84
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.72,0.74,0.78,0.78,0.78
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40.86,40.86,40.86,40.86,40.86,40.86,40.86,41.45,42.45,45.04,45.04,45.04
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,1.0,0.96,0.96,0.96
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.14,59.14,59.14,59.14,59.14,59.14,59.14,58.55,57.55,54.96,54.96,54.96
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
