Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Other Income,3.23,5.41,3.7,6.52,24.97,2.24,13.5,11.13,1.83,6.54,3.47,5.06,3.3,2.93,2.73,3.97,4.36,5.42,6.63,4.69,5.19,5.44,6.91,6.45,6.76,4.35,3.92,3.23,3.33,2.57,2.06,3.16,3.21,3.35,3.77,3.13,2.09,1.82,1.73,1.59,1.61,1.15,1.07,0.66,1.37,1.24,1.13,1.1,0.52,1.46
"P/L Before Int., Excpt. Items & Tax",103.56,68.56,77.72,117.81,107.81,70.6,77.35,82.75,72.24,50.85,60.15,74.05,101.8,73.9,85.47,36.4,102.63,109.57,72.19,5.87,43.26,57.54,77.55,70.83,79.36,43.73,48.31,44.47,36.08,47.18,64.38,31.3,58.37,37.73,53.11,63.06,61.71,32.61,34.36,41.2,32.84,18.92,32.9,37.4,33.62,27.22,25.34,29.17,17.59,24.31
Interest,1.28,4.58,6.51,7.55,8.8,8.92,8.97,10.77,10.08,2.31,1.81,1.72,1.56,1.44,3.03,1.49,2.34,1.13,1.04,1.08,0.86,0.99,0.83,1.06,0.22,0.53,0.27,0.25,0.31,0.47,0.43,0.44,0.48,0.5,0.54,0.59,1.23,1.48,2.25,3.97,4.63,5.33,5.25,5.4,5.33,5.43,4.81,5.49,6.26,4.94
P/L Before Exceptional Items & Tax,102.28,63.98,71.21,110.26,99.01,61.68,68.38,71.98,62.16,48.54,58.35,72.33,100.24,72.46,82.44,34.91,100.29,108.44,71.15,4.79,42.4,56.55,76.72,69.77,79.13,43.19,48.04,44.22,35.77,46.71,63.94,30.85,57.89,37.23,52.57,62.47,60.48,31.13,32.11,37.23,28.21,13.59,27.65,32.0,28.3,21.78,20.52,23.68,11.33,19.37
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,102.28,63.98,71.21,110.26,99.01,61.68,68.38,71.98,62.16,48.54,58.35,72.33,100.24,72.46,82.44,34.91,100.29,108.44,71.15,4.79,42.4,56.55,76.72,69.77,79.13,43.19,48.04,44.22,35.77,46.71,63.94,30.85,57.89,37.23,52.57,62.47,60.48,31.13,32.11,37.23,28.21,13.59,27.65,32.0,28.3,21.78,20.52,23.68,11.33,19.37
Tax,24.22,15.89,19.02,28.38,19.84,15.06,16.39,18.85,15.83,12.72,15.2,18.31,9.63,19.95,23.38,10.29,31.95,31.42,21.14,1.17,9.89,13.67,19.4,17.32,19.89,9.49,9.86,9.82,8.19,10.95,17.45,7.61,16.04,9.27,13.37,19.69,18.51,9.65,9.05,12.07,8.14,4.36,8.48,9.74,7.82,4.25,6.04,6.04,2.39,4.02
P/L After Tax from Ordinary Activities,78.06,48.09,52.19,81.88,79.17,46.62,51.99,53.13,46.33,35.82,43.15,54.02,90.6,52.5,59.06,24.63,68.34,77.02,50.01,3.62,32.51,42.88,57.32,52.45,59.24,33.7,38.18,34.4,27.58,35.76,46.5,23.25,41.86,27.96,39.2,42.78,41.97,21.48,23.06,25.16,20.07,9.23,19.17,22.25,20.48,17.53,14.48,17.64,8.94,15.35
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,78.06,48.09,52.19,81.88,79.17,46.62,51.99,53.13,46.33,35.82,43.15,54.02,90.6,52.5,59.06,24.63,68.34,77.02,50.01,3.62,32.51,42.88,57.32,52.45,59.24,33.7,38.18,34.4,27.58,35.76,46.5,23.25,41.86,27.96,39.2,42.78,41.97,21.48,23.06,25.16,20.07,9.23,19.17,22.25,20.48,17.53,14.48,17.64,8.94,15.35
Equity Share Capital,43.58,43.5,43.51,43.44,43.44,43.35,43.35,43.35,43.22,43.18,43.17,43.15,43.15,43.09,43.02,43.02,43.02,42.95,42.89,42.83,42.83,42.77,42.75,42.71,42.69,42.67,42.64,42.58,42.57,42.47,42.47,42.47,42.47,30.22,30.18,30.1,30.09,30.02,30.0,29.97,29.97,29.92,29.86,29.85,29.85,29.85,29.85,29.85,29.85,29.85
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.78,1.1,1.19,1.87,1.81,1.07,1.19,1.23,1.07,0.83,0.99,1.25,2.1,1.22,1.37,0.57,1.59,1.8,1.17,0.08,0.76,1.0,1.34,1.23,1.39,0.79,0.9,0.81,0.65,0.84,1.09,0.55,0.99,0.93,1.3,14.22,13.97,7.16,7.69,8.39,6.7,3.09,6.42,7.46,6.86,5.88,4.85,5.91,2.99,5.14
Diluted EPS,1.78,1.09,1.19,1.86,1.81,1.06,1.19,1.22,1.06,0.82,0.99,1.24,2.09,1.21,1.36,0.57,1.58,1.78,1.16,0.08,0.75,0.99,1.32,1.21,1.37,0.78,0.88,0.79,0.64,0.82,1.07,0.54,0.97,0.91,1.28,14.08,13.84,7.08,7.61,8.3,6.63,3.05,6.36,7.44,6.85,5.87,4.84,5.91,2.99,5.14
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.02,1.02,1.02,1.02,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.11,34.05,34.05,33.93,33.79,33.77,33.84,34.48,34.48,34.5,34.71,34.79
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.98,1.98,1.98,1.98,1.98,1.98,1.97,1.96,1.96,1.95,1.95,1.95
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65.89,65.95,65.95,66.07,66.21,66.23,66.16,65.52,65.52,65.5,65.29,65.21
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
