Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Net Profit/(Loss) For the Period,3148.87,9646.26,4133.97,87.46,3336.22,9316.4,2196.19,918.02,3138.26,8809.07,2694.0,160.98,3793.43,5644.83,1813.13,-49.82,2587.14,5020.84,20.23,11.89,10631.65,458.69,107.31,83.23,4315.66,5474.29,611.51,68.21,9021.22,121.14,118.88,32.18,13438.31,-39.03,1097.57,3.68,14188.6,671.53,1245.77,487.1,9629.23,695.82,1856.32,1202.02,646.14,9597.77,1214.03,3550.6,2320.61,1696.92
Equity Share Capital,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6162.73,6207.41,6207.41,6207.41,6207.41,6207.41,6207.41,6207.41,6207.41,6207.41,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36,6316.36
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.11,15.65,6.71,0.14,5.41,15.12,3.56,1.49,5.09,14.29,4.37,0.26,6.16,9.16,2.94,-0.08,4.2,8.15,0.03,0.02,17.25,0.74,0.17,0.14,6.96,8.82,0.99,0.11,14.53,0.2,0.19,0.05,21.65,-0.05,1.74,0.01,22.46,1.06,1.97,0.77,15.24,1.1,2.94,1.9,1.02,15.2,1.92,5.62,3.67,2.83
Diluted EPS,5.11,15.65,6.71,0.14,5.41,15.12,3.56,1.49,5.09,14.29,4.37,0.26,6.16,9.16,2.94,-0.08,4.2,8.15,0.03,0.02,17.25,0.74,0.17,0.14,6.96,8.82,0.99,0.11,14.53,0.2,0.19,0.05,21.65,-0.05,1.74,0.01,22.46,1.06,1.97,0.77,15.24,1.1,2.94,1.9,1.02,15.2,1.92,5.62,3.67,2.83
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,128.53,65.37,65.37,65.37,65.37,63.16,63.16,63.16,63.16,63.16
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.35,10.35,10.35,10.35,10.35,10.0,10.0,10.0,10.0,10.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,503.11,566.27,566.27,566.27,566.27,568.47,568.47,568.47,568.47,568.47
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79.65,89.65,89.65,89.65,89.65,90.0,90.0,90.0,90.0,90.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
