Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2019-12-31,337.0,0.0,337.0,138.8,30.9,4.4,46.8,14.7,68.4,33.0,8.6,41.6,2.2,39.4,0.0,39.4,8.9,30.5,30.5,34.8,8.76,8.76,0.0,0.0,0.0,0.0,0.0
2020-03-31,257.0,0.0,257.0,140.9,17.0,-27.1,47.5,9.9,60.7,8.1,12.8,20.9,0.8,20.1,0.0,20.1,4.6,15.5,15.5,34.8,4.45,4.45,0.0,0.0,0.0,0.0,0.0
2020-06-30,218.9,0.0,218.9,90.5,15.2,19.6,45.0,9.9,35.0,3.7,6.9,10.6,0.9,9.7,0.0,9.7,1.9,7.8,7.8,34.8,2.24,2.24,0.0,0.0,0.0,0.0,0.0
2020-09-30,362.3,0.0,362.3,158.3,34.6,1.3,47.7,10.3,59.5,50.6,9.9,60.5,1.0,59.5,0.0,59.5,15.6,43.9,43.9,34.8,12.61,12.61,0.0,0.0,0.0,0.0,0.0
2020-12-31,369.9,0.0,369.9,161.6,30.3,-21.6,46.0,11.7,78.3,63.6,2.7,66.3,0.7,65.6,0.0,65.6,35.5,30.1,30.1,34.8,8.65,8.65,0.0,0.0,0.0,0.0,0.0
2021-03-31,381.6,0.0,381.6,176.4,19.1,-6.4,52.0,10.8,78.5,51.2,7.2,58.4,0.9,57.5,0.0,57.5,15.0,42.5,42.5,34.8,12.21,12.21,0.0,0.0,0.0,0.0,0.0
2021-06-30,303.0,0.0,303.0,130.0,42.7,-15.8,50.3,10.8,56.5,28.5,11.1,39.6,1.0,38.6,0.0,38.6,10.3,28.3,28.3,34.8,8.13,8.13,0.0,0.0,0.0,0.0,0.0
2021-09-30,368.1,0.0,368.1,204.2,31.5,-38.8,53.4,10.9,66.1,40.8,9.9,50.7,1.2,49.5,0.0,49.5,11.6,37.9,37.9,34.8,10.89,10.89,0.0,0.0,0.0,0.0,0.0
2021-12-31,444.6,0.0,444.6,210.7,42.0,-3.2,59.7,11.0,79.0,45.4,8.2,53.6,1.9,51.7,0.0,51.7,13.8,37.9,37.9,34.8,10.89,10.89,0.0,0.0,0.0,0.0,0.0
2022-03-31,417.7,0.0,417.7,198.0,38.5,-10.1,56.2,10.5,80.4,44.2,9.5,53.7,0.9,52.8,0.0,52.8,13.8,39.0,39.0,34.8,11.21,11.21,0.0,0.0,0.0,0.0,0.0
2022-06-30,448.4,0.0,448.4,223.2,49.9,-21.9,60.6,11.1,75.5,50.0,16.6,66.6,1.4,65.2,0.0,65.2,16.9,48.3,48.3,34.8,13.88,13.88,0.0,0.0,0.0,0.0,0.0
2022-09-30,431.3,0.0,431.3,240.7,43.5,-51.5,59.7,11.7,84.8,42.4,10.6,53.0,1.3,51.7,0.0,51.7,13.9,37.8,37.8,34.8,10.86,10.86,0.0,0.0,0.0,0.0,0.0
2022-12-31,524.6,0.0,524.6,232.3,36.9,8.5,67.4,12.0,102.7,64.8,8.7,73.5,2.5,71.0,0.0,71.0,16.8,54.2,54.2,34.8,15.57,15.57,0.0,0.0,0.0,0.0,0.0
2023-03-31,489.6,0.0,489.6,239.8,33.2,-1.9,66.1,11.7,95.2,45.5,9.3,54.8,0.8,54.0,0.0,54.0,14.0,40.0,40.0,34.8,11.5,11.5,0.0,0.0,0.0,0.0,0.0
2023-06-30,591.3,0.0,591.3,283.5,60.5,-11.1,66.8,12.0,106.4,73.2,12.1,85.3,0.9,84.4,0.0,84.4,20.7,63.7,63.7,34.8,18.3,18.3,0.0,0.0,0.0,0.0,0.0
2023-09-30,563.7,0.0,563.7,283.6,44.1,-10.7,68.0,12.3,108.4,58.0,8.4,66.4,2.0,64.4,0.0,64.4,16.3,48.1,48.1,34.8,13.82,13.82,0.0,0.0,0.0,0.0,0.0
2023-12-31,602.6,0.0,602.6,262.0,52.9,41.6,68.8,13.7,96.4,67.2,6.5,73.7,1.6,72.1,0.0,72.1,19.3,52.8,52.8,34.8,15.17,15.17,0.0,0.0,0.0,0.0,0.0
2024-03-31,544.2,0.0,544.2,278.5,47.2,-11.5,75.7,12.9,93.4,48.0,10.5,58.5,0.9,57.6,0.0,57.6,14.5,43.1,43.1,34.8,12.39,12.39,0.0,0.0,0.0,0.0,0.0
2024-06-30,646.0,0.0,646.0,289.1,69.6,5.4,75.5,13.3,115.8,77.3,14.2,91.5,0.8,90.7,0.0,90.7,22.1,68.6,68.6,34.8,19.71,19.71,0.0,0.0,0.0,0.0,0.0
2024-09-30,616.5,0.0,616.5,294.8,69.2,-31.4,79.6,13.7,116.7,73.9,6.6,80.5,0.6,79.9,0.0,79.9,20.6,59.3,59.3,34.8,3.41,3.41,0.0,0.0,0.0,0.0,0.0
2024-12-31,726.4,0.0,726.4,341.0,70.7,-0.5,82.8,14.4,134.0,84.0,10.2,94.2,0.4,93.8,0.0,93.8,23.9,69.9,69.9,34.8,4.01,4.01,0.0,0.0,0.0,0.0,0.0
2025-03-31,595.4,0.0,595.4,305.7,56.8,-39.2,92.8,13.9,111.6,53.8,12.5,66.3,0.8,65.5,0.0,65.5,16.5,49.0,49.0,34.8,2.82,2.82,0.0,0.0,0.0,0.0,0.0
