Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,609.54,628.67,593.95,543.97,488.76,481.28,442.72,415.36,382.62,398.25,366.57,350.97,336.93,351.97,339.63,363.27,407.57,437.49,442.34,432.58,391.77,356.65,338.9,303.88,272.4,271.87,245.79,227.72,205.78,196.44,188.08,200.65,240.43,268.0,259.71,234.42,215.59,216.34,226.96,226.04,219.1,226.28,213.87,213.42,226.61,247.43,266.93,285.63,298.99,309.09
P/L Before Exceptional Items & Tax,550.26,612.13,640.08,573.34,560.29,584.42,564.36,512.55,412.86,430.83,473.09,389.56,359.17,345.91,474.26,570.44,607.84,622.99,543.86,494.85,460.72,456.42,427.55,335.3,314.33,333.89,303.87,265.65,255.33,264.79,258.84,287.6,318.97,290.92,273.49,231.5,190.28,150.53,92.31,85.79,106.8,122.71,116.15,66.77,49.57,108.19,105.09,80.19,-211.39,124.57
Exceptional Items,--,--,--,19.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,550.26,612.13,640.08,593.12,560.29,584.42,564.36,512.55,412.86,430.83,473.09,389.56,359.17,345.91,474.26,570.44,607.84,622.99,543.86,494.85,460.72,456.42,427.55,335.3,314.33,333.89,303.87,265.65,255.33,264.79,258.84,287.6,318.97,290.92,273.49,231.5,190.28,150.53,92.31,85.79,106.8,122.71,116.15,66.77,49.57,108.19,105.09,80.19,-211.39,124.57
Tax,135.92,158.74,165.14,152.54,131.96,155.8,144.45,131.64,103.74,112.51,124.38,99.44,93.9,86.85,119.26,145.23,149.89,157.7,138.3,125.74,120.96,122.36,91.38,115.0,100.76,121.97,110.07,94.49,85.82,92.08,88.66,99.83,111.76,101.03,93.79,82.26,65.44,53.27,33.09,29.87,37.12,42.07,39.72,22.79,17.2,37.14,35.38,27.32,-69.96,40.19
P/L After Tax from Ordinary Activities,414.34,453.39,474.94,440.58,428.33,428.62,419.91,380.91,309.12,318.32,348.71,290.12,265.27,259.06,355.0,425.21,457.95,465.29,405.56,369.11,339.76,334.06,336.17,220.3,213.57,211.92,193.81,171.16,169.51,172.71,170.18,187.77,207.21,189.88,179.7,149.25,124.84,97.26,59.22,55.92,69.68,80.64,76.43,43.99,32.37,71.06,69.71,52.87,-141.43,84.38
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,414.34,453.39,474.94,440.58,428.33,428.62,419.91,380.91,309.12,318.32,348.71,290.12,265.27,259.06,355.0,425.21,457.95,465.29,405.56,369.11,339.76,334.06,336.17,220.3,213.57,211.92,193.81,171.16,169.51,172.71,170.18,187.77,207.21,189.88,179.7,149.25,124.84,97.26,59.22,55.92,69.68,80.64,76.43,43.99,32.37,71.06,69.71,52.87,-141.43,84.38
Equity Share Capital,169.29,169.29,169.29,169.29,169.29,169.29,169.29,169.28,169.28,169.28,169.28,169.28,169.28,169.28,169.28,169.27,169.27,169.24,169.23,169.04,169.0,169.0,168.65,168.65,168.56,168.56,168.56,168.51,168.51,168.39,168.39,168.39,168.38,168.32,168.32,168.27,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24,168.24
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.9,5.36,5.61,5.21,5.07,5.06,4.96,4.5,3.65,3.76,4.12,3.43,3.13,3.06,4.19,5.02,5.41,5.5,4.8,4.37,4.03,3.96,3.95,2.61,2.54,2.52,2.29,2.04,2.02,2.05,2.02,2.23,2.46,2.26,2.14,1.77,1.48,1.16,0.7,0.66,0.83,0.96,0.91,0.52,0.38,0.84,0.83,0.63,-1.68,1.0
Diluted EPS,4.9,5.36,5.61,5.21,5.07,5.06,4.96,4.5,3.65,3.76,4.12,3.43,3.13,3.06,4.19,5.02,5.41,5.5,4.8,4.36,4.01,3.95,3.94,2.6,2.53,2.51,2.29,2.03,2.01,2.04,2.02,2.23,2.46,2.26,2.14,1.77,1.48,1.16,0.7,0.66,0.83,0.96,0.91,0.52,0.38,0.84,0.83,0.63,-1.68,1.0
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.94,57.04,57.07,57.07,57.2,57.58,57.58,57.58,57.58,57.58,57.58,57.58
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67.69,67.81,67.84,67.84,67.99,68.45,68.45,68.45,68.45,68.45,68.45,68.45
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.87,26.77,26.75,26.75,26.62,26.24,26.24,25.74,23.74,20.74,22.94,20.34
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98.87,98.87,98.87,98.87,98.86,98.85,98.85,96.96,89.43,78.12,86.41,76.62
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.94,31.83,31.8,31.8,31.65,31.19,31.19,30.59,28.21,24.65,27.26,24.17
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
