Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
P/L Before Tax,80.22,25.18,-630.45,389.65,385.47,356.76,1528.73,267.58,236.65,201.01,173.95,154.96,116.54,106.82,98.35,62.86,-835.18,1.58,27.13,33.81,-1.19,6.73,17.64,11.02,125.49,105.27,94.32,77.8,84.13,71.39,55.63,58.59,-150.09,45.78,59.84,55.19,85.12,60.58,68.7,51.57,59.4,40.95,36.87,37.88,43.08,38.27,38.23,58.82,61.65,48.76
Tax,17.89,6.45,-159.41,98.01,53.77,91.62,269.84,67.35,55.96,50.59,43.78,31.3,27.41,26.6,24.32,13.04,-209.26,0.53,7.42,7.02,34.16,1.33,5.54,3.17,38.97,38.69,23.74,26.35,4.97,24.01,18.76,19.51,-47.6,16.34,20.8,15.07,28.98,17.02,21.27,11.55,13.28,7.12,2.39,3.25,12.32,7.41,7.63,15.47,18.39,15.75
P/L After Tax from Ordinary Activities,62.33,18.73,-471.04,291.64,331.7,265.14,1258.89,200.23,180.69,150.42,130.17,123.66,89.13,80.22,74.03,49.82,-625.91,1.05,19.71,26.8,-35.35,5.4,12.09,7.85,86.52,66.57,70.58,51.46,79.16,47.38,36.87,39.07,-102.49,29.44,39.04,40.11,56.14,43.56,47.43,40.02,46.12,33.83,34.48,34.63,30.76,30.86,30.6,43.35,43.27,33.01
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,62.33,18.73,-471.04,291.64,331.7,265.14,1258.89,200.23,180.69,150.42,130.17,123.66,89.13,80.22,74.03,49.82,-625.91,1.05,19.71,26.8,-35.35,5.4,12.09,7.85,86.52,66.57,70.58,51.46,79.16,47.38,36.87,39.07,-102.49,29.44,39.04,40.11,56.14,43.56,47.43,40.02,46.12,33.83,34.48,34.63,30.76,30.86,30.6,43.35,43.27,33.01
Equity Share Capital,154.58,154.58,154.53,153.98,154.11,153.75,153.69,153.63,153.59,153.02,153.02,152.99,152.98,152.93,152.91,152.87,53.92,53.92,53.91,53.9,53.9,53.89,53.87,53.87,53.86,53.86,53.86,53.86,47.41,47.39,47.39,47.39,47.39,47.39,47.39,47.37,47.37,47.36,47.36,47.35,38.09,38.08,38.07,38.02,38.02,38.02,38.02,37.99,37.99,37.99
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.81,0.24,-6.1,3.79,4.31,3.45,16.39,2.61,2.36,1.97,1.7,1.62,1.17,1.05,0.97,0.87,-23.22,0.04,0.73,0.99,-1.31,0.2,0.45,0.29,3.21,2.47,2.62,1.94,3.34,2.0,1.56,1.65,-4.33,1.24,1.65,1.69,2.36,1.8,1.94,1.72,2.27,1.62,1.65,1.67,1.48,1.46,1.43,2.09,2.04,1.55
Diluted EPS,0.81,0.24,-6.1,3.77,4.26,3.41,16.21,2.58,2.33,1.94,1.68,1.6,1.15,1.05,0.97,0.86,-23.22,0.04,0.73,0.99,-1.31,0.2,0.45,0.29,3.21,2.45,2.61,1.93,3.33,1.99,1.55,1.65,-4.32,1.24,1.64,1.69,2.35,1.8,1.93,1.71,2.26,1.62,1.65,1.67,1.48,1.45,1.43,2.09,2.03,1.55
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.28,17.28,12.65,12.65,12.64,12.62,12.62,12.62,12.62,12.6,12.6,12.6
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73.0,73.0,66.43,66.42,66.41,66.37,66.37,66.37,66.37,66.34,66.34,66.34
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.13,5.91,5.91
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.88,92.42,92.42
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.0,27.0,33.57,33.58,33.59,33.63,33.63,33.63,33.63,32.27,31.11,31.11
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
