Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,652.1,784.68,838.49,830.95,776.33,795.64,808.01,792.56,829.65,889.7,748.71,709.31,691.55,640.05,571.52,584.87,665.94,463.42,475.14,253.28,478.48,472.75,451.29,439.64,474.07,449.34,392.19,370.64,432.78,420.71,324.25,282.86,412.53,335.52,289.23,282.17,327.49,295.21,279.82,393.0,524.97,485.78,429.19,292.43,406.77,357.96,234.04,208.47,188.49,240.94
"P/L Before Other Inc. , Int., Excpt. Items & Tax",686.09,715.45,690.06,643.13,765.75,700.79,584.06,438.35,417.79,342.38,156.48,116.2,244.65,50.71,233.15,266.84,297.08,141.87,125.29,68.87,219.9,292.95,244.16,286.27,301.35,240.87,226.59,223.37,329.98,186.76,149.56,107.96,150.57,180.42,157.43,189.49,250.0,119.77,128.53,194.06,200.71,176.45,146.36,99.77,100.47,111.87,96.94,96.97,66.91,119.93
Other Income,48.36,47.27,65.73,80.18,87.3,67.19,50.2,68.19,156.64,162.34,50.74,51.02,53.47,56.01,51.56,56.97,67.28,63.96,87.19,59.56,58.51,46.3,45.95,47.96,59.98,56.89,64.37,61.69,40.15,66.0,51.94,64.0,98.35,37.5,31.18,36.89,54.04,55.39,43.76,39.06,32.31,34.69,27.6,27.36,30.62,14.52,20.75,18.76,18.96,22.54
"P/L Before Int., Excpt. Items & Tax",734.45,762.72,755.79,723.31,853.05,767.98,634.26,506.54,574.43,504.72,207.22,167.22,298.12,106.72,284.71,323.81,364.36,205.83,212.48,128.43,278.41,339.25,290.11,334.23,361.33,297.76,290.96,285.06,370.13,252.76,201.5,171.96,248.92,217.92,188.61,226.38,304.04,175.16,172.29,233.12,233.02,211.14,173.96,127.13,131.09,126.39,117.69,115.73,85.87,142.47
Interest,99.14,136.35,130.83,122.03,142.72,149.06,159.89,132.29,134.29,137.94,126.33,130.53,97.16,86.1,88.9,97.03,90.21,100.44,100.31,113.37,138.19,128.38,131.12,117.88,122.49,81.53,144.22,147.87,125.34,86.33,116.12,87.34,75.11,95.65,83.16,125.98,120.01,84.53,82.72,82.95,84.43,69.91,64.92,62.65,59.35,69.16,54.7,42.98,38.29,41.79
P/L Before Exceptional Items & Tax,635.31,626.37,624.96,601.28,710.33,618.92,474.37,374.25,440.14,366.78,80.89,36.69,200.96,20.62,195.81,226.78,274.15,105.39,112.17,15.06,140.22,210.87,158.99,216.35,238.84,216.23,146.74,137.19,244.79,166.43,85.38,84.62,173.81,122.27,105.45,100.4,184.03,90.63,89.57,150.17,148.59,141.23,109.04,64.48,71.74,57.23,62.99,72.75,47.58,100.68
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,-7.05,--,--,--,--,--,--,--,-46.81,-34.45,-53.57,--,--,--,--,--,--,-30.26,--,--,3.43,--,-34.65,--,-22.24,-10.21,-17.86,4.53,-18.67,-39.98,-4.97,10.54,8.46,2.8,-33.08,-52.1,-0.81,-15.88
P/L Before Tax,635.31,626.37,624.96,601.28,710.33,618.92,474.37,374.25,440.14,366.78,80.89,36.69,193.91,20.62,195.81,226.78,274.15,105.39,112.17,15.06,93.41,176.42,105.42,216.35,238.84,216.23,146.74,137.19,244.79,136.17,85.38,84.62,177.24,122.27,70.8,100.4,161.79,80.42,71.71,154.7,129.92,101.25,104.07,75.02,80.2,60.03,29.91,20.65,46.77,84.8
Tax,161.06,149.21,148.05,155.13,181.26,166.59,126.13,97.45,85.55,101.25,19.78,8.6,78.97,5.82,68.35,78.48,97.71,37.25,37.73,5.03,67.64,56.73,-198.03,70.8,86.26,66.07,46.44,42.14,86.44,39.94,25.28,20.58,63.31,41.6,23.48,34.62,55.62,25.79,-29.36,50.48,58.82,39.33,29.46,20.12,23.14,9.99,7.95,5.44,9.69,24.77
P/L After Tax from Ordinary Activities,474.25,477.16,476.91,446.15,529.07,452.33,348.24,276.8,354.59,265.53,61.11,28.09,114.94,14.8,127.46,148.3,176.44,68.14,74.44,10.03,25.77,119.69,303.45,145.55,152.58,150.16,100.3,95.05,158.35,96.23,60.1,64.04,113.93,80.67,47.32,65.78,106.17,54.63,101.07,104.22,71.1,61.92,74.61,54.9,57.06,50.04,21.96,15.21,37.08,60.03
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.03,0.16,1.43,0.36,7.07,--,--,--,--,--,--,--,--,-15.39,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,474.25,477.16,476.91,446.15,529.07,452.33,348.24,276.8,354.59,265.53,61.11,28.09,114.94,14.8,127.46,148.3,176.44,68.14,74.44,10.03,25.77,119.69,303.45,145.55,152.61,150.32,101.73,95.41,165.42,96.23,60.1,64.04,113.93,80.67,47.32,65.78,106.17,39.24,101.07,104.22,71.1,61.92,74.61,54.9,57.06,50.04,21.96,15.21,37.08,60.03
Equity Share Capital,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,63.95,60.91,60.91,60.91,60.91,58.01,55.25,55.25,55.25,55.25,55.25,55.25,55.25,55.25,55.25
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,7.45,7.5,7.49,14.02,16.64,14.23,10.95,8.71,11.16,8.36,1.93,0.88,3.62,0.47,4.01,4.66,5.55,2.14,2.34,0.32,0.81,3.74,9.49,4.55,4.77,4.7,3.14,2.98,5.17,3.01,1.88,2.0,3.56,2.52,1.48,2.06,3.32,1.3,3.35,3.49,2.57,2.24,2.7,1.99,2.07,1.81,0.79,0.55,1.34,2.17
Diluted EPS,7.43,7.46,7.46,13.96,16.57,14.23,10.95,8.71,11.16,8.36,1.93,0.88,3.62,0.47,4.01,4.66,5.55,2.14,2.34,0.32,0.81,3.74,9.49,4.55,4.77,4.7,3.14,2.98,5.17,3.01,1.88,2.0,3.56,2.52,1.48,2.06,3.32,1.23,3.16,3.26,2.45,2.21,2.7,1.99,2.07,1.81,0.79,0.55,1.34,2.17
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.48,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.85,14.92,14.92
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48.73,48.73,51.17,53.73,53.73,53.73,53.73,53.73,53.73,53.75,54.0,54.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.61,15.61,14.16,12.78,12.78,12.78,12.78,12.78,12.78,12.77,12.7,12.7
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.27,51.27,48.83,46.27,46.27,46.27,46.27,46.27,46.27,46.25,46.0,46.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
