Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,245.56,25.86,470.83,181.46,274.48,139.97,133.81,33.8,192.61,95.13,55.4,42.01,-177.11,71.45,131.52,188.79,-0.15,134.52,136.78,221.86,-291.11,98.41,180.3,121.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,91.21,204.15,117.39,51.09,63.59,38.11,34.95,36.02,66.83,112.84,36.14,46.28,67.87,53.99,61.01,50.09,118.17,89.57,98.35,13.35,43.6,419.35,80.32,47.08,91.21,225.32,61.61,96.2,439.79,410.96,219.63,213.95,331.36,177.66,171.59,166.73,226.52,114.36,129.32,88.09,204.63,126.8,85.77,94.59,169.38,57.5,83.33,83.98,102.61,11.47
"P/L Before Other Inc. , Int., Excpt. Items & Tax",1350.54,1493.85,1270.06,1508.16,1480.37,1426.61,1538.54,1522.69,1523.8,1569.3,1555.08,1571.69,1765.25,1754.87,1612.26,1675.86,1942.98,1872.23,1895.5,1891.36,2732.49,2300.75,2483.93,2923.06,3451.04,3393.63,3359.09,3303.62,2828.0,2556.65,2545.49,2446.74,2372.69,2211.07,2097.42,2028.88,1937.71,1784.63,1680.3,1584.0,1523.85,1459.89,1299.0,1155.89,1072.55,1383.13,1261.93,1114.29,1156.34,358.2
Other Income,25.21,2.8,1.69,31.04,52.33,71.32,17.61,17.78,4.3,3.46,4.07,5.21,4.34,2.68,2.74,2.54,51.16,3.1,39.24,4.62,7.29,2.64,3.16,2.97,1.59,228.12,268.87,188.33,281.93,755.85,269.6,260.64,288.68,413.16,363.37,220.25,241.16,226.08,252.0,189.74,232.14,164.71,313.24,227.95,241.68,8.77,19.45,31.25,10.58,0.43
"P/L Before Int., Excpt. Items & Tax",1375.75,1496.65,1271.75,1539.2,1532.7,1497.93,1556.15,1540.47,1528.1,1572.76,1559.15,1576.9,1769.59,1757.55,1615.0,1678.4,1994.14,1875.33,1934.74,1895.98,2739.78,2303.39,2487.09,2926.03,3452.63,3621.75,3627.96,3491.95,3109.93,3312.51,2815.09,2707.38,2661.37,2624.23,2460.79,2249.14,2178.87,2010.71,1932.31,1773.74,1755.99,1624.6,1612.24,1383.84,1314.22,1391.9,1281.38,1145.53,1166.93,358.62
Interest,970.98,1110.88,1127.46,1200.27,1178.84,1194.35,1223.3,1236.69,1229.78,1260.81,1265.97,1374.54,1467.47,1493.86,1466.75,1436.58,1462.07,1547.19,1624.84,1673.93,1950.75,1885.13,1955.22,2118.49,2199.83,2267.86,2378.25,2200.73,1977.01,1874.78,1784.75,1718.26,1710.75,1610.91,1607.36,1385.73,1338.93,1200.66,1205.44,1097.38,1041.49,1003.63,932.8,865.59,831.41,890.57,801.8,708.47,693.92,239.92
P/L Before Exceptional Items & Tax,404.77,385.77,144.29,338.93,353.86,303.58,332.85,303.78,298.32,311.95,293.18,202.36,302.12,263.69,148.25,241.82,532.07,328.14,309.9,222.05,789.03,418.26,531.87,807.54,1252.8,1353.89,1249.71,1291.22,1132.92,1437.72,1030.34,989.12,950.62,1013.32,853.43,863.41,839.94,810.05,726.87,676.36,714.51,620.97,679.44,518.25,482.81,501.33,479.58,437.06,473.01,118.7
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,404.77,385.77,144.29,338.93,353.86,303.58,332.85,303.78,298.32,311.95,293.18,202.36,302.12,263.69,148.25,241.82,532.07,328.14,309.9,222.05,789.03,418.26,531.87,807.54,1252.8,1353.89,1249.71,1291.22,1132.92,1437.72,1030.34,989.12,950.62,1013.32,853.43,863.41,839.94,810.05,726.87,676.36,714.51,620.97,679.44,518.25,482.81,501.33,479.58,437.06,473.01,118.7
Tax,111.13,103.86,33.78,82.3,78.36,77.84,85.22,62.83,82.06,82.57,70.92,51.08,93.01,73.67,40.33,52.78,126.4,77.64,74.53,55.12,95.5,41.03,21.78,228.5,377.41,401.23,316.45,323.27,180.56,353.67,234.27,255.06,128.92,260.22,212.33,236.94,198.1,201.7,182.3,177.0,187.58,147.65,113.66,106.04,24.3,129.83,126.47,110.19,112.05,30.65
P/L After Tax from Ordinary Activities,293.64,281.91,110.51,256.63,275.5,225.74,247.63,240.95,216.26,229.38,222.26,151.28,209.11,190.02,107.92,189.04,405.67,250.5,235.37,166.93,693.53,377.23,510.09,579.04,875.39,952.66,933.26,967.95,952.36,1084.05,796.06,734.05,821.7,753.1,641.11,626.48,641.84,608.35,544.57,499.36,526.93,473.32,565.77,412.21,458.52,371.5,353.11,326.87,360.96,88.05
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,293.64,281.91,110.51,256.63,275.5,225.74,247.63,240.95,216.26,229.38,222.26,151.28,209.11,190.02,107.92,189.04,405.67,250.5,235.37,166.93,693.53,377.23,510.09,579.04,875.39,952.66,933.26,967.95,952.36,1084.05,796.06,734.05,821.7,753.1,641.11,626.48,641.84,608.35,544.57,499.36,526.93,473.32,565.77,412.21,458.52,371.5,353.11,326.87,360.96,88.05
Equity Share Capital,165.88,148.54,147.31,115.7,114.99,98.49,95.91,94.32,94.32,94.32,94.32,94.32,93.71,93.11,92.49,92.49,92.47,92.47,92.47,85.51,85.51,85.51,85.51,85.51,85.48,85.47,85.34,85.32,85.31,85.19,84.88,84.87,84.77,84.75,84.38,84.27,84.26,84.12,83.85,71.13,71.11,71.03,71.02,66.87,66.81,66.74,66.02,62.5,62.5,155.69
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19783.93,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.8,3.8,1.74,4.19,4.82,4.67,5.24,5.11,4.59,4.86,4.71,3.21,4.49,4.11,2.33,4.09,8.77,5.42,5.43,3.9,16.22,8.82,11.93,13.55,20.48,22.32,21.88,22.69,22.33,25.48,18.75,17.31,19.39,17.8,15.2,14.87,15.24,14.48,14.71,14.04,14.82,13.33,16.68,12.33,13.73,11.18,10.84,10.46,11.55,5.66
Diluted EPS,3.8,3.79,1.74,4.17,4.78,4.61,5.16,5.09,4.56,4.82,4.68,3.21,4.49,4.09,2.32,4.09,8.75,5.42,5.43,3.9,16.22,8.82,11.9,13.47,20.38,22.18,21.67,22.47,22.1,25.19,18.52,17.11,19.19,17.61,15.01,14.69,15.06,14.27,14.4,13.69,14.45,13.1,16.14,11.94,13.65,11.11,10.74,9.99,11.04,5.66
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.68,25.67,25.63,25.62,19.47,19.44,19.53,19.45,19.45,19.45,--
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72.19,72.19,72.16,72.15,58.23,58.19,58.53,58.93,62.25,62.25,--
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.64,8.64,8.14,8.14,13.96,13.96,13.84,13.56,11.8,11.8,15.57
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,87.36,87.36,82.3,82.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.3,24.3,22.91,22.92,41.77,41.81,41.47,41.07,37.75,37.75,100.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
