Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,288.77,78.46,199.96,127.45,65.42,58.59,173.7,257.24,55.89,54.88,162.24,71.39,85.93,106.35,133.09,168.23,304.41,181.75,116.52,66.34,163.66,252.0,344.96,210.22,165.54,122.11,300.52,118.46,119.04,102.42,269.54,124.58,89.84,87.34,264.1,80.74,76.83,77.76,227.99,73.16,68.68,63.08,220.09,69.52,86.9,80.46,203.99,79.65,61.92,61.44
"P/L Before Other Inc. , Int., Excpt. Items & Tax",323.2,337.62,597.44,404.96,462.87,501.86,701.29,412.39,463.85,449.32,555.9,488.48,568.58,485.1,461.91,470.17,531.98,410.75,271.03,270.68,436.73,324.33,524.45,366.47,491.12,472.08,587.94,403.36,377.58,393.4,344.87,316.99,329.04,363.29,335.66,318.64,302.54,312.94,276.76,284.84,302.66,210.8,228.73,287.7,265.96,220.12,236.26,246.88,271.96,215.17
Other Income,134.08,163.98,140.24,130.12,129.33,107.1,115.59,80.8,94.2,86.11,100.92,53.76,42.02,65.99,56.05,50.59,62.1,51.55,108.61,57.03,63.59,72.14,56.71,67.27,51.59,62.12,39.0,36.84,29.11,37.23,37.06,37.35,38.93,48.8,21.55,28.83,28.92,27.36,22.5,23.44,22.59,22.2,19.7,13.17,14.85,37.8,13.39,21.63,10.55,9.61
"P/L Before Int., Excpt. Items & Tax",457.28,501.6,737.68,535.08,592.2,608.96,816.88,493.19,558.05,535.43,656.82,542.24,610.6,551.09,517.96,520.76,594.08,462.3,379.64,327.71,500.32,396.47,581.16,433.74,542.71,534.2,626.94,440.2,406.69,430.63,381.93,354.34,367.97,412.09,357.21,347.47,331.46,340.3,299.26,308.28,325.25,233.0,248.43,300.87,280.81,257.92,249.65,268.51,282.51,224.78
Interest,2.67,3.2,1.35,0.77,0.89,0.72,2.2,1.47,1.14,1.34,1.42,3.42,0.8,23.51,1.01,17.18,1.46,1.56,1.77,1.86,1.86,1.98,2.08,0.11,0.71,0.57,0.26,0.88,0.06,0.06,0.05,0.21,0.7,0.22,0.13,0.83,0.52,0.07,0.8,0.47,1.23,0.46,0.81,0.59,2.34,0.9,0.71,2.42,1.67,0.5
P/L Before Exceptional Items & Tax,454.61,498.4,736.33,534.31,591.31,608.24,814.68,491.72,556.91,534.09,655.4,538.82,609.8,527.58,516.95,503.58,592.62,460.74,377.87,325.85,498.46,394.49,579.08,433.63,542.0,533.63,626.68,439.32,406.63,430.57,381.88,354.13,367.27,411.87,357.08,346.64,330.94,340.23,298.46,307.81,324.02,232.54,247.62,300.28,278.47,257.02,248.94,266.09,280.84,224.28
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,454.61,498.4,736.33,534.31,591.31,608.24,814.68,491.72,556.91,534.09,655.4,538.82,609.8,527.58,516.95,503.58,592.62,460.74,377.87,325.85,498.46,394.49,579.08,433.63,542.0,533.63,626.68,439.32,406.63,430.57,381.88,354.13,367.27,411.87,357.08,364.61,330.94,340.23,298.46,307.81,324.02,232.54,247.62,300.28,278.47,257.02,248.94,266.09,280.84,224.28
Tax,107.44,100.23,189.39,135.54,153.97,152.0,231.88,125.9,140.59,133.38,163.72,134.47,152.41,134.26,127.19,53.7,150.8,114.83,95.07,75.85,125.01,27.98,197.21,150.56,190.67,182.31,217.54,149.56,139.66,145.9,130.24,118.22,127.18,141.52,124.02,129.14,114.61,118.16,102.64,104.82,109.89,78.07,81.98,102.71,92.68,87.86,84.5,88.59,90.96,72.63
P/L After Tax from Ordinary Activities,347.17,398.17,546.94,398.77,437.34,456.24,582.8,365.82,416.32,400.71,491.68,404.35,457.39,393.32,389.76,449.88,441.82,345.91,282.8,250.0,373.45,366.51,381.87,283.07,351.33,351.32,409.14,289.76,266.97,284.67,251.64,235.91,240.09,270.35,233.06,235.47,216.33,222.07,195.82,202.99,214.13,154.47,165.64,197.57,185.79,169.16,164.44,177.5,189.88,151.65
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,347.17,398.17,546.94,398.77,437.34,456.24,582.8,365.82,416.32,400.71,491.68,404.35,457.39,393.32,389.76,449.88,441.82,345.91,282.8,250.0,373.45,366.51,381.87,283.07,351.33,351.32,409.14,289.76,266.97,284.67,251.64,235.91,240.09,270.35,233.06,235.47,216.33,222.07,195.82,202.99,214.13,154.47,165.64,197.57,185.79,169.16,164.44,177.5,189.88,151.65
Equity Share Capital,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04,197.04
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,8.81,10.1,13.88,10.11,11.1,11.58,14.79,9.28,10.56,10.16,12.48,10.26,11.61,9.98,9.89,11.42,11.21,8.77,7.18,6.34,9.48,9.3,9.69,7.18,8.92,8.91,10.38,7.35,6.77,7.22,6.39,5.99,6.09,6.86,5.91,5.98,5.49,5.64,4.97,5.15,5.43,3.92,4.2,5.01,4.71,4.29,4.17,4.5,4.82,3.85
Diluted EPS,8.81,10.1,13.88,10.11,11.1,11.58,14.79,9.28,10.56,10.16,12.48,10.26,11.61,9.98,9.89,11.42,11.21,8.77,7.18,6.34,9.48,9.3,9.69,7.18,8.92,8.91,10.38,7.35,6.77,7.22,6.39,5.99,6.09,6.86,5.91,5.98,5.49,5.64,4.97,5.15,5.43,3.92,4.2,5.01,4.71,4.29,4.17,4.5,4.82,3.85
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.06,9.06,9.06
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.0,23.0,23.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.57,27.67,27.67,27.67,27.67,27.71,27.71,27.71,28.5,27.41,26.91
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89.89,93.61,93.61,93.61,93.61,93.75,93.75,93.75,93.91,90.33,88.69
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67.42,70.2,70.2,70.2,70.2,70.31,70.31,70.31,72.31,69.55,68.29
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
