Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Exceptional Items,--,--,--,--,--,--,954.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-55.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-5.6,--,--,--,--,--,--,--,--,--
P/L Before Tax,81.0,10.0,232.0,246.0,46.0,62.0,1005.0,-34.0,76.0,122.0,194.0,84.0,168.0,205.0,181.0,199.0,168.0,122.0,-1.0,-18.0,24.0,-466.0,145.0,298.0,653.0,918.0,1394.0,1316.0,692.5,517.04,135.63,43.65,32.12,37.53,24.59,17.19,27.58,34.25,41.84,24.58,27.61,31.8,31.29,38.74,66.69,61.41,68.76,57.06,50.87,51.81
Tax,19.0,7.0,50.0,41.0,12.0,12.0,190.0,-7.0,20.0,30.0,55.0,21.0,46.0,50.0,41.0,42.0,54.0,29.0,-6.0,-5.0,-1.0,-110.0,-22.0,103.0,226.0,309.0,482.0,458.0,238.78,176.51,45.7,14.2,-29.85,14.15,8.65,6.2,8.97,14.55,14.1,8.25,13.4,11.4,11.2,11.25,21.75,19.25,24.25,17.75,9.3,17.3
P/L After Tax from Ordinary Activities,62.0,3.0,182.0,205.0,34.0,50.0,815.0,-27.0,56.0,92.0,139.0,63.0,122.0,155.0,140.0,157.0,114.0,93.0,5.0,-13.0,25.0,-356.0,167.0,195.0,427.0,609.0,912.0,858.0,453.72,340.53,89.93,29.45,61.97,23.38,15.94,10.99,18.61,19.7,27.74,16.33,14.21,20.4,20.09,27.49,44.94,42.16,44.51,39.31,41.57,34.51
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,62.0,3.0,182.0,205.0,34.0,50.0,815.0,-27.0,56.0,92.0,139.0,63.0,122.0,155.0,140.0,157.0,114.0,93.0,5.0,-13.0,25.0,-356.0,167.0,195.0,427.0,609.0,912.0,858.0,453.72,340.53,89.93,29.45,61.97,23.38,15.94,10.99,18.61,19.7,27.74,16.33,14.21,20.4,20.09,27.49,44.94,42.16,44.51,39.31,41.57,34.51
Equity Share Capital,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08,39.08
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.18,0.2,9.28,10.49,1.73,2.54,41.74,-1.39,2.87,4.65,7.13,3.26,6.32,7.85,7.19,8.03,5.83,4.8,0.26,-0.69,1.28,-18.22,8.56,9.98,21.85,31.17,46.59,44.0,23.22,17.43,4.6,1.51,3.17,1.2,0.82,0.56,0.96,1.0,1.42,0.84,1.01,1.04,1.03,1.41,2.3,2.16,2.28,2.01,2.13,1.77
Diluted EPS,3.18,0.2,9.28,10.49,1.73,2.54,41.74,-1.39,2.87,4.65,7.13,3.26,6.32,7.85,7.19,8.03,5.83,4.8,0.26,-0.69,1.28,-18.22,8.56,9.98,21.85,31.17,46.59,44.0,23.22,17.43,4.6,1.51,3.17,1.2,0.82,0.56,0.96,1.0,1.42,0.84,1.01,1.04,1.03,1.41,2.3,2.16,2.28,2.01,2.13,1.77
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.78,6.79,6.79,6.82,6.83,6.83,6.85,6.93,7.06,7.18,7.28,7.29
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.69,34.75,34.75,34.9,34.94,34.94,35.05,35.49,36.12,36.77,37.24,37.3
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.76,12.75,12.75,12.72,12.71,12.71,12.69,12.6,12.48,12.35,12.26,12.25
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65.31,65.25,65.25,65.1,65.06,65.06,64.95,64.51,63.88,63.23,62.76,62.7
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
