Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,117.34,98.35,110.51,108.19,114.74,95.49,114.01,111.3,108.88,109.68,89.83,92.12,89.64,89.14,81.26,58.76,79.34,61.1,52.63,39.98,57.91,56.66,68.47,80.66,88.01,90.41,97.27,92.76,99.9,90.36,79.22,75.48,93.82,72.63,73.42,72.03,91.32,60.89,67.56,52.03,59.4,46.84,48.07,52.48,53.11,46.73,46.35,42.39,39.05,34.38
"P/L Before Other Inc. , Int., Excpt. Items & Tax",140.97,143.88,108.39,109.52,118.22,104.9,116.97,113.56,117.26,92.01,80.23,76.04,68.11,34.72,37.78,19.5,60.82,65.47,40.78,-51.7,26.99,37.85,31.75,64.79,64.68,82.75,106.17,83.59,96.15,85.01,87.44,63.84,62.32,59.89,53.31,89.25,65.87,63.45,51.2,56.18,44.27,35.28,39.13,39.44,36.65,27.47,28.63,38.08,38.74,34.73
Other Income,27.41,17.18,39.65,25.52,19.99,30.15,24.22,21.41,18.07,25.59,12.21,11.15,9.14,8.89,7.61,11.9,6.59,7.82,11.08,13.41,18.13,15.8,14.61,15.35,13.22,9.72,25.72,25.06,20.04,6.42,13.94,10.55,10.85,6.54,9.41,9.35,10.21,6.06,9.18,9.16,5.9,4.51,5.1,3.35,1.64,2.97,12.92,12.85,1.37,4.23
"P/L Before Int., Excpt. Items & Tax",168.37,161.06,148.04,135.03,138.21,135.05,141.19,134.98,135.32,117.6,92.44,87.19,77.25,43.61,45.39,31.4,67.41,73.29,51.86,-38.3,45.12,53.65,46.36,80.13,77.9,92.47,131.9,108.65,116.19,91.44,101.38,74.39,73.17,66.44,62.72,98.59,76.08,69.51,60.37,65.35,50.17,39.79,44.23,42.79,38.28,30.44,41.55,50.93,40.11,38.96
Interest,1.41,1.24,1.29,1.77,0.97,1.38,1.33,1.32,0.47,1.96,2.14,1.11,0.53,0.39,0.44,0.54,0.16,0.25,0.94,0.65,0.61,0.45,0.55,0.3,--,--,--,0.0,1.24,0.1,0.2,0.08,0.42,0.03,0.02,--,0.15,--,--,--,0.17,0.05,0.14,0.0,0.04,0.01,0.1,0.0,0.01,0.01
P/L Before Exceptional Items & Tax,166.97,159.82,146.75,133.26,137.24,133.67,139.86,133.65,134.85,115.65,90.3,86.08,76.72,43.22,44.95,30.85,67.25,73.04,50.92,-38.95,44.51,53.19,45.8,79.83,77.9,92.47,131.9,108.65,114.95,91.34,101.18,74.32,72.75,66.41,62.7,98.59,75.93,69.51,60.37,65.35,50.0,39.74,44.09,42.79,38.24,30.44,41.45,50.93,40.11,38.96
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,166.97,159.82,146.75,133.26,137.24,133.67,139.86,133.65,134.85,115.65,90.3,86.08,76.72,43.22,44.95,30.85,67.25,73.04,50.92,-38.95,44.51,53.19,45.8,79.83,77.9,92.47,131.9,108.65,114.95,91.34,101.18,74.32,72.75,66.41,62.7,98.59,75.93,69.51,60.37,65.35,50.0,39.74,44.09,42.79,38.24,30.44,41.45,50.93,40.11,38.96
Tax,41.77,34.91,37.41,34.05,36.16,34.06,35.53,33.89,33.64,30.22,21.66,23.68,20.11,11.39,12.7,9.47,19.62,20.61,15.82,-7.59,13.01,14.5,11.95,25.07,25.8,32.68,36.37,33.9,37.74,27.53,23.59,20.09,23.17,23.62,15.49,24.7,18.64,17.99,12.06,17.85,19.61,11.41,12.83,12.13,5.47,10.24,12.34,15.55,12.14,10.8
P/L After Tax from Ordinary Activities,125.19,124.91,109.34,99.21,101.07,99.62,104.33,99.76,101.21,85.42,68.64,62.4,56.6,31.84,32.25,21.38,47.63,52.43,35.11,-31.36,31.5,38.7,33.86,54.76,52.1,59.79,95.52,74.75,77.21,63.8,77.59,54.22,49.58,42.79,47.21,73.9,57.29,51.52,48.31,47.49,30.4,28.33,31.26,30.66,32.78,20.2,29.11,35.39,27.96,28.16
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,125.19,124.91,109.34,99.21,101.07,99.62,104.33,99.76,101.21,85.42,68.64,62.4,56.6,31.84,32.25,21.38,47.63,52.43,35.11,-31.36,31.5,38.7,33.86,54.76,52.1,59.79,95.52,74.75,77.21,63.8,77.59,54.22,49.58,42.79,47.21,73.9,57.29,51.52,48.31,47.49,30.4,28.33,31.26,30.66,32.78,20.2,29.11,35.39,27.96,28.16
Equity Share Capital,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,66.0,65.85,57.65,52.31,53.29,52.52,55.01,52.59,53.36,45.04,36.19,32.9,29.84,16.78,17.0,11.27,25.11,27.64,18.51,-16.54,16.61,20.4,17.85,28.87,27.47,31.52,50.36,39.41,40.71,33.64,40.91,28.59,26.14,22.56,24.89,38.96,30.2,27.16,25.47,25.04,16.03,14.94,16.48,16.17,17.28,10.65,15.35,18.66,14.74,14.84
Diluted EPS,66.0,65.85,57.65,52.31,53.29,52.52,55.01,52.59,53.36,45.04,36.19,32.9,29.84,16.78,17.0,11.27,25.11,27.64,18.51,-16.54,16.61,20.4,17.85,28.87,27.47,31.52,50.36,39.41,40.71,33.64,40.91,28.59,26.14,22.56,24.89,38.96,30.2,27.16,25.47,25.04,16.03,14.94,16.48,16.17,17.28,10.65,15.35,18.66,14.74,14.84
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
