Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2.52,-3.07,-1.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1523.2,1368.54,1171.36,1007.27,1856.21,1162.01,1117.03,879.66,2268.14,1032.09,1013.99,882.48,1224.35,749.45,817.15,515.48,840.81,668.16,585.2,567.94,693.64,546.29,581.13,434.32,862.95,532.41,582.72,434.12,674.6,561.12,527.01,474.53,977.29,843.2,1002.73,605.11,1067.7,508.09,553.26,462.3,739.32,566.33,473.02,371.14,555.6,446.41,428.38,458.59,442.67,463.97
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3.31,406.44,79.67,561.37,228.01,406.07,364.42,606.08,1112.86,739.54,659.72,1031.75,352.69,474.33,665.79,428.14,317.75,-45.87,29.28,448.06,556.58,609.89,360.51,288.86,50.73,378.16,209.44,150.08,604.7,396.28,603.18,644.23,1493.81,458.01,442.07,308.41,655.42,48.74,437.38,475.93,561.98,287.13,235.94,399.48,542.15,218.79,275.79,402.19,636.59,133.85
Other Income,375.53,218.52,346.03,254.4,442.55,69.05,272.86,88.64,739.53,350.9,68.39,82.08,196.41,86.0,378.99,144.49,634.43,325.44,403.44,303.57,300.13,308.52,380.76,227.57,364.49,196.47,208.09,144.3,283.89,101.02,130.24,71.7,417.33,71.74,91.61,93.73,110.43,155.55,137.12,122.05,176.79,208.88,191.08,132.54,228.52,553.41,133.18,109.65,205.02,115.44
"P/L Before Int., Excpt. Items & Tax",378.84,624.96,425.7,815.77,670.56,475.12,637.28,694.72,1852.39,1090.44,728.11,1113.83,549.1,560.33,1044.78,572.63,952.18,279.57,432.72,751.63,856.71,918.41,741.27,516.43,415.22,574.63,417.53,294.38,888.59,497.3,733.42,715.93,1911.14,529.75,533.68,402.14,765.85,204.29,574.5,597.98,738.77,496.01,427.02,532.02,770.67,772.2,408.97,511.84,841.61,249.29
Interest,134.86,135.76,143.18,148.7,150.73,156.04,162.23,173.89,161.63,169.14,253.72,171.14,169.99,185.68,218.12,209.99,232.13,232.94,245.64,269.92,269.54,203.85,193.19,153.8,144.12,99.55,69.61,76.81,54.8,41.07,47.61,61.5,39.82,39.08,40.9,49.26,43.64,43.65,53.07,48.0,34.82,36.77,38.0,46.47,43.39,42.45,45.38,50.36,44.06,46.72
P/L Before Exceptional Items & Tax,243.98,489.2,282.52,667.07,519.83,319.08,475.05,520.83,1690.76,921.3,474.39,942.69,379.11,374.65,826.66,362.64,720.05,46.63,187.08,481.71,587.17,714.56,548.08,362.63,271.1,475.08,347.92,217.57,833.79,456.23,685.81,654.43,1871.32,490.67,492.78,352.88,722.21,160.64,521.43,549.98,703.95,459.24,389.02,485.55,727.28,729.75,363.59,461.48,797.55,202.57
Exceptional Items,824.06,67.5,220.04,63.47,-297.83,32.18,1252.0,-33.25,-534.72,-1645.13,60.41,-185.54,116.0,-33.77,519.42,61.71,271.94,66.55,5.73,-26.29,22.83,-67.66,-29.51,66.49,479.63,-1.7,95.44,250.83,-162.62,224.45,0.32,-2.71,-122.79,-4.63,-52.66,--,-2.04,-29.84,--,3.5,345.57,--,--,--,--,3.79,-12.19,-64.57,140.19,63.13
P/L Before Tax,1068.04,556.7,502.56,730.54,222.0,351.26,1727.05,487.58,1156.04,-723.83,534.8,757.15,495.11,340.88,1346.08,424.35,991.99,113.18,192.81,455.42,610.0,646.9,518.57,429.12,750.73,473.38,443.36,468.4,671.17,680.68,686.13,651.72,1748.53,486.04,440.12,352.88,720.17,130.8,521.43,553.48,1049.52,459.24,389.02,485.55,727.28,733.54,351.4,396.91,937.74,265.7
Tax,411.81,148.3,163.17,234.56,48.82,130.29,605.64,156.56,382.24,-324.99,167.59,251.07,55.38,111.26,1045.87,157.13,337.19,39.12,172.42,162.88,217.52,285.35,181.79,106.08,460.6,143.89,115.64,148.77,289.84,184.65,176.91,140.49,-606.74,149.87,139.7,122.13,273.93,83.19,178.03,186.58,372.71,149.77,129.67,151.5,232.85,244.52,111.4,118.48,322.95,44.05
P/L After Tax from Ordinary Activities,656.23,408.4,339.39,495.98,173.18,220.97,1121.41,331.02,773.8,-398.84,367.21,506.08,439.73,229.62,300.21,267.22,654.8,74.06,20.39,292.54,392.48,361.55,336.78,323.04,290.13,329.49,327.72,319.63,381.33,496.03,509.22,511.23,2355.27,336.17,300.42,230.75,446.24,47.61,343.4,366.9,676.81,309.47,259.35,334.05,494.43,489.02,240.0,278.43,614.79,221.65
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,510.68,-182.23,-182.34,-195.14,-873.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,656.23,408.4,339.39,495.98,173.18,220.97,1121.41,331.02,773.8,-398.84,367.21,506.08,439.73,229.62,300.21,267.22,654.8,74.06,20.39,292.54,392.48,361.55,336.78,323.04,290.13,329.49,327.72,319.63,892.01,313.8,326.88,316.09,1501.48,336.17,300.42,230.75,446.24,47.61,343.4,366.9,676.81,309.47,259.35,334.05,494.43,489.02,240.0,278.43,614.79,221.65
Equity Share Capital,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1386.64,1528.57,1528.57,1528.57,1528.57,1528.57,1528.57,1528.57,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71,1677.71
Reserves Excluding Revaluation Reserves,16078.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.73,2.95,2.45,3.58,1.25,1.59,8.09,2.39,5.58,-2.88,2.65,3.65,3.17,1.66,2.17,1.93,4.72,0.53,0.15,2.11,2.83,2.61,2.43,2.33,1.96,2.17,2.14,2.09,5.84,2.05,2.14,2.07,9.82,2.0,1.79,1.38,2.66,0.28,2.04,2.19,4.03,1.84,1.55,1.99,2.95,2.91,1.43,1.66,3.66,1.32
Diluted EPS,4.73,2.95,2.45,3.58,1.25,1.59,8.09,2.39,5.58,-2.88,2.65,3.65,3.17,1.66,2.17,1.93,4.72,0.53,0.15,2.11,2.83,2.61,2.43,2.33,1.96,2.17,2.14,2.09,5.84,2.05,2.14,2.07,9.82,2.0,1.79,1.38,2.66,0.28,2.04,2.19,4.03,1.84,1.55,1.99,2.95,2.91,1.43,1.66,3.66,1.32
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.29,--,--,--,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,10.81,10.81,10.81
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.68,--,--,--,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.44,6.44,6.44
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,136.54,--,--,--,150.99,150.99,150.99,150.99,150.99,150.99,150.99,150.99,150.99,150.99,150.99,156.96,156.96,156.96
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,89.32,--,--,--,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,93.56,93.56,93.56
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
