Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,80.23,78.15,75.58,65.64,80.92,69.97,59.02,61.15,58.13,56.21,44.77,39.56,38.31,8.04,8.18,5.76,12.48,9.0,6.06,2.2,4.43,3.32,3.24,3.82,6.26,4.59,4.68,3.63,5.11,3.7,2.91,2.59,3.13,3.02,4.49,3.37,17.49,3.07,5.71,3.65,5.82,5.68,4.13,11.57,6.4,4.21,3.27,4.6,25.16,7.18
"P/L Before Other Inc. , Int., Excpt. Items & Tax",136.51,133.36,125.74,121.58,140.7,117.96,114.05,90.79,86.84,74.55,43.36,24.24,25.38,2.57,3.52,-1.27,12.19,4.98,1.97,-0.89,0.2,-3.28,-3.71,0.56,-2.4,2.39,0.83,0.7,-3.95,-0.75,-3.12,-2.48,-4.46,-1.27,-2.02,-1.81,-20.95,-4.02,1.57,-3.96,-11.22,-9.9,-8.49,-12.87,-19.12,-11.26,-11.15,-9.94,-28.72,21.6
Other Income,8.74,10.64,7.59,7.27,8.41,4.97,5.38,2.22,1.01,1.92,0.99,1.17,1.03,1.64,0.19,0.1,0.91,0.04,0.09,0.04,0.97,0.09,2.01,0.22,0.66,0.03,0.03,0.04,0.87,0.1,0.19,--,0.2,0.05,0.17,0.03,0.13,0.11,0.42,0.47,1.18,0.56,0.28,0.4,0.29,0.25,1.6,0.54,-1.22,0.67
"P/L Before Int., Excpt. Items & Tax",145.25,144.0,133.33,128.85,149.11,122.93,119.43,93.01,87.85,76.47,44.35,25.41,26.41,4.22,3.71,-1.17,13.1,5.03,2.06,-0.85,1.17,-3.19,-1.7,0.78,-1.74,2.42,0.86,0.74,-3.08,-0.65,-2.93,-2.48,-4.26,-1.22,-1.85,-1.78,-20.82,-3.91,1.99,-3.5,-10.04,-9.34,-8.21,-12.48,-18.82,-11.0,-9.55,-9.41,-29.94,22.27
Interest,13.81,12.54,14.9,11.86,10.56,11.46,10.42,8.37,8.72,7.43,7.15,5.58,4.83,1.97,1.94,2.46,1.94,1.72,1.63,1.62,1.75,1.58,1.24,1.6,1.27,6.66,6.84,7.37,8.84,6.66,7.14,5.14,6.42,6.44,5.64,5.42,5.41,5.33,5.34,4.87,6.34,4.67,4.85,4.41,4.18,5.43,4.83,4.52,7.26,2.07
P/L Before Exceptional Items & Tax,131.45,131.46,118.43,116.99,138.55,111.47,109.02,84.65,79.13,69.04,37.2,19.83,21.59,2.24,1.77,-3.63,11.16,3.3,0.44,-2.47,-0.57,-4.77,-2.94,-0.82,-3.01,-4.24,-5.98,-6.63,-11.91,-7.31,-10.06,-7.62,-10.68,-7.67,-7.49,-7.2,-26.23,-9.25,-3.35,-8.37,-16.38,-14.01,-13.06,-16.89,-23.0,-16.43,-14.38,-13.92,-37.2,20.2
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.55,108.53,--,--,--,--,--,--,--,--,--,--,--,-53.67,--,--,--,-63.0,--,--,--,--,--,--,--,--,--
P/L Before Tax,131.45,131.46,118.43,116.99,138.55,111.47,109.02,84.65,79.13,69.04,37.2,19.83,21.59,2.24,1.77,-3.63,11.16,3.3,0.44,-2.47,-0.57,-4.77,-2.94,5.73,105.53,-4.24,-5.98,-6.63,-11.91,-7.31,-10.06,-7.62,-10.68,-7.67,-7.49,-7.2,-79.9,-9.25,-3.35,-8.37,-79.38,-14.01,-13.06,-16.89,-23.0,-16.43,-14.38,-13.92,-37.2,20.2
Tax,34.12,33.6,29.82,27.76,34.33,28.08,27.44,21.05,38.35,22.66,12.4,6.42,7.59,--,--,--,--,0.13,--,--,-2.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.9,--,--,--,-8.66,-7.09,--,--,0.17,0.27,0.71,1.56,-7.48,6.52
P/L After Tax from Ordinary Activities,97.33,97.86,88.62,89.23,104.22,83.4,81.58,63.6,40.78,46.38,24.8,13.41,13.99,2.24,1.77,-3.63,11.16,3.17,0.44,-2.47,1.84,-4.77,-2.94,5.73,105.53,-4.24,-5.98,-6.63,-11.91,-7.31,-10.06,-7.62,-10.68,-7.67,-7.49,-7.2,-83.79,-9.25,-3.35,-8.37,-70.72,-6.92,-13.06,-16.89,-23.17,-16.7,-15.08,-15.48,-29.71,13.68
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,97.33,97.86,88.62,89.23,104.22,83.4,81.58,63.6,40.78,46.38,24.8,13.41,13.99,2.24,1.77,-3.63,11.16,3.17,0.44,-2.47,1.84,-4.77,-2.94,5.73,105.53,-4.24,-5.98,-6.63,-11.91,-7.31,-10.06,-7.62,-10.68,-7.67,-7.49,-7.2,-83.79,-9.25,-3.35,-8.37,-70.72,-6.92,-13.06,-16.89,-23.17,-16.7,-15.08,-15.48,-29.71,13.68
Equity Share Capital,424.5,424.5,424.5,412.29,412.29,412.29,399.49,399.49,387.45,387.45,387.45,387.45,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,89.48,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94,54.94
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.29,2.31,2.1,2.16,2.54,2.07,2.04,1.62,1.06,1.19,0.64,0.35,0.36,0.25,0.2,-0.41,1.25,0.35,0.05,-0.28,0.21,-0.53,-0.33,0.64,12.96,-0.77,-1.09,-1.2,-2.16,-1.33,-1.83,-1.39,-1.94,-1.4,-1.36,-1.31,-15.25,-1.68,-0.61,-1.52,-12.87,-1.26,-1.46,-3.08,-4.22,-3.04,-2.74,-2.82,-5.41,2.49
Diluted EPS,2.29,2.31,2.1,2.16,2.54,2.07,2.04,1.62,1.06,1.19,0.64,0.35,0.36,0.25,0.2,-0.41,1.25,0.35,0.05,-0.28,0.21,-0.53,-0.33,0.64,12.96,-0.77,-1.09,-1.2,-2.16,-1.33,-1.83,-1.39,-1.94,-1.4,-1.36,-1.31,-15.25,-1.68,-0.61,-1.52,-12.87,-1.26,-1.46,-3.08,-4.22,-3.04,-2.74,-2.82,-5.41,2.49
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.46,2.46,2.43,2.43,2.43,2.43,2.43,24.28,2.43,2.43,2.43,2.43
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.77,44.77,44.19,44.19,44.19,44.19,44.19,44.19,44.19,44.19,44.19,44.19
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.01,0.09,0.01,0.01,0.83,0.83,0.33,1.8,1.8,2.95,2.71,2.83
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.28,3.11,0.28,0.28,27.06,27.06,10.76,58.66,58.66,96.16,88.29,92.12
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.15,1.72,0.15,0.15,15.1,15.1,6.0,32.74,32.74,5367.0,49.28,51.42
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
