Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Tax,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.64,4.64,--,--,--,--
P/L After Tax from Ordinary Activities,-60.98,-79.71,-107.69,-96.84,-106.69,-99.65,-86.42,-95.35,-81.99,10.15,-68.4,-82.35,-71.05,-15.84,-55.14,-61.37,-56.72,-67.62,-83.49,56.69,-99.54,-55.51,-63.16,-94.19,-9.35,-69.02,-2.58,-64.48,2.48,-58.07,-62.57,-78.84,-32.27,-66.33,14.74,-36.41,-9.58,-41.02,-17.74,-1.65,-9.4,-18.91,-1.47,-9.74,-2.51,30.97,-7.65,9.51,44.04,-24.09
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-60.98,-79.71,-107.69,-96.84,-106.69,-99.65,-86.42,-95.35,-81.99,10.15,-68.4,-82.35,-71.05,-15.84,-55.14,-61.37,-56.72,-67.62,-83.49,56.69,-99.54,-55.51,-63.16,-94.19,-9.35,-69.02,-2.58,-64.48,2.48,-58.07,-62.57,-78.84,-32.27,-66.33,14.74,-36.41,-9.58,-41.02,-17.74,-1.65,-9.4,-18.91,-1.47,-9.74,-2.51,30.97,-7.65,9.51,44.04,-24.09
Equity Share Capital,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,32.45,27.53,27.19,27.19,27.19,26.35,26.35,26.21,26.21,26.21,26.21,26.21,26.21,26.21,26.21,26.21,26.21,25.6,25.6,25.09,25.09,25.09,24.69,24.69,24.69,24.69,24.69,24.69,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.66,22.49
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-1.88,-2.46,-3.32,-2.98,-3.29,-3.07,-2.66,-2.94,-2.55,0.37,-2.52,-3.03,-2.69,-0.6,-2.09,-2.34,-2.16,-2.58,-3.19,2.16,-3.8,-2.12,-2.41,-3.59,-0.37,-2.72,-0.1,-2.57,0.1,-2.34,-2.53,-3.19,-1.31,-2.69,0.6,-1.47,-0.4,-1.73,-0.75,-0.07,-0.4,-0.8,-0.06,-0.41,-0.11,1.31,-0.32,0.4,1.95,-1.07
Diluted EPS,-1.88,-2.46,-3.32,-2.98,-3.29,-3.07,-2.66,-2.94,-2.55,0.35,-2.52,-3.03,-2.69,-0.6,-2.09,-2.34,-2.16,-2.58,-3.19,2.16,-3.8,-2.12,-2.41,-3.59,-0.37,-2.72,-0.1,-2.57,0.1,-2.34,-2.53,-3.19,-1.31,-2.69,0.6,-1.47,-0.4,-1.73,-0.75,-0.07,-0.4,-0.8,-0.06,-0.41,-0.11,1.31,-0.32,0.4,1.95,-1.07
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.78,77.81,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78,7.78
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32.87,32.87,32.87,32.87,32.87,32.87,32.87,32.87,32.87,32.87,32.87,32.87
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.77,15.77,15.77,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82,15.82
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.27,99.27,99.27,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,66.64,66.64,66.64,66.84,66.84,66.84,66.84,66.84,66.84,68.84,66.84,66.84
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
