Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,2586.51,2682.19,2518.42,2794.32,2367.05,2534.99,2258.81,2500.46,2454.31,2391.17,2303.22,2217.06,2274.69,1916.58,1704.77,2009.9,1772.89,1724.47,1620.9,1945.16,1977.37,2195.12,2106.97,2044.88,1972.21,1986.9,1652.56,1830.25,1691.47,1589.71,1697.63,1995.99,1753.12,1759.0,1581.92,2036.66,1793.0,1724.64,1539.04,1933.6,1581.71,1582.06,1484.48,1754.7,1602.35,1338.44,1323.56,1659.9,1431.12,1384.69
"P/L Before Other Inc. , Int., Excpt. Items & Tax",5466.56,5755.03,5864.61,5747.28,5396.2,5628.4,5847.57,5787.46,5815.98,5442.31,5235.99,4778.44,4692.81,4213.58,3596.68,4085.07,3890.43,3678.13,2248.4,3771.03,4196.46,4166.7,4206.79,4221.47,3990.41,3878.5,3903.43,3840.02,3613.75,3479.09,3478.19,3633.58,3279.85,3361.59,3264.98,3432.19,3212.75,3124.52,2994.62,2993.54,3226.57,3245.43,3046.27,2965.56,3058.38,2954.97,2576.01,2499.63,2652.54,2499.41
Other Income,1086.62,873.7,701.27,798.59,1133.54,895.61,708.74,746.3,871.72,506.9,312.69,674.08,809.91,676.99,428.99,771.97,970.99,609.95,896.82,755.54,983.62,654.33,620.17,740.18,836.39,504.12,403.85,516.5,626.92,494.21,476.77,402.1,687.94,475.35,420.52,411.6,648.97,392.57,356.49,370.37,581.99,356.22,234.55,266.71,391.06,246.19,203.18,253.98,329.8,184.98
"P/L Before Int., Excpt. Items & Tax",6553.18,6628.73,6565.88,6545.87,6529.74,6524.01,6556.31,6533.76,6687.7,5949.21,5548.68,5452.52,5502.72,4890.57,4025.67,4857.04,4861.42,4288.08,3145.22,4526.57,5180.08,4821.03,4826.96,4961.65,4826.8,4382.62,4307.28,4356.52,4240.67,3973.3,3954.96,4035.68,3967.79,3836.94,3685.5,3843.79,3861.72,3517.09,3351.11,3363.91,3808.56,3601.65,3280.82,3232.27,3449.44,3201.16,2779.19,2753.61,2982.34,2684.39
Interest,7.57,11.94,11.14,12.12,9.53,10.51,10.72,11.83,10.18,10.67,9.13,10.49,10.69,10.45,10.32,3.14,13.78,13.76,16.79,14.73,12.44,13.33,15.22,7.74,5.61,13.5,7.34,23.24,24.02,29.01,10.38,-11.46,13.59,10.72,10.1,12.27,16.09,10.31,10.46,15.51,8.37,18.39,15.15,9.53,9.14,-32.67,16.95,24.27,25.15,23.29
P/L Before Exceptional Items & Tax,6545.61,6616.79,6554.74,6533.75,6520.21,6513.5,6545.59,6521.93,6677.52,5938.54,5539.55,5442.03,5492.03,4880.12,4015.35,4853.9,4847.64,4274.32,3128.43,4511.84,5167.64,4807.7,4811.74,4953.91,4821.19,4369.12,4299.94,4333.28,4216.65,3944.29,3944.58,4047.14,3954.2,3826.22,3675.4,3831.52,3845.63,3506.78,3340.65,3348.4,3800.19,3583.26,3265.67,3222.74,3440.3,3233.83,2762.24,2729.34,2957.19,2661.1
Exceptional Items,527.96,--,-3.04,-2.05,--,--,--,72.87,--,--,--,--,--,--,--,--,--,--,--,--,-132.11,--,--,--,--,--,--,--,412.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,7073.57,6616.79,6551.7,6531.7,6520.21,6513.5,6545.59,6594.8,6677.52,5938.54,5539.55,5442.03,5492.03,4880.12,4015.35,4853.9,4847.64,4274.32,3128.43,4511.84,5035.53,4807.7,4811.74,4953.91,4821.19,4369.12,4299.94,4333.28,4629.55,3944.29,3944.58,4047.14,3954.2,3826.22,3675.4,3831.52,3845.63,3506.78,3340.65,3348.4,3800.19,3583.26,3265.67,3222.74,3440.3,3233.83,2762.24,2729.34,2957.19,2661.1
Tax,1652.21,1640.94,1634.25,1511.5,1101.42,1586.54,1642.85,1507.94,1646.51,1472.48,1370.17,1251.07,1335.83,1182.94,1001.86,1105.49,1184.79,1041.92,785.67,714.76,893.6,784.6,1637.8,1472.01,1612.12,1414.45,1481.26,1400.57,1539.35,1304.45,1384.08,1377.67,1307.47,1326.19,1290.73,1336.32,1341.87,1244.28,1174.56,987.22,1165.19,1158.1,1079.28,944.73,1054.96,1003.3,870.91,801.36,905.34,824.68
P/L After Tax from Ordinary Activities,5421.36,4975.85,4917.45,5020.2,5418.79,4926.96,4902.74,5086.86,5031.01,4466.06,4169.38,4190.96,4156.2,3697.18,3013.49,3748.41,3662.85,3232.4,2342.76,3797.08,4141.93,4023.1,3173.94,3481.9,3209.07,2954.67,2818.68,2932.71,3090.2,2639.84,2560.5,2669.47,2646.73,2500.03,2384.67,2495.2,2503.76,2262.5,2166.09,2361.18,2635.0,2425.16,2186.39,2278.01,2385.34,2230.53,1891.33,1927.98,2051.85,1836.42
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,216.89,102.49,--,--,153.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,5638.25,5078.34,4917.45,5020.2,5572.07,4926.96,4902.74,5086.86,5031.01,4466.06,4169.38,4190.96,4156.2,3697.18,3013.49,3748.41,3662.85,3232.4,2342.76,3797.08,4141.93,4023.1,3173.94,3481.9,3209.07,2954.67,2818.68,2932.71,3090.2,2639.84,2560.5,2669.47,2646.73,2500.03,2384.67,2495.2,2503.76,2262.5,2166.09,2361.18,2635.0,2425.16,2186.39,2278.01,2385.34,2230.53,1891.33,1927.98,2051.85,1836.42
Equity Share Capital,1251.17,1250.76,1248.47,1248.47,1247.56,1247.09,1243.95,1242.8,1241.23,1239.92,1233.79,1232.33,1232.26,1232.03,1230.88,1230.88,1230.51,1230.5,1229.22,1229.22,1229.11,1228.65,1225.86,1225.86,1224.69,1224.19,1220.74,1220.43,1219.05,1218.36,1215.22,1214.74,1212.14,1211.16,805.33,804.72,803.67,802.65,801.55,801.55,799.54,797.43,795.5,795.32,793.55,792.0,790.18,790.18,787.83,785.63
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.51,4.06,3.94,4.02,4.47,3.96,3.94,4.1,4.06,3.61,3.38,3.4,3.37,3.0,2.45,3.04,2.98,2.62,1.91,3.09,3.37,3.28,2.59,2.84,2.62,2.42,2.31,2.41,2.54,2.17,2.11,2.2,2.18,2.07,1.97,3.1,2.08,1.88,1.8,2.95,3.3,3.04,2.75,2.87,3.01,2.82,2.39,2.44,2.61,2.34
Diluted EPS,4.5,4.06,3.93,4.02,4.45,3.95,3.93,4.08,4.05,3.6,3.38,3.4,3.37,3.0,2.45,3.04,2.98,2.62,1.91,3.09,3.36,3.27,2.57,2.83,2.6,2.4,2.29,2.39,2.52,2.15,2.09,2.19,2.17,2.04,1.96,3.09,2.06,1.87,1.79,2.93,3.27,3.01,2.72,2.83,2.97,2.78,2.36,2.41,2.57,2.31
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,799.56,797.55,795.4,793.42,793.24,791.33,789.69,787.85,787.83,785.47,783.26
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.75,99.75,99.75,99.74,99.74,99.72,99.71,99.7,99.7,99.7,99.7
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
