Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,6.2,2.87,4.26,3.39,3.36,2.98,5.87,6.17,4.45,2.48,2.58,3.75,1.75,2.03,1.32,0.58,2.1,1.06,1.17,1.44,2.04,1.78,2.92,2.36,1.71,4.81,5.43,6.88,6.79,4.6,4.13,2.42,16.62,2.66,1.27,2.24,2.53,1.54,2.28,3.56,5.6,2.78,2.03,4.59,7.53,5.75,3.68,3.69,5.23,6.17
P/L Before Exceptional Items & Tax,50.0,97.7,94.45,100.36,115.1,130.96,109.32,92.16,93.12,109.11,83.59,155.38,209.0,142.71,135.93,150.51,165.2,140.97,93.13,53.17,57.05,75.79,17.33,31.18,41.88,109.45,45.88,72.35,92.62,90.61,28.77,20.15,42.5,57.46,34.93,63.03,32.84,34.53,17.88,37.47,10.66,31.1,15.24,40.76,53.65,55.97,13.71,13.65,24.03,46.91
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,50.0,97.7,94.45,100.36,115.1,130.96,109.32,92.16,93.12,109.11,83.59,155.38,209.0,142.71,135.93,150.51,165.2,140.97,93.13,53.17,57.05,75.79,17.33,31.18,41.88,109.45,45.88,72.35,92.62,90.61,28.77,20.15,42.5,57.46,34.93,63.03,32.84,34.53,17.88,37.47,10.66,31.1,15.24,40.76,53.65,55.97,13.71,13.65,24.03,46.91
Tax,17.31,25.84,24.92,23.62,23.7,30.3,26.33,21.34,23.56,27.2,19.49,40.78,55.7,37.58,32.77,36.68,46.78,31.45,20.26,15.84,2.6,21.63,2.78,8.5,10.37,28.99,12.74,19.3,13.73,27.41,7.83,3.31,8.85,12.1,5.1,14.77,1.43,3.49,1.85,12.62,-7.46,8.8,3.18,11.01,5.57,13.84,3.15,2.75,4.32,12.21
P/L After Tax from Ordinary Activities,32.69,71.86,69.53,76.74,91.4,100.66,82.99,70.82,69.56,81.91,64.1,114.6,153.3,105.13,103.16,113.83,118.42,109.52,72.87,37.33,54.45,54.16,14.55,22.68,31.51,80.46,33.14,53.05,78.89,63.2,20.94,16.84,33.65,45.36,29.83,48.26,31.41,31.04,16.03,24.85,18.12,22.3,12.06,29.75,48.08,42.13,10.56,10.9,19.7,34.69
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.05,0.22,--,--,1.94,--,--,--,--,--,--,--,2.34,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,32.69,71.86,69.53,76.74,91.4,100.66,82.99,70.82,69.56,81.91,64.1,114.6,153.3,105.13,103.16,113.83,118.42,109.52,72.87,37.33,54.45,54.16,14.55,22.68,31.51,80.46,33.14,53.05,78.89,63.2,20.94,16.84,33.65,45.36,29.83,48.26,31.46,31.26,16.03,24.85,20.06,22.3,12.06,29.75,48.08,42.13,10.56,10.9,22.04,34.69
Equity Share Capital,45.87,45.87,45.87,45.87,45.87,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67,27.67
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.71,1.57,1.52,1.67,1.99,4.39,3.62,3.09,3.03,3.57,2.8,5.0,6.69,4.59,4.5,4.96,5.16,4.78,6.36,3.26,4.75,4.72,1.27,1.98,2.75,7.02,2.89,4.63,6.88,5.51,1.83,1.47,2.47,3.29,2.16,3.49,2.27,2.26,1.16,1.8,1.45,1.61,0.87,2.15,3.48,3.05,0.76,0.79,1.59,2.51
Diluted EPS,0.71,1.57,1.52,1.67,1.99,4.39,3.62,3.09,3.03,3.57,2.8,5.0,6.69,4.59,4.5,4.96,5.16,4.78,6.36,3.26,4.75,4.72,1.27,1.98,2.75,7.02,2.89,4.63,6.88,5.51,1.83,1.47,2.47,3.29,2.16,3.49,2.27,2.26,1.16,1.8,1.45,1.61,0.87,2.15,3.48,3.05,0.76,0.79,1.59,2.51
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.9,4.15,4.37,4.37,4.37
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28.04,28.04,28.04,28.04,28.04,28.04,28.04,28.17,30.03,31.55,31.55,31.55
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.94,9.68,9.47,9.47,9.47
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,71.96,71.96,71.96,71.96,71.96,71.96,71.96,71.83,69.97,68.45,68.45,68.45
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
