Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Interest,139.0,145.7,135.4,156.7,100.7,102.4,91.5,95.9,81.7,79.5,74.2,79.9,71.7,72.3,71.3,94.2,128.0,133.9,135.4,139.6,153.4,138.9,140.7,110.8,106.0,103.3,98.7,70.6,52.3,48.3,43.6,56.26,39.23,43.51,48.57,46.01,55.33,54.81,53.85,52.44,51.0,46.83,38.01,39.03,34.83,26.54,25.68,25.78,20.88,19.07
P/L Before Exceptional Items & Tax,38.7,7.8,10.6,32.6,10.8,139.0,40.8,54.0,170.4,59.5,110.7,247.7,161.2,103.6,47.5,139.9,50.7,77.9,48.6,32.8,65.5,130.0,93.5,138.6,64.2,69.1,26.1,65.4,60.7,61.0,68.5,51.89,61.7,76.54,122.02,65.01,75.56,116.8,145.94,146.64,161.71,139.87,142.26,131.23,118.02,112.63,126.28,125.3,132.76,64.66
Exceptional Items,110.4,--,--,--,--,--,--,--,--,--,20.4,539.9,--,--,--,-81.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,256.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,149.1,7.8,10.6,32.6,10.8,139.0,40.8,54.0,170.4,59.5,131.1,787.6,161.2,103.6,47.5,58.6,50.7,77.9,48.6,32.8,65.5,130.0,93.5,138.6,64.2,69.1,26.1,65.4,60.7,61.0,68.5,308.72,61.7,76.54,122.02,65.01,75.56,116.8,145.94,146.64,161.71,139.87,142.26,131.23,118.02,112.63,126.28,125.3,132.76,64.66
Tax,17.4,-10.6,-8.6,-34.1,-0.3,10.0,1.8,8.8,32.2,14.2,18.9,85.9,39.9,18.5,8.2,22.1,-3.9,2.8,2.0,75.0,-6.9,-22.1,13.4,1.0,12.2,5.5,-9.9,8.2,-0.2,10.1,5.5,-3.15,-7.64,5.41,-14.72,5.12,10.71,7.9,17.77,32.86,62.19,42.98,38.22,36.09,37.47,35.01,39.62,36.27,40.71,18.97
P/L After Tax from Ordinary Activities,131.7,18.4,19.2,66.7,11.1,129.0,39.0,45.2,138.2,45.3,112.2,701.7,121.3,85.1,39.3,36.5,54.6,75.1,46.6,-42.2,72.4,152.1,80.1,137.6,52.0,63.6,36.0,57.2,60.9,50.9,63.0,311.87,69.34,71.13,136.74,59.89,64.85,108.9,128.17,113.78,99.52,96.89,104.04,95.14,80.55,77.62,86.66,89.03,92.05,45.69
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,131.7,18.4,19.2,66.7,11.1,129.0,39.0,45.2,138.2,45.3,112.2,701.7,121.3,85.1,39.3,36.5,54.6,75.1,46.6,-42.2,72.4,152.1,80.1,137.6,52.0,63.6,36.0,57.2,60.9,50.9,63.0,311.87,69.34,71.13,136.74,59.89,64.85,108.9,128.17,113.78,99.52,96.89,104.04,95.14,80.55,77.62,86.66,89.03,92.05,45.69
Equity Share Capital,430.7,430.7,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,400.9,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,350.0,350.0,350.0,350.0,350.0,350.0,328.07,328.07
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.06,0.45,0.48,1.66,0.28,3.22,0.97,1.13,3.45,1.13,2.8,17.5,3.03,2.12,0.98,0.91,1.37,1.88,1.16,-1.07,1.93,4.06,2.14,3.67,1.39,1.7,0.96,1.53,1.62,1.36,1.68,8.32,1.85,1.89,3.65,1.6,1.73,2.9,3.42,3.03,2.65,2.66,2.97,2.72,2.3,2.22,2.48,2.59,2.81,1.39
Diluted EPS,3.06,0.45,0.48,1.66,0.28,3.22,0.97,1.13,3.45,1.13,2.8,17.5,3.03,2.12,0.98,0.91,1.37,1.88,1.16,-1.07,1.93,4.06,2.14,3.67,1.39,1.7,0.96,1.53,1.62,1.36,1.68,8.32,1.85,1.89,3.65,1.6,1.73,2.9,3.42,3.03,2.65,2.66,2.97,2.72,2.3,2.22,2.48,2.59,2.81,1.39
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.25,11.25,11.25,11.25,11.25,8.75,8.75,8.75,8.75,8.75,8.75,6.56,6.56
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,20.0,20.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.0,70.0,70.0,70.0,70.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,80.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
