Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,177.89,197.51,204.34,213.45,197.84,110.83,102.15,129.52,117.33,70.49,91.66,72.94,139.47,68.81,88.82,69.67,124.87,84.61,75.09,70.65,166.41,64.69,55.89,52.71,685.44,206.9,183.98,98.38,369.85,163.44,65.4,86.28,106.53,76.21,51.03,62.75,59.13,71.58,95.92,56.99,98.38,67.53,91.76,115.85,302.94,48.61,87.89,83.53,102.54,62.69
"P/L Before Other Inc. , Int., Excpt. Items & Tax",65.65,-189.1,-49.23,-204.84,42.2,-60.6,-38.38,-43.95,129.39,-2.45,-25.95,17.68,196.91,-3.91,-50.37,-64.62,-133.43,-73.78,-78.08,-67.74,76.97,38.06,-34.13,161.21,194.24,-45.19,-29.93,-37.05,26.75,4.3,2.48,-9.12,-36.85,72.27,-11.35,37.41,-9.39,13.92,-20.11,13.12,6.23,25.0,38.67,29.36,45.36,19.35,27.9,19.59,42.0,31.82
Other Income,445.41,400.42,375.16,986.77,346.32,316.46,274.69,257.53,233.61,249.14,237.11,225.14,217.54,226.04,226.03,200.02,181.85,167.45,171.27,153.66,154.86,148.18,136.72,100.87,166.7,104.61,99.44,89.5,217.31,77.77,74.65,135.64,62.63,61.26,61.86,62.36,55.6,55.79,59.41,52.02,46.53,54.85,43.19,57.44,24.99,34.14,25.45,17.97,-3.76,19.12
"P/L Before Int., Excpt. Items & Tax",511.06,211.32,325.93,781.93,388.52,255.86,236.31,213.58,363.0,246.69,211.16,242.82,414.45,222.13,175.66,135.4,48.42,93.67,93.19,85.92,231.83,186.24,102.59,262.08,360.94,59.42,69.51,52.45,244.06,82.07,77.13,126.52,25.78,133.53,50.51,99.77,46.22,69.71,39.3,65.14,52.76,79.85,81.86,86.8,70.35,53.49,53.35,37.57,38.24,50.95
Interest,149.66,155.41,147.85,112.5,121.36,118.25,84.94,55.47,56.75,60.97,59.2,56.21,66.48,55.64,55.98,55.12,51.93,57.02,62.49,63.08,62.53,71.57,71.06,65.39,71.62,58.14,65.24,62.34,50.83,54.58,52.78,43.9,43.64,44.48,47.11,43.86,47.91,41.46,50.87,46.76,39.97,44.63,37.64,35.3,31.56,35.0,28.59,23.39,-1.85,19.0
P/L Before Exceptional Items & Tax,361.4,55.91,178.08,669.43,267.16,137.61,151.37,158.11,306.25,185.72,151.96,186.61,347.97,166.49,119.68,80.28,-3.51,36.65,30.7,22.84,169.3,114.67,31.53,196.69,289.32,1.28,4.27,-9.89,193.23,27.49,24.35,82.62,-17.87,89.06,3.41,55.92,-1.69,28.25,-11.56,18.38,12.79,35.22,44.22,51.5,38.79,18.49,24.75,14.18,40.09,31.95
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,361.4,55.91,178.08,669.43,267.16,137.61,151.37,158.11,306.25,185.72,151.96,186.61,347.97,166.49,119.68,80.28,-3.51,36.65,30.7,22.84,169.3,114.67,31.53,196.69,289.32,1.28,4.27,-9.89,193.23,27.49,24.35,82.62,-17.87,89.06,3.41,55.92,-1.69,28.25,-11.56,18.38,12.79,35.22,44.22,51.5,38.79,18.49,24.75,14.18,40.09,31.95
Tax,82.86,21.06,-28.22,178.11,50.27,34.25,28.61,36.77,39.73,55.97,33.07,46.1,92.97,40.58,30.43,23.59,62.65,28.29,19.78,16.45,73.71,45.0,13.97,66.69,100.85,-3.91,-22.12,0.81,71.04,7.34,11.74,27.2,-14.35,-0.36,-5.95,10.08,-4.8,3.94,2.26,1.59,-0.17,4.02,2.84,9.11,-2.14,0.14,0.47,0.1,3.47,4.16
P/L After Tax from Ordinary Activities,278.54,34.85,206.3,491.32,216.89,103.36,122.76,121.34,266.52,129.75,118.89,140.51,255.0,125.91,89.25,56.69,-66.16,8.36,10.92,6.39,95.59,69.67,17.56,130.0,188.47,5.19,26.39,-10.7,122.19,20.15,12.61,55.42,-3.51,89.41,9.36,45.83,3.1,24.31,-13.83,16.79,12.96,31.21,41.37,42.39,40.93,18.36,24.28,14.08,36.63,27.8
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,278.54,34.85,206.3,491.32,216.89,103.36,122.76,121.34,266.52,129.75,118.89,140.51,255.0,125.91,89.25,56.69,-66.16,8.36,10.92,6.39,95.59,69.67,17.56,130.0,188.47,5.19,26.39,-10.7,122.19,20.15,12.61,55.42,-3.51,89.41,9.36,45.83,3.1,24.31,-13.83,16.79,12.96,31.21,41.37,42.39,40.93,18.36,24.28,14.08,36.63,27.8
Equity Share Capital,150.59,150.59,139.03,139.03,139.02,139.02,139.02,139.01,139.01,139.01,139.01,139.0,138.99,138.99,138.99,138.99,138.97,126.04,126.04,126.01,126.01,126.01,126.01,126.01,114.66,114.66,114.66,114.66,108.24,108.24,108.24,108.19,108.18,108.18,108.18,108.13,108.13,99.76,99.76,99.68,99.68,99.67,99.67,99.62,99.62,99.62,99.62,78.05,78.05,78.05
Reserves Excluding Revaluation Reserves,--,--,--,--,10373.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,9.25,1.22,7.42,17.67,7.8,3.72,4.42,4.46,9.59,4.67,4.28,5.05,9.17,4.53,3.21,1.86,-2.58,0.33,0.43,0.25,3.79,2.76,0.7,5.66,8.22,0.23,1.15,-0.49,5.64,0.93,0.58,2.56,-0.16,4.15,0.44,2.13,0.14,1.22,-0.69,0.84,0.65,1.57,2.08,2.13,2.05,0.92,2.79,1.8,4.65,3.56
Diluted EPS,9.25,1.22,7.41,17.67,7.8,3.72,4.41,4.46,9.59,4.67,4.28,5.05,9.17,4.53,3.21,1.86,-2.58,0.33,0.43,0.25,3.79,2.76,0.7,5.65,8.22,0.23,1.15,-0.49,5.64,0.93,0.58,2.56,-0.16,4.15,0.44,2.13,0.14,1.22,-0.69,0.84,0.65,1.56,2.07,2.13,2.05,0.92,2.79,1.8,4.65,3.56
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.02,5.0,5.0,5.0,5.0,4.99,4.99,4.99,2.49,1.95,1.95,1.95
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.14,25.09,25.09,25.08,25.08,25.05,25.04,25.04,25.04,25.02,25.01,25.01
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,7.47,5.85,5.85,5.85
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.86,74.91,74.91,74.92,74.92,74.95,74.96,74.95,74.96,74.98,74.99,74.99
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
