Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30.03,24.57,10.41,4.97,40.68,--,--,--,--,--,--,--,59.13,47.87,43.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,292.3,204.03,196.52,230.41,274.32,259.25,179.59,158.03,235.93,232.0,185.6,174.17,153.17,160.15,100.39,80.36,107.16,84.5,68.67,61.6,139.92,200.99,165.91,166.49,219.89,209.14,187.39,183.12,164.59,130.76,117.15,164.31,199.14,180.61,165.04,160.81,163.87,141.96,120.65,122.28,163.31,122.16,109.9,108.43,136.45,115.83,103.07,103.14,125.07,109.05
"P/L Before Other Inc. , Int., Excpt. Items & Tax",275.91,271.14,120.33,78.36,227.02,249.67,93.77,96.61,196.96,151.71,49.17,50.31,-8.23,39.87,-40.84,-125.67,-55.16,-57.02,-126.07,-156.33,35.92,84.99,-17.68,-12.02,74.49,101.35,5.6,17.67,68.39,57.34,-17.51,1.45,30.34,78.97,-12.72,2.78,68.87,72.3,8.75,11.04,76.97,74.32,-4.24,9.81,54.41,74.41,4.22,20.27,71.4,62.59
Other Income,29.62,26.96,36.96,41.88,43.09,27.95,24.4,27.88,23.51,12.26,11.81,14.58,13.37,9.97,15.69,10.87,10.32,11.6,9.05,9.97,16.48,27.1,27.07,13.36,39.15,13.06,23.31,8.5,31.2,12.81,20.99,18.76,46.74,7.5,24.24,2.72,10.85,5.87,9.75,6.62,6.7,0.19,9.65,8.46,6.76,0.17,13.5,6.35,2.38,0.21
"P/L Before Int., Excpt. Items & Tax",305.53,298.1,157.29,120.24,270.11,277.62,118.17,124.49,220.47,163.97,60.98,64.89,5.14,49.84,-25.15,-114.8,-44.84,-45.42,-117.02,-146.36,52.4,112.09,9.39,1.34,113.64,114.41,28.91,26.17,99.59,70.15,3.48,20.21,77.08,86.47,11.52,5.5,79.72,78.17,18.5,17.66,83.67,74.51,5.41,18.27,61.17,74.58,17.72,26.62,73.78,62.8
Interest,3.78,3.97,4.12,3.7,3.23,4.37,4.27,4.27,6.55,6.79,7.61,8.2,9.12,8.47,8.45,7.75,7.51,9.65,12.19,11.08,11.29,13.2,12.9,12.12,11.36,12.94,11.92,10.14,11.57,3.12,2.91,1.97,2.42,3.25,2.65,6.18,4.63,6.32,6.11,4.99,6.43,8.33,8.38,7.47,8.71,10.84,11.09,10.01,11.39,13.72
P/L Before Exceptional Items & Tax,301.75,294.13,153.17,116.54,266.88,273.25,113.9,120.22,213.92,157.18,53.37,56.69,-3.98,41.37,-33.6,-122.55,-52.35,-55.07,-129.21,-157.44,41.11,98.89,-3.51,-10.78,102.28,101.47,16.99,16.03,88.02,67.03,0.57,18.24,74.66,83.22,8.87,-0.68,75.09,71.85,12.39,12.67,77.24,66.18,-2.97,10.8,52.46,63.74,6.63,16.61,62.39,49.08
Exceptional Items,103.14,-2.08,-2.01,-2.15,-59.93,-22.3,--,--,-10.52,-21.04,-13.02,--,13.19,--,-27.37,--,-28.69,--,-20.29,--,-16.14,--,--,-0.47,-84.75,--,11.68,--,--,--,--,--,-2.05,-2.57,-15.25,-18.35,-29.25,--,--,10.99,--,--,--,--,--,--,11.84,--,-15.06,--
P/L Before Tax,404.89,292.05,151.16,114.39,206.95,250.95,113.9,120.22,203.4,136.14,40.35,56.69,9.21,41.37,-60.97,-122.55,-81.04,-55.07,-149.5,-157.44,24.97,98.89,-3.51,-11.25,17.53,101.47,28.67,16.03,88.02,67.03,0.57,18.24,72.61,80.65,-6.38,-19.03,45.84,71.85,12.39,23.66,77.24,66.18,-2.97,10.8,52.46,63.74,18.47,16.61,47.33,49.08
Tax,73.12,72.32,36.73,29.04,48.15,64.07,28.72,30.18,56.78,32.2,13.15,14.28,16.51,8.8,-10.58,-29.46,-12.92,-13.54,-34.24,-39.22,9.39,23.9,-44.51,-4.15,4.76,37.58,2.19,5.84,31.89,24.38,-1.4,6.72,21.94,26.34,-10.17,-6.79,22.45,24.49,1.53,3.8,29.33,22.56,-1.66,4.39,16.02,22.72,4.94,6.06,8.59,16.31
P/L After Tax from Ordinary Activities,331.77,219.73,114.43,85.35,158.8,186.88,85.18,90.04,146.62,103.94,27.2,42.41,-7.3,32.57,-50.39,-93.09,-68.12,-41.53,-115.26,-118.22,15.58,74.99,41.0,-7.1,12.77,63.89,26.48,10.19,56.13,42.65,1.97,11.52,50.67,54.31,3.79,-12.24,23.39,47.36,10.86,19.86,47.91,43.62,-1.31,6.41,36.44,41.02,13.53,10.55,38.74,32.77
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6.5,--,-11.7,--
Net Profit/(Loss) For the Period,331.77,219.73,114.43,85.35,158.8,186.88,85.18,90.04,146.62,103.94,27.2,42.41,-7.3,32.57,-50.39,-93.09,-68.12,-41.53,-115.26,-118.22,15.58,74.99,41.0,-7.1,12.77,63.89,26.48,10.19,56.13,42.65,1.97,11.52,50.67,54.31,3.79,-12.24,23.39,47.36,10.86,19.86,47.91,43.62,-1.31,6.41,36.44,41.02,7.03,10.55,27.04,32.77
Equity Share Capital,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,125.07,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.3,3.52,1.83,1.36,2.54,2.99,1.36,1.44,2.34,1.66,0.43,0.68,-0.12,0.52,-0.81,-1.49,-1.09,-0.67,-2.02,-2.07,0.27,1.31,0.72,-0.12,0.22,1.12,0.46,0.18,0.98,0.75,0.03,0.2,0.89,0.95,0.07,-0.21,0.41,0.83,0.19,0.35,0.84,0.76,-0.02,0.11,0.64,0.72,0.24,0.18,0.68,0.57
Diluted EPS,5.3,3.52,1.83,1.36,2.54,2.99,1.36,1.44,2.34,1.66,0.43,0.68,-0.12,0.52,-0.81,-1.49,-1.09,-0.67,-2.02,-2.07,0.27,1.31,0.72,-0.12,0.22,1.12,0.46,0.18,0.98,0.75,0.03,0.2,0.89,0.95,0.07,-0.21,0.41,0.83,0.19,0.35,0.84,0.76,-0.02,0.11,0.64,0.72,0.12,0.18,0.47,0.57
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.02,37.02,37.02,37.02,37.02
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64.75,64.75,64.75,64.76,64.76,64.76,64.76,64.77,64.77,64.77,64.77,64.77
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.15,20.15,20.15,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,35.25,35.25,35.25,35.24,35.24,35.24,35.24,35.23,35.23,35.23,35.23,35.23
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
