Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,204.31,203.48,200.25,131.77,242.39,230.08,219.65,134.69,127.42,131.73,110.95,115.09,207.76,184.19,175.01,175.46,187.31,201.29,132.86,190.6,192.75,174.1,182.0,205.7,204.99,198.62,175.28,167.28,147.69,150.14,150.49,160.29,147.52,155.67,138.47,133.98,141.01,134.81,134.72,155.34,162.78,142.9,126.0,124.57,126.68,125.56,111.07,132.35,129.15,148.22
"P/L Before Other Inc. , Int., Excpt. Items & Tax",209.63,206.32,256.85,258.39,243.61,284.07,278.36,261.53,268.3,266.91,166.05,149.3,128.8,108.6,99.69,98.03,128.58,170.58,110.0,132.76,132.58,118.63,93.15,114.78,112.76,124.82,140.53,154.98,87.25,63.76,95.0,175.66,115.81,98.34,101.42,97.66,112.7,127.97,111.05,177.63,113.18,77.16,73.35,124.53,104.99,100.51,90.08,87.75,60.81,29.58
Other Income,65.51,88.66,80.16,214.91,84.87,67.36,61.3,50.86,181.72,49.59,40.56,59.07,129.82,40.09,40.71,24.46,39.47,20.99,59.9,300.36,39.14,113.07,32.92,22.29,32.93,42.96,18.03,112.61,27.72,59.4,17.25,61.6,22.9,24.73,25.07,198.07,14.24,96.88,20.14,21.79,19.98,74.56,20.99,16.43,9.27,-3.21,10.08,5.89,3.11,4.34
"P/L Before Int., Excpt. Items & Tax",275.15,294.98,337.0,473.3,328.49,351.43,339.65,312.4,450.02,316.5,206.62,208.37,258.62,148.69,140.4,122.49,168.05,191.57,169.89,433.12,171.72,231.7,126.07,137.07,145.69,167.78,158.56,267.58,114.97,123.16,112.25,237.26,138.7,123.07,126.49,295.72,126.94,224.85,131.19,199.42,133.16,151.73,94.34,140.96,114.26,97.29,100.16,93.64,63.91,33.93
Interest,0.98,5.26,6.37,6.38,7.07,7.32,7.49,8.42,5.21,3.78,1.04,-0.24,2.38,0.77,0.72,0.62,0.92,1.17,1.27,1.28,1.19,1.39,1.35,1.96,1.92,1.58,1.73,2.7,1.04,1.5,1.33,1.42,0.84,1.02,1.19,1.98,0.75,0.87,0.87,1.42,0.79,0.99,0.2,2.97,0.08,1.54,1.15,1.14,0.56,0.58
P/L Before Exceptional Items & Tax,274.17,289.72,330.63,466.92,321.41,344.11,332.16,303.97,444.82,312.72,205.58,208.61,256.24,147.92,139.68,121.87,167.12,190.4,168.63,431.84,170.53,230.31,124.72,135.11,143.77,166.2,156.83,264.89,113.93,121.66,110.92,235.84,137.86,122.05,125.31,293.74,126.19,223.98,130.33,198.0,132.37,150.74,94.14,137.98,114.18,95.75,99.01,92.5,63.36,33.34
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-31.11,--,--,--,--,--
P/L Before Tax,274.17,289.72,330.63,466.92,321.41,344.11,332.16,303.97,444.82,312.72,205.58,208.61,256.24,147.92,139.68,121.87,167.12,190.4,168.63,431.84,170.53,230.31,124.72,135.11,143.77,166.2,156.83,264.89,113.93,121.66,110.92,235.84,137.86,122.05,125.31,293.74,126.19,223.98,130.33,198.0,132.37,150.74,94.14,137.98,83.07,95.75,99.01,92.5,63.36,33.34
Tax,67.33,72.51,83.96,83.35,80.2,87.13,84.48,77.27,89.69,79.24,52.06,52.08,42.71,37.59,35.57,30.65,42.08,47.27,43.11,42.02,37.26,4.28,41.32,37.05,41.09,57.62,51.34,49.54,23.46,29.9,38.59,48.63,54.59,54.58,45.95,42.44,47.51,43.57,44.86,42.51,40.56,36.17,41.43,42.87,26.38,30.58,30.95,26.88,22.58,7.71
P/L After Tax from Ordinary Activities,206.84,217.21,246.67,383.58,241.21,256.98,247.68,226.7,355.13,233.48,153.52,156.53,213.53,110.33,104.11,91.22,125.04,143.12,125.52,389.83,133.27,226.03,83.41,98.06,102.69,108.58,105.49,215.35,90.47,91.76,72.33,187.21,83.28,67.48,79.35,251.3,78.68,180.41,85.47,155.49,91.81,114.57,52.71,95.11,56.69,65.17,68.07,65.61,40.78,25.63
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,206.84,217.21,246.67,383.58,241.21,256.98,247.68,226.7,355.13,233.48,153.52,156.53,213.53,110.33,104.11,91.22,125.04,143.12,125.52,389.83,133.27,226.03,83.41,98.06,102.69,108.58,105.49,215.35,90.47,91.76,72.33,187.21,83.28,67.48,79.35,251.3,78.68,180.41,85.47,155.49,91.81,114.57,52.71,95.11,56.69,65.17,68.07,65.61,40.78,25.63
Equity Share Capital,18.66,18.66,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86,18.86
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,22.16,23.09,26.15,40.67,25.58,27.24,26.26,24.04,37.65,24.75,16.28,16.6,22.63,11.7,11.04,9.67,13.26,15.17,13.31,41.33,14.13,23.96,8.84,10.4,10.89,11.52,11.18,22.83,9.59,9.73,7.67,19.85,8.83,7.15,8.41,26.64,8.34,19.13,9.06,16.49,9.73,12.15,5.59,10.08,6.01,6.91,7.22,6.96,4.32,2.72
Diluted EPS,22.16,23.09,26.15,40.67,25.58,27.24,26.26,24.04,37.65,24.75,16.28,16.6,22.63,11.7,11.04,9.67,13.26,15.17,13.31,41.33,14.13,23.96,8.84,10.4,10.89,11.52,11.18,22.83,9.59,9.73,7.67,19.85,8.83,7.15,8.41,26.64,8.34,19.13,9.06,16.49,9.73,12.15,5.59,10.08,6.01,6.91,7.22,6.96,4.32,2.72
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35,38.35
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.81
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65,61.65
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
