Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,131.09,--,--,--,145.87,--,172.99,167.37,126.61,146.48,123.26,130.35,109.39,195.5,165.57,150.56,116.87,229.33,167.54,129.76,--,--,--,--,--,--,--,--,81.71,146.83,114.69,118.72,77.49,111.6,105.34,123.6,82.72,145.5,107.61,139.95,139.23,206.31,140.19,160.81,126.75,181.32,123.84,149.21,115.71,151.6
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,278.21,392.73,388.63,434.23,259.84,405.97,209.95,223.91,248.37,198.11,208.71,220.68,216.43,184.16,196.61,171.54,181.36,155.38,162.79,129.86,212.9,311.8,264.5,316.87,240.97,287.2,251.78,296.16,141.44,135.74,127.81,132.7,138.41,127.25,141.62,149.08,146.7,132.4,142.63,136.53,171.62,152.32,150.37,152.84,144.23,142.0,131.77,138.67,130.89,127.62
"P/L Before Other Inc. , Int., Excpt. Items & Tax",221.0,458.77,339.38,436.83,282.39,479.35,457.47,411.01,253.55,449.21,425.99,383.77,287.99,446.34,440.35,398.75,295.25,417.02,410.15,293.38,264.92,358.89,342.01,285.02,365.1,337.58,325.29,230.44,384.22,283.73,293.28,165.1,337.14,225.05,268.13,205.62,324.14,268.36,244.93,187.82,260.09,247.0,209.68,155.76,216.55,207.44,204.42,143.41,186.77,180.52
Other Income,118.55,105.31,118.46,109.62,114.18,101.86,102.49,99.09,114.76,85.64,107.57,84.2,92.17,81.06,97.16,71.16,70.53,68.07,73.23,64.82,67.05,67.27,75.12,67.46,63.05,67.35,75.73,68.61,70.84,60.58,76.23,75.58,60.04,75.73,84.17,54.7,48.06,53.52,51.62,41.16,38.7,32.86,33.36,32.93,30.67,30.16,18.61,30.14,23.93,19.38
"P/L Before Int., Excpt. Items & Tax",339.55,564.08,457.84,546.45,396.57,581.21,559.96,510.1,368.31,534.85,533.56,467.97,380.16,527.4,537.51,469.91,365.78,485.09,483.38,358.2,331.97,426.16,417.13,352.48,428.15,404.93,401.02,299.05,455.06,344.31,369.51,240.68,397.18,300.78,352.3,260.32,372.2,321.88,296.55,228.98,298.79,279.86,243.04,188.69,247.22,237.6,223.03,173.55,210.7,199.9
Interest,22.84,28.33,28.92,19.49,23.45,23.92,18.42,15.35,18.72,12.69,7.92,7.04,6.58,6.31,3.49,2.29,3.02,1.72,1.93,2.47,2.64,4.65,5.83,6.15,6.31,9.55,8.09,5.85,5.92,5.22,4.98,5.77,4.95,3.92,4.95,2.41,3.01,1.92,1.71,3.62,2.81,2.44,1.32,3.32,6.72,4.14,4.66,3.83,6.78,0.97
P/L Before Exceptional Items & Tax,316.71,535.75,428.92,526.96,373.12,557.29,541.54,494.75,349.59,522.16,525.64,460.93,373.58,521.09,534.02,467.62,362.76,483.37,481.45,355.73,329.33,421.51,411.3,346.33,421.84,395.38,392.93,293.2,449.14,339.09,364.53,234.91,392.23,296.86,347.35,257.91,369.19,319.96,294.84,225.36,295.98,277.42,241.72,185.37,240.5,233.46,218.37,169.72,203.92,198.93
Exceptional Items,--,--,--,--,--,--,--,--,-29.65,--,--,--,--,--,--,--,--,--,--,--,-20.0,-20.0,-40.0,-20.0,--,--,--,--,--,--,--,-14.54,--,--,--,--,--,--,--,--,-23.96,--,--,--,--,--,--,--,--,--
P/L Before Tax,316.71,535.75,428.92,526.96,373.12,557.29,541.54,494.75,319.94,522.16,525.64,460.93,373.58,521.09,534.02,467.62,362.76,483.37,481.45,355.73,309.33,401.51,371.3,326.33,421.84,395.38,392.93,293.2,449.14,339.09,364.53,220.37,392.23,296.86,347.35,257.91,369.19,319.96,294.84,225.36,272.02,277.42,241.72,185.37,240.5,233.46,218.37,169.72,203.92,198.93
Tax,66.17,117.67,99.71,121.57,89.97,129.17,121.27,117.08,86.91,127.82,129.83,110.85,81.82,127.47,138.86,115.23,62.49,83.86,88.77,66.3,52.33,71.51,45.76,68.52,7.51,83.24,85.67,62.64,95.56,73.62,81.12,50.78,90.0,67.85,78.63,59.54,82.05,71.77,66.63,51.64,59.08,60.55,53.07,41.25,52.55,50.31,47.54,38.83,44.25,41.51
P/L After Tax from Ordinary Activities,250.54,418.08,329.21,405.39,283.15,428.12,420.27,377.67,233.03,394.34,395.81,350.08,291.76,393.62,395.16,352.39,300.27,399.51,392.68,289.43,257.0,330.0,325.54,257.81,414.33,312.14,307.26,230.56,353.58,265.47,283.41,169.59,302.23,229.01,268.72,198.37,287.14,248.19,228.21,173.72,212.94,216.87,188.65,144.12,187.95,183.15,170.83,130.89,159.67,157.42
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-0.58,-0.09,--,--,--
Net Profit/(Loss) For the Period,250.54,418.08,329.21,405.39,283.15,428.12,420.27,377.67,233.03,394.34,395.81,350.08,291.76,393.62,395.16,352.39,300.27,399.51,392.68,289.43,257.0,330.0,325.54,257.81,414.33,312.14,307.26,230.56,353.58,265.47,283.41,169.59,302.23,229.01,268.72,198.37,287.14,248.19,228.21,173.72,212.94,216.87,188.65,144.12,187.9,182.57,170.74,130.89,159.67,157.42
Equity Share Capital,177.23,177.23,177.23,177.23,177.2,177.2,177.2,177.2,177.18,177.18,177.18,177.17,176.79,176.79,176.79,176.79,176.74,176.74,176.74,176.74,176.71,176.71,176.71,176.71,176.63,176.63,176.63,176.63,176.15,176.15,176.15,176.15,176.15,176.15,176.15,176.15,175.91,175.91,175.91,175.68,175.65,175.65,175.64,175.62,174.38,174.38,174.38,174.36,174.29,174.29
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.41,2.36,1.86,2.29,1.6,2.42,2.37,2.13,1.32,2.23,2.23,1.98,1.65,2.23,2.24,1.99,1.7,2.26,2.22,1.64,1.45,1.87,1.84,1.46,2.35,1.77,1.74,1.31,2.01,1.51,1.61,0.96,1.72,1.3,1.53,1.13,1.63,1.41,1.3,0.99,1.21,1.23,1.07,0.82,1.08,1.05,0.98,0.75,0.92,0.9
Diluted EPS,1.41,2.35,1.85,2.28,1.59,2.41,2.37,2.13,1.31,2.22,2.23,1.97,1.64,2.22,2.23,1.99,1.69,2.25,2.22,1.63,1.45,1.86,1.84,1.45,2.34,1.76,1.73,1.3,2.0,1.5,1.6,0.96,1.71,1.29,1.52,1.12,1.62,1.4,1.29,0.98,1.2,1.23,1.07,0.82,1.07,1.04,0.97,0.75,0.91,0.9
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,55.94,55.93,55.94,55.93,55.92,54.68,54.69,54.71,54.69,54.62,54.62
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.84,31.84,31.84,31.84,31.84,31.36,31.36,31.37,31.37,31.34,31.34
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119.72,119.69,119.69,119.68,119.68,119.67,119.66,119.64,119.64,119.64,119.63
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.96
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,68.14,68.14,68.14,68.14,68.14,68.63,68.62,68.61,68.62,68.65,68.64
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
