Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,119.68,118.84,103.16,126.75,117.36,96.95,93.57,89.84,100.36,90.94,113.28,120.8,94.04,77.12,76.81,61.44,75.82,67.67,52.57,41.42,67.84,56.45,57.02,49.53,56.48,49.38,55.11,48.13,50.66,38.02,38.96,21.85,41.18,40.42,38.22,34.53,31.08,34.99,35.86,34.11,54.14,38.13,29.81,31.69,34.1,29.76,36.66,26.71,19.07,32.35
"P/L Before Other Inc. , Int., Excpt. Items & Tax",222.22,205.83,193.76,179.59,165.34,160.23,145.31,123.43,113.32,89.8,77.28,59.31,35.94,24.31,19.6,25.24,28.36,29.75,29.29,-5.23,19.47,26.72,81.53,112.61,115.5,124.34,121.36,127.86,116.65,115.58,94.7,91.94,64.7,59.96,47.91,43.44,33.08,37.5,19.94,0.91,-6.53,14.74,27.65,31.58,30.04,40.89,27.01,19.61,11.25,15.1
Other Income,13.37,11.67,13.31,12.55,12.4,10.2,9.83,10.12,10.55,7.67,8.19,1.56,1.9,3.78,2.51,1.23,2.93,4.24,5.22,2.63,-1.53,2.77,1.75,6.75,6.44,12.92,2.24,2.73,2.71,1.72,1.88,1.18,-5.22,-4.98,0.27,-2.2,3.52,-2.12,-3.72,-3.4,-1.15,1.14,-3.61,11.33,15.13,17.33,-33.45,-62.94,29.4,-15.78
"P/L Before Int., Excpt. Items & Tax",235.59,217.5,207.07,192.14,177.74,170.43,155.14,133.55,123.87,97.47,85.47,60.87,37.84,28.09,22.11,26.47,31.29,33.99,34.51,-2.6,17.94,29.49,83.28,119.36,121.94,137.26,123.6,130.59,119.36,117.3,96.58,93.12,59.48,54.98,48.18,41.24,36.6,35.38,16.22,-2.49,-7.68,15.88,24.04,42.91,45.17,58.22,-6.44,-43.33,40.65,-0.68
Interest,8.71,11.71,11.25,12.9,13.52,21.17,15.92,13.11,13.16,20.18,19.93,12.6,11.04,8.68,7.48,7.84,7.06,6.72,8.95,10.48,13.61,11.55,13.79,15.56,16.99,17.32,17.52,18.74,18.92,12.11,20.81,18.59,13.83,24.24,18.85,23.55,18.93,25.42,30.37,27.5,16.22,30.34,29.36,25.59,29.66,29.09,29.63,28.13,15.26,25.3
P/L Before Exceptional Items & Tax,226.88,205.79,195.82,179.24,164.22,149.26,139.22,120.44,110.71,77.29,65.54,48.27,26.8,19.41,14.63,18.63,24.23,27.27,25.56,-13.08,4.33,17.94,69.49,103.8,104.95,119.94,106.08,111.85,100.44,105.19,75.77,74.53,45.65,30.74,29.33,17.69,17.67,9.96,-14.15,-29.99,-23.9,-14.46,-5.32,17.32,15.51,29.13,-36.07,-71.46,25.39,-25.98
Exceptional Items,--,--,--,--,--,--,--,--,--,--,-30.0,--,--,--,--,--,--,--,--,--,-127.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.05,--,--
P/L Before Tax,226.88,205.79,195.82,179.24,164.22,149.26,139.22,120.44,110.71,77.29,35.54,48.27,26.8,19.41,14.63,18.63,24.23,27.27,25.56,-13.08,-123.66,17.94,69.49,103.8,104.95,119.94,106.08,111.85,100.44,105.19,75.77,74.53,45.65,30.74,29.33,17.69,17.67,9.96,-14.15,-29.99,-23.9,-14.46,-5.32,17.32,15.51,29.13,-36.07,-64.41,25.39,-25.98
Tax,68.65,63.85,61.38,55.79,49.61,41.37,38.38,32.78,33.99,14.26,6.41,9.34,5.59,2.99,2.94,2.89,1.5,10.01,9.38,-3.59,-62.04,1.24,18.98,30.56,32.75,37.85,31.99,35.19,29.19,35.05,24.61,24.5,15.25,10.63,10.29,6.06,5.91,4.01,-4.42,-9.93,-7.95,-5.0,-1.97,2.96,-4.2,7.37,-7.36,-12.56,-1.48,-9.98
P/L After Tax from Ordinary Activities,158.23,141.94,134.44,123.45,114.61,107.89,100.84,87.66,76.72,63.03,29.13,38.93,21.21,16.42,11.69,15.74,22.73,17.26,16.18,-9.49,-61.62,16.7,50.51,73.24,72.2,82.09,74.09,76.66,71.25,70.14,51.16,50.03,30.4,20.11,19.04,11.63,11.76,5.95,-9.73,-20.06,-15.95,-9.46,-3.35,14.36,19.71,21.76,-28.71,-51.85,26.87,-16.0
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,158.23,141.94,134.44,123.45,114.61,107.89,100.84,87.66,76.72,63.03,29.13,38.93,21.21,16.42,11.69,15.74,22.73,17.26,16.18,-9.49,-61.62,16.7,50.51,73.24,72.2,82.09,74.09,76.66,71.25,70.14,51.16,50.03,30.4,20.11,19.04,11.63,11.76,5.95,-9.73,-20.06,-15.95,-9.46,-3.35,14.36,19.71,21.76,-28.71,-51.85,26.87,-16.0
Equity Share Capital,49.38,49.37,49.37,49.35,49.26,44.07,44.0,43.9,43.27,41.94,41.93,41.93,41.9,41.9,41.9,41.9,41.9,41.88,41.88,41.88,41.88,41.87,41.86,41.86,41.86,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.21,2.87,2.73,2.5,2.4,2.45,2.3,2.02,1.81,1.51,0.69,0.93,0.5,0.39,0.28,0.38,0.54,0.41,0.39,-0.23,-1.48,0.4,1.21,1.75,1.73,1.96,1.77,1.83,1.7,1.68,1.22,1.2,0.73,0.48,0.45,0.28,0.3,0.15,-0.25,-0.52,-0.41,-0.25,-0.09,0.37,0.51,0.56,-0.74,-1.34,0.7,-0.41
Diluted EPS,3.18,2.84,2.7,2.5,2.39,2.45,2.3,2.02,1.81,1.51,0.69,0.93,0.5,0.39,0.28,0.38,0.54,0.41,0.39,-0.23,-1.48,0.4,1.21,1.75,1.72,1.96,1.77,1.83,1.7,1.68,1.22,1.2,0.73,0.48,0.45,0.28,0.3,0.15,-0.25,-0.52,-0.41,-0.25,-0.09,0.37,0.51,0.56,-0.74,-1.34,0.68,-0.41
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21.36,21.36,21.36,21.36,21.36,21.36,21.36,21.36,21.36,21.36,21.36,21.36
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63,44.63
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
