Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Exceptional Items,134.73,--,--,--,--,--,--,--,-66.42,-79.1,-16.25,--,--,-54.76,--,-38.1,--,-176.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-42.81,--,--,--,--,--,--,-153.17,--,--,--,--,--,--,--,--,--
P/L Before Tax,859.36,1475.32,318.2,492.51,661.52,718.89,515.58,623.09,327.77,149.49,-122.28,299.54,527.61,380.72,608.46,722.32,748.89,275.45,539.69,399.81,472.83,407.35,440.53,667.73,515.86,339.35,303.97,479.78,371.19,297.51,262.4,476.78,261.67,41.87,126.5,324.84,328.33,129.24,155.88,177.05,321.8,139.29,272.34,338.81,384.76,241.85,172.19,367.69,445.23,279.17
Tax,123.97,386.25,84.33,126.28,-87.02,191.41,131.29,159.16,91.2,39.04,-31.19,77.37,135.8,100.71,159.42,188.51,191.48,-188.47,176.6,131.82,152.89,138.13,140.56,216.43,177.44,-391.12,98.42,154.27,126.09,93.0,84.71,155.03,50.17,-6.41,42.4,82.42,93.71,26.66,38.85,45.64,81.25,-184.34,67.43,97.79,-13.97,-36.28,51.35,108.6,7.53,39.95
P/L After Tax from Ordinary Activities,735.39,1089.07,233.87,366.23,748.54,527.48,384.29,463.93,236.57,110.45,-91.09,222.17,391.81,280.01,449.04,533.81,557.41,463.92,363.09,267.99,319.94,269.22,299.97,451.3,338.42,730.47,205.55,325.51,245.1,204.51,177.69,321.75,211.5,48.28,84.1,242.42,234.62,102.58,117.03,131.41,240.55,323.63,204.91,241.02,398.73,278.13,120.84,259.09,437.7,239.22
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,735.39,1089.07,233.87,366.23,748.54,527.48,384.29,463.93,236.57,110.45,-91.09,222.17,391.81,280.01,449.04,533.81,557.41,463.92,363.09,267.99,319.94,269.22,299.97,451.3,338.42,730.47,205.55,325.51,245.1,204.51,177.69,321.75,211.5,48.28,84.1,242.42,234.62,102.58,117.03,131.41,240.55,323.63,204.91,241.02,398.73,278.13,120.84,259.09,437.7,239.22
Equity Share Capital,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.99,187.79,187.99,187.99,187.99,187.99,187.99,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95,187.95
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,39.16,58.0,12.46,19.5,39.86,28.09,20.46,24.71,12.6,5.88,-4.85,11.83,20.86,14.91,23.91,28.43,29.68,24.7,19.34,14.24,17.04,14.34,15.97,24.03,18.02,38.9,10.95,17.33,13.05,10.89,9.46,17.13,11.26,2.57,4.48,12.67,12.5,5.46,6.23,7.0,12.81,17.24,10.91,12.84,21.24,14.81,6.44,13.8,23.31,12.74
Diluted EPS,39.06,57.84,12.42,19.45,39.76,28.02,20.41,24.64,12.56,5.87,-4.85,11.8,20.81,14.87,23.85,28.35,29.61,24.64,19.29,14.27,17.0,14.3,15.93,23.97,17.98,38.81,10.92,17.29,13.02,10.86,9.44,17.09,11.24,2.56,4.47,12.64,12.47,5.45,6.22,6.98,12.78,17.19,10.89,12.81,21.19,14.78,6.42,13.77,23.25,12.71
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
