Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Depreciation,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Operating Profit before Provisions and contingencies,-472.51,3598.91,3591.77,3926.69,4027.1,4002.22,3880.89,3830.06,3752.77,3680.38,3519.66,3393.67,3328.51,3205.07,3174.46,3130.56,3061.53,2973.28,2830.53,2861.33,2836.17,2745.64,2599.94,2590.96,2067.69,2116.96,1992.44,1911.13,1769.39,1664.69,1633.5,1588.53,1572.23,1363.34,1281.65,1233.79,1151.19,1060.98,1006.53,922.72,850.51,773.84,724.67,749.2,719.08,647.36,587.92,641.6,543.45,472.16
Provisions And Contingencies,2416.57,1743.63,1820.1,1049.84,899.11,934.23,973.83,991.57,1030.05,1064.73,1141.06,1250.99,1463.52,1654.05,1703.36,1844.02,1865.69,1853.52,1964.44,2258.88,2440.32,1043.45,737.71,430.62,1560.69,606.68,590.27,350.01,335.55,236.16,293.75,309.97,430.13,216.85,213.88,230.47,213.66,177.08,158.09,123.33,107.44,98.01,73.2,110.4,120.55,126.16,88.86,132.06,81.85,78.68
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,-2889.08,1855.28,1771.67,2876.85,3127.99,3067.99,2907.06,2838.49,2722.72,2615.65,2378.6,2142.68,1864.99,1551.02,1471.1,1286.54,1195.84,1119.76,866.09,602.45,395.85,1702.19,1862.23,2160.34,507.0,1510.28,1402.17,1561.12,1433.84,1428.53,1339.75,1278.56,1142.1,1146.49,1067.77,1003.32,937.53,883.9,848.44,799.39,743.07,675.83,651.47,638.8,598.53,521.2,499.06,509.54,461.6,393.48
Tax,-653.09,454.0,446.22,724.69,781.15,770.14,725.59,714.87,682.21,656.45,591.88,539.39,503.62,389.75,357.57,311.59,319.89,267.0,219.05,141.81,94.01,401.99,478.86,727.84,146.9,525.25,481.92,525.4,480.75,492.28,459.65,442.01,390.49,395.85,363.51,341.94,317.18,302.88,288.4,274.35,247.8,228.64,221.27,217.74,202.48,174.3,168.83,174.7,154.2,126.21
P/L After Tax from Ordinary Activities,-2235.99,1401.28,1325.45,2152.16,2346.84,2297.85,2181.47,2123.62,2040.51,1959.2,1786.72,1603.29,1361.37,1161.27,1113.53,974.95,875.95,852.76,647.04,460.64,301.84,1300.2,1383.37,1432.5,360.1,985.03,920.25,1035.72,953.09,936.25,880.1,836.55,751.61,750.64,704.26,661.38,620.35,581.02,560.04,525.04,495.27,447.19,430.2,421.06,396.05,346.9,330.23,334.84,307.4,267.27
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-2235.99,1401.28,1325.45,2152.16,2346.84,2297.85,2181.47,2123.62,2040.51,1959.2,1786.72,1603.29,1361.37,1161.27,1113.53,974.95,875.95,852.76,647.04,460.64,301.84,1300.2,1383.37,1432.5,360.1,985.03,920.25,1035.72,953.09,936.25,880.1,836.55,751.61,750.64,704.26,661.38,620.35,581.02,560.04,525.04,495.27,447.19,430.2,421.06,396.05,346.9,330.23,334.84,307.4,267.27
Equity Share Capital,779.05,779.05,778.99,778.73,778.32,777.73,777.05,776.02,775.9,775.42,775.24,775.1,774.66,774.55,774.12,773.88,773.37,757.11,756.45,693.57,693.54,693.07,692.98,603.14,602.69,602.08,601.3,600.44,600.22,599.74,598.87,598.52,598.15,597.42,596.92,595.87,594.99,593.64,592.17,531.19,529.45,528.51,528.29,526.34,525.64,524.53,524.33,523.44,522.87,522.25
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19673.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ANALYTICAL RATIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) % of Share by Govt.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
b) Capital Adequacy Ratio - Basel -I,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.01
c) Capital Adequacy Ratio - Basel -II,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.96,12.98,13.64,14.42,15.36,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-28.71,17.99,17.02,27.65,30.16,29.56,28.1,27.37,26.3,25.27,23.05,20.69,17.57,15.0,14.39,12.6,11.45,11.27,9.07,6.64,4.35,18.76,19.97,20.68,5.98,16.37,15.32,17.25,15.88,15.62,14.7,13.98,12.57,12.57,11.81,11.11,10.43,9.8,9.54,9.9,9.36,8.46,8.16,8.01,7.54,6.62,6.3,6.41,5.89,5.51
Diluted EPS,-28.7,17.99,17.0,27.61,30.11,29.5,28.04,27.33,26.27,25.23,23.02,20.67,17.55,14.97,14.36,12.58,11.43,11.25,9.07,6.64,4.34,18.69,19.89,20.58,5.94,16.26,15.17,17.08,15.73,15.47,14.54,13.86,12.45,12.46,11.69,10.64,10.33,9.68,9.4,9.74,9.2,8.3,8.02,7.88,7.42,6.5,6.19,6.29,5.78,5.4
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPA Ratios :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i) Gross NPA,11046.39,8375.29,7638.52,7126.8,6693.38,6377.05,6164.22,5941.12,5826.27,5710.78,5567.12,5932.9,5517.15,5779.27,6245.04,6185.76,5794.99,3650.66,4532.15,5098.95,5146.74,4578.43,4370.2,4199.66,3947.41,1968.15,1781.36,1740.62,1704.91,1498.7,1345.28,1271.68,1054.87,971.62,899.01,860.64,776.82,681.13,602.1,570.12,562.92,6.73,654.54,654.42,620.79,625.84,546.39,505.23,457.78,421.62
ii) Net NPA,3287.14,2495.76,2282.01,2095.47,1968.9,1875.18,1813.76,1746.93,1714.96,1681.45,1583.95,1661.21,1529.83,1633.21,1771.35,1759.59,1476.57,464.21,1055.81,1703.37,1886.58,2173.29,2202.57,2380.51,2248.28,1029.27,787.57,762.35,745.67,592.2,536.89,508.26,438.91,400.7,369.16,355.5,321.75,273.34,240.75,224.8,210.48,2.02,195.0,195.56,184.05,164.94,109.24,101.36,136.76,125.24
i) % of Gross NPA,3.13,2.25,2.11,2.02,1.92,1.92,1.93,1.94,1.98,2.06,2.11,2.35,2.27,2.48,2.77,2.88,2.67,1.74,2.21,2.53,2.45,2.18,2.19,2.15,2.1,1.13,1.09,1.15,1.17,1.16,1.08,1.09,0.93,0.94,0.9,0.91,0.87,0.82,0.77,0.79,0.81,1.05,1.08,1.11,1.12,1.18,1.11,1.06,1.03,0.99
ii) % of Net NPA,0.95,0.68,0.64,0.6,0.57,0.57,0.57,0.58,0.59,0.62,0.61,0.67,0.64,0.71,0.8,0.84,0.69,0.22,0.52,0.86,0.91,1.05,1.12,1.23,1.21,0.59,0.48,0.51,0.51,0.46,0.44,0.44,0.39,0.39,0.37,0.38,0.36,0.33,0.31,0.31,0.31,0.32,0.33,0.33,0.33,0.31,0.22,0.21,0.31,0.3
Return on Assets %,-1.67,1.03,0.99,1.68,1.9,1.93,1.88,1.89,1.9,1.86,1.78,1.7,1.47,1.26,1.26,1.12,1.03,1.07,0.83,0.62,0.41,1.8,1.95,2.05,0.56,1.62,1.59,1.91,1.86,1.96,1.9,1.86,1.74,1.88,1.93,1.94,1.9,1.92,1.93,1.9,1.91,1.9,1.88,1.92,1.91,1.74,1.74,1.83,1.77,1.6
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.35,45.13,44.96,44.86,44.82,44.63,44.55,44.44,44.42,44.34,44.28,44.22
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,85.02,84.96,84.91,84.88,84.87,84.81,84.79,84.76,84.76,84.73,84.71,84.7
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.87,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.98,15.04,15.09,15.12,15.13,15.19,15.21,15.24,15.24,15.27,15.29,15.3
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
