Date,Net Sales/Income from operations,Other Operating Income,Total Income From Operations,Consumption of Raw Materials,Purchase of Traded Goods,Increase/Decrease in Stocks,Employees Cost,Depreciation,Other Expenses,"P/L Before Other Inc. , Int., Excpt. Items & Tax",Other Income,"P/L Before Int., Excpt. Items & Tax",Interest,P/L Before Exceptional Items & Tax,Exceptional Items,P/L Before Tax,Tax,P/L After Tax from Ordinary Activities,Net Profit/(Loss) For the Period,Equity Share Capital,Basic EPS,Diluted EPS,No Of Shares (Crores),Share Holding (%),- Number of shares (Crores),- Per. of shares (as a % of the total sh. of prom. and promoter group),- Per. of shares (as a % of the total Share Cap. of the company)
2018-09-30,29.53,0.0,29.53,0.0,0.0,0.0,0.21,0.0,0.34,28.98,0.0,28.98,0.0,28.98,0.0,28.98,1.19,27.79,27.79,18.77,1.48,1.48,0.0,0.0,0.0,0.0,0.0
2018-12-31,3.63,0.0,3.63,0.0,0.0,0.0,0.23,0.0,0.29,3.11,0.0,3.11,0.0,3.11,0.0,3.11,1.06,2.05,2.05,18.77,0.11,0.11,0.0,0.0,0.0,0.0,0.0
2019-03-31,36.45,0.0,36.45,0.0,0.0,0.0,0.28,0.0,0.91,35.26,0.0,35.26,0.0,35.26,0.0,35.26,1.0,34.26,34.26,18.77,1.83,1.83,0.0,0.0,0.0,0.0,0.0
2019-06-30,4.06,0.0,4.06,0.0,0.0,0.0,0.24,0.0,0.21,3.61,0.0,3.61,0.0,3.61,0.0,3.61,1.05,2.56,2.56,18.77,0.14,0.14,0.0,0.0,0.0,0.0,0.0
2019-09-30,18.37,0.0,18.37,0.0,0.0,0.0,0.26,0.0,0.31,17.8,0.0,17.8,0.0,17.8,0.0,17.8,0.87,16.93,16.93,18.77,0.9,0.9,0.0,0.0,0.0,0.0,0.0
2019-12-31,39.81,0.0,39.81,0.0,0.0,0.0,0.26,0.0,0.19,39.36,0.0,39.36,0.0,39.36,0.0,39.36,0.88,38.48,38.48,18.77,2.05,2.05,0.0,0.0,0.0,0.0,0.0
2020-03-31,28.64,0.0,28.64,0.0,0.0,0.0,0.27,0.01,0.74,27.62,0.02,27.64,1.48,26.16,0.0,26.16,0.8,25.36,25.36,18.77,1.35,1.35,0.0,0.0,0.0,0.0,0.0
2020-06-30,2.52,0.0,2.52,0.0,0.0,0.0,0.26,0.0,0.23,2.03,0.0,2.03,5.39,-3.36,0.0,-3.36,0.0,-3.36,-3.36,18.77,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0
2020-09-30,2.53,0.0,2.53,0.0,0.0,0.0,0.26,0.01,0.23,2.03,0.0,2.03,5.45,-3.42,0.0,-3.42,0.0,-3.42,-3.42,18.77,-0.18,-0.18,0.0,0.0,0.0,0.0,0.0
2020-12-31,2.3,0.0,2.3,0.0,0.0,0.0,0.26,0.0,0.14,1.9,0.0,1.9,5.38,-3.48,0.0,-3.48,0.0,-3.48,-3.48,18.77,-0.19,-0.19,0.0,0.0,0.0,0.0,0.0
2021-03-31,50.7,0.0,50.7,0.0,0.0,0.0,0.29,0.0,0.85,49.56,0.04,49.6,5.44,44.16,0.0,44.16,12.19,31.97,31.97,18.77,1.7,1.7,0.0,0.0,0.0,0.0,0.0
2021-06-30,2.12,0.0,2.12,0.0,0.0,0.0,0.28,0.0,0.24,1.6,0.0,1.6,2.53,-0.93,0.0,-0.93,0.0,-0.93,-0.93,18.77,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0
2021-09-30,28.27,0.0,28.27,0.0,0.0,0.0,0.32,0.01,0.18,27.76,0.0,27.76,2.57,25.19,0.0,25.19,3.77,21.42,21.42,18.77,1.14,1.14,0.0,0.0,0.0,0.0,0.0
2021-12-31,2.27,0.0,2.27,0.0,0.0,0.0,0.32,0.0,0.15,1.8,0.0,1.8,2.55,-0.75,0.0,-0.75,0.53,-1.28,-1.28,18.77,-0.07,-0.07,0.0,0.0,0.0,0.0,0.0
2022-03-31,50.85,0.0,50.85,0.0,0.0,0.0,0.33,0.01,0.79,49.72,0.0,49.72,2.49,47.23,0.0,47.23,10.93,36.3,36.3,18.77,1.93,1.93,0.0,0.0,0.0,0.0,0.0
2022-06-30,2.1,0.0,2.1,0.0,0.0,0.0,0.32,0.0,0.29,1.49,0.0,1.49,1.75,-0.26,0.0,-0.26,0.0,-0.26,-0.26,18.77,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0
2022-09-30,28.52,0.0,28.52,0.0,0.0,0.0,0.35,0.01,0.24,27.92,0.0,27.92,1.77,26.15,0.0,26.15,3.92,22.23,22.23,18.78,1.18,1.18,0.0,0.0,0.0,0.0,0.0
2022-12-31,2.29,0.0,2.29,0.0,0.0,0.0,0.36,0.0,0.12,1.81,0.0,1.81,1.77,0.04,0.0,0.04,0.01,0.03,0.03,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,50.85,0.0,50.85,0.0,0.0,0.0,0.37,0.0,0.81,49.67,0.0,49.67,1.74,47.93,0.0,47.93,12.06,35.87,35.87,18.78,1.91,1.91,0.0,0.0,0.0,0.0,0.0
2023-06-30,2.58,0.0,2.58,0.0,0.0,0.0,0.37,0.0,0.27,1.94,0.0,1.94,0.91,1.03,0.0,1.03,0.26,0.77,0.77,18.78,0.04,0.04,0.0,0.0,0.0,0.0,0.0
2023-09-30,29.04,0.0,29.04,0.0,0.0,0.0,0.37,0.0,0.22,28.45,0.0,28.45,0.93,27.52,0.0,27.52,4.33,23.19,23.19,18.78,1.23,1.23,0.0,0.0,0.0,0.0,0.0
2023-12-31,2.85,0.0,2.85,0.0,0.0,0.0,0.47,0.0,0.16,2.22,0.0,2.22,0.92,1.3,0.0,1.3,0.33,0.97,0.97,18.78,0.05,0.05,0.0,0.0,0.0,0.0,0.0
2024-03-31,51.53,0.0,51.53,0.0,0.0,0.0,0.42,0.01,1.07,50.03,0.0,50.03,0.87,49.16,0.0,49.16,12.37,36.79,36.79,18.78,1.96,1.96,0.0,0.0,0.0,0.0,0.0
2024-06-30,2.58,0.0,2.58,0.0,0.0,0.0,0.41,0.01,0.3,1.86,0.0,1.86,0.0,1.86,0.0,1.86,0.47,1.39,1.39,18.78,0.07,0.07,0.0,0.0,0.0,0.0,0.0
2024-09-30,29.13,0.0,29.13,0.0,0.0,0.0,0.48,0.0,0.26,28.39,0.0,28.39,0.0,28.39,0.0,28.39,4.87,23.52,23.52,18.78,1.25,1.25,0.0,0.0,0.0,0.0,0.0
2024-12-31,2.96,0.0,2.96,0.0,0.0,0.0,0.49,0.01,0.17,2.29,0.0,2.29,0.0,2.29,0.0,2.29,0.4,1.89,1.89,18.78,0.1,0.1,0.0,0.0,0.0,0.0,0.0
2025-03-31,51.53,0.0,51.53,0.0,0.0,0.0,0.48,0.01,1.01,50.03,0.0,50.03,0.0,50.03,0.0,50.03,12.43,37.6,37.6,18.78,2.0,2.0,0.0,0.0,0.0,0.0,0.0
