Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,762.62,1402.05,771.38,655.03,731.47,794.31,618.8,683.13,744.37,650.46,632.22,653.34,670.58,659.8,630.9,533.36,661.03,614.2,563.9,487.72,371.34,450.19,492.82,437.53,491.36,457.59,250.17,222.72,390.87,314.54,367.47,384.0,416.39,264.66,217.65,238.22,152.16,212.58,259.85,229.86,183.59,187.84,227.48,109.88,45.74,103.21,327.13,277.78,121.65,158.16
P/L Before Exceptional Items & Tax,995.36,599.47,872.29,1092.41,826.47,809.58,313.14,582.77,1554.47,23.27,-450.85,-596.96,-133.48,664.66,603.04,294.27,475.31,944.24,1058.35,431.74,395.53,661.5,227.65,747.05,1142.65,1243.24,844.37,555.28,1016.07,1239.87,1052.47,957.64,929.32,808.68,935.26,619.68,728.83,664.12,1079.8,633.52,514.53,536.05,560.29,537.3,584.32,515.8,423.2,686.93,549.46,437.52
Exceptional Items,--,--,--,--,--,--,--,--,-1558.16,--,--,--,-491.23,--,-120.6,--,--,--,--,--,--,--,--,--,-121.9,--,--,--,--,-297.38,--,--,--,-64.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,995.36,599.47,872.29,1092.41,826.47,809.58,313.14,582.77,-3.69,23.27,-450.85,-596.96,-624.71,664.66,482.44,294.27,475.31,944.24,1058.35,431.74,395.53,661.5,227.65,747.05,1020.75,1243.24,844.37,555.28,1016.07,942.49,1052.47,957.64,929.32,744.34,935.26,619.68,728.83,664.12,1079.8,633.52,514.53,536.05,560.29,537.3,584.32,515.8,423.2,686.93,549.46,437.52
Tax,295.23,190.58,300.15,316.42,203.57,284.09,117.25,188.66,-195.54,11.87,-152.67,-212.46,-22.22,181.29,153.7,105.87,152.23,321.69,362.63,145.16,-104.76,202.57,-258.15,257.82,346.27,326.92,156.81,195.92,315.48,416.5,370.62,366.93,91.83,--,18.59,16.84,75.51,27.98,20.29,17.61,-39.94,-58.15,30.92,32.2,55.97,38.75,75.58,23.78,58.69,22.09
P/L After Tax from Ordinary Activities,700.13,408.89,572.14,775.99,622.9,525.49,195.89,394.11,191.85,11.4,-298.18,-384.5,-602.49,483.37,328.74,188.4,323.08,622.55,695.72,286.58,500.29,458.93,485.8,489.23,674.48,916.32,687.56,359.36,700.59,525.99,681.85,590.71,837.49,744.34,916.67,602.84,653.32,636.14,1059.51,615.91,554.47,594.2,529.37,505.1,528.35,477.05,347.62,663.15,490.77,415.43
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,700.13,408.89,572.14,775.99,622.9,525.49,195.89,394.11,191.85,11.4,-298.18,-384.5,-602.49,483.37,328.74,188.4,323.08,622.55,695.72,286.58,500.29,458.93,485.8,489.23,674.48,916.32,687.56,359.36,700.59,525.99,681.85,590.71,837.49,744.34,916.67,602.84,653.32,636.14,1059.51,615.91,554.47,594.2,529.37,505.1,528.35,477.05,347.62,663.15,490.77,415.43
Equity Share Capital,432.03,432.03,432.03,432.03,432.03,432.03,432.03,432.03,432.03,432.03,422.47,422.47,422.47,408.35,408.35,408.35,406.35,406.35,406.35,406.35,406.35,406.35,406.35,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.19,414.01,414.01,414.01,414.01,414.01,414.01,414.01,414.01,400.68,400.68
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.24,1.89,2.65,3.59,2.88,2.43,0.91,1.82,0.89,0.05,-1.38,-1.82,-2.85,2.29,1.61,0.92,1.59,3.06,3.42,1.41,2.46,2.26,2.35,2.36,3.26,4.42,3.32,1.74,3.38,2.54,3.29,2.85,4.04,3.59,4.43,2.91,3.15,3.07,5.12,2.97,2.68,2.87,2.56,2.44,2.55,2.3,1.68,3.28,2.45,2.07
Diluted EPS,3.24,1.89,2.65,3.59,2.88,2.43,0.91,1.82,0.89,0.05,-1.38,-1.82,-2.85,2.29,1.61,0.92,1.59,3.06,3.42,1.41,2.46,2.26,2.35,2.36,3.26,4.42,3.32,1.74,3.38,2.54,3.29,2.85,4.04,3.59,4.43,2.91,3.15,3.07,5.12,2.97,2.68,2.87,2.56,2.44,2.55,2.3,1.68,3.28,2.45,2.07
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,90.58,51.75,51.75,51.75,51.75,51.75,51.75,51.75,51.75,45.09,45.09
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43.74,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,22.5,22.5
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,81.53,143.12,143.12,143.12,146.92,151.55,155.25,155.25,155.25,155.25,155.25
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,69.97,92.19,92.19,92.19,94.64,97.61,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39.36,69.14,69.14,69.14,70.98,73.21,72.0,75.0,75.0,77.5,77.5
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
