Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,34.04,32.77,39.04,30.43,30.6,31.01,27.52,26.29,24.91,24.74,23.51,19.9,14.27,21.49,18.08,16.41,24.61,16.78,15.33,14.94,19.34,19.55,20.24,19.25,9.92,8.7,6.63,4.76,6.6,5.2,4.97,4.29,5.69,4.59,4.4,4.18,10.3,5.79,4.52,2.79,8.6,7.84,6.44,4.26,8.78,6.39,6.15,4.76,6.85,5.97
P/L Before Exceptional Items & Tax,1158.81,1480.7,1057.39,1592.43,1522.07,1914.19,1550.63,2018.15,1654.01,1442.98,1020.2,1372.41,1256.27,1367.42,829.52,794.66,1103.5,1589.81,1060.1,336.97,649.46,1017.42,793.04,986.31,714.85,940.19,709.56,809.97,757.85,803.12,701.81,603.18,644.65,644.15,638.55,730.7,606.84,703.81,541.31,616.49,486.01,512.82,468.75,479.52,400.35,452.05,446.56,413.57,350.76,449.3
Exceptional Items,-179.81,--,-199.82,--,--,--,--,--,--,--,--,--,-53.73,--,--,--,--,--,--,--,-33.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-65.3,--,--,11.63,--,--,-25.16,-9.96,--,--,--,--,--
P/L Before Tax,979.0,1480.7,857.57,1592.43,1522.07,1914.19,1550.63,2018.15,1654.01,1442.98,1020.2,1372.41,1202.54,1367.42,829.52,794.66,1103.5,1589.81,1060.1,336.97,616.26,1017.42,793.04,986.31,714.85,940.19,709.56,809.97,757.85,803.12,701.81,603.18,644.65,644.15,638.55,730.7,606.79,638.51,541.31,616.49,497.64,512.82,468.75,454.36,390.39,452.05,446.56,413.57,350.76,449.3
Tax,284.72,372.11,255.26,400.03,312.68,470.65,390.38,509.78,420.28,357.1,256.91,355.13,302.58,347.16,210.89,198.8,283.9,401.88,267.0,85.09,164.17,258.53,2.52,333.86,235.17,309.23,228.07,267.34,266.28,274.15,228.36,202.23,203.83,218.32,203.28,229.52,205.84,214.94,170.56,188.95,157.82,159.75,143.08,145.52,123.32,144.58,135.96,129.65,111.2,137.27
P/L After Tax from Ordinary Activities,694.28,1108.59,602.31,1192.4,1209.39,1443.54,1160.25,1508.37,1233.73,1085.88,763.29,1017.28,899.96,1020.26,618.63,595.86,819.6,1187.93,793.1,251.88,452.09,758.89,790.52,652.45,479.68,630.96,481.49,542.63,491.57,528.97,473.45,400.95,440.82,425.83,435.27,501.18,400.95,423.57,370.75,427.54,339.82,353.07,325.67,308.84,267.07,307.47,310.6,283.92,239.56,312.03
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,694.28,1108.59,602.31,1192.4,1209.39,1443.54,1160.25,1508.37,1233.73,1085.88,763.29,1017.28,899.96,1020.26,618.63,595.86,819.6,1187.93,793.1,251.88,452.09,758.89,790.52,652.45,479.68,630.96,481.49,542.63,491.57,528.97,473.45,400.95,440.82,425.83,435.27,501.18,400.95,423.57,370.75,427.54,339.82,353.07,325.67,308.84,267.07,307.47,310.6,283.92,239.56,312.03
Equity Share Capital,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92,95.92
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,7.24,11.56,6.28,12.44,12.61,15.06,12.1,15.75,12.87,11.32,7.96,10.61,9.38,10.64,6.45,6.21,8.54,12.38,8.27,2.63,4.71,7.91,8.24,6.8,5.0,6.58,5.02,5.66,5.12,5.51,4.94,4.18,4.6,4.44,4.54,5.23,4.18,4.42,3.87,4.46,3.54,3.68,3.39,3.22,2.78,3.21,3.24,29.6,24.98,32.53
Diluted EPS,7.24,11.56,6.28,12.44,12.61,15.05,12.1,15.75,12.87,11.32,7.96,10.61,9.38,10.64,6.45,6.21,8.54,12.38,8.27,2.63,4.71,7.91,8.24,6.8,5.0,6.58,5.02,5.66,5.12,5.51,4.94,4.18,4.6,4.44,4.54,5.23,4.18,4.42,3.87,4.46,3.54,3.68,3.39,3.22,2.78,3.21,3.24,29.6,24.98,32.53
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.28,45.28,45.28,45.28,45.28,45.28,45.29,45.29,4.53,4.53,4.53
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47.21,47.21,47.21,47.21,47.21,47.21,47.21,47.21,47.21,47.21,47.21
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43.83,44.02,43.66,42.78,40.5,41.22,42.24,42.23,4.25,4.28,4.17
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,86.56,86.94,86.22,84.48,79.99,81.4,83.42,83.4,83.85,84.52,82.33
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.7,45.9,45.51,44.6,42.22,42.97,44.04,44.03,44.26,44.61,43.46
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
