Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Provisions And Contingencies,91.18,78.1,73.36,137.84,21.47,51.15,63.35,16.79,37.29,27.18,52.99,-28.37,96.42,165.27,85.2,105.53,69.69,80.13,60.71,115.69,71.78,53.02,45.9,42.61,18.36,20.92,18.7,11.26,16.91,17.52,16.91,20.51,13.65,12.83,14.48,26.28,17.57,19.63,17.57,50.55,16.19,18.14,12.64,25.96,17.56,15.13,15.06,35.41,10.86,11.87
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,293.03,40.05,43.66,37.75,37.77,39.5,43.97,48.46,49.54,59.27,51.32,54.5,46.22,49.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.52,33.62
"P/L Before Other Inc. , Int., Excpt. Items & Tax",1286.86,1265.06,1150.65,1191.35,1077.56,1085.2,902.25,844.2,774.1,820.92,694.08,780.15,681.74,440.38,706.17,697.6,825.79,764.33,738.83,669.59,748.46,784.38,713.24,691.22,687.34,655.4,592.81,534.33,529.4,491.86,455.64,455.12,455.12,453.67,419.32,434.27,449.45,437.05,417.62,412.22,442.79,432.4,416.95,412.54,448.02,434.33,417.06,401.5,440.65,398.69
Other Income,15.7,10.93,8.46,-1.23,5.94,2.98,6.75,50.96,2.28,3.77,6.73,8.65,2.94,3.35,5.49,50.44,1.5,4.9,3.62,11.61,5.92,64.29,23.05,7.16,5.76,4.25,13.85,20.21,33.05,54.55,12.08,30.37,33.54,33.65,3.93,37.09,22.01,87.55,15.93,10.25,17.38,48.77,38.01,16.75,14.52,40.98,26.17,12.69,10.27,29.25
"P/L Before Int., Excpt. Items & Tax",1302.56,1275.99,1159.11,1190.12,1083.5,1088.18,909.0,895.16,776.38,824.69,700.81,788.8,684.68,443.73,711.66,748.04,827.29,769.23,742.45,681.2,754.38,848.67,736.29,698.38,693.1,659.65,606.66,554.53,562.45,546.41,467.72,485.5,488.65,487.33,423.26,471.36,471.46,524.6,433.56,422.47,460.17,481.17,454.96,429.29,462.55,475.31,443.23,414.19,450.92,427.94
Interest,835.16,810.79,756.95,724.32,693.81,612.33,543.67,490.21,457.26,425.57,404.05,410.89,417.28,165.27,458.53,484.72,507.14,515.41,523.46,515.64,533.38,526.61,499.79,474.83,465.86,427.15,394.67,356.72,330.42,304.89,290.57,283.25,287.57,302.98,290.72,299.9,324.22,304.76,288.87,301.96,298.16,290.97,276.48,287.04,309.94,294.47,272.3,286.43,285.8,265.95
P/L Before Exceptional Items & Tax,467.4,465.2,402.16,465.8,389.69,475.85,365.33,404.95,319.12,399.12,296.76,377.91,267.4,278.46,253.13,263.32,320.16,253.83,218.99,165.56,221.0,322.05,236.5,223.55,227.23,232.5,211.99,197.81,232.03,241.52,177.15,202.24,201.08,184.35,132.53,171.46,147.24,219.84,144.69,120.51,162.01,190.2,178.48,142.26,152.61,180.84,170.93,127.76,165.12,161.99
Exceptional Items,--,--,--,133.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,592.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,467.4,465.2,402.16,599.65,389.69,475.85,365.33,404.95,319.12,399.12,296.76,377.91,267.4,278.46,253.13,263.32,320.16,253.83,218.99,165.56,221.0,322.05,236.5,815.99,227.23,232.5,211.99,197.81,232.03,241.52,177.15,202.24,201.08,184.35,132.53,171.46,147.24,219.84,144.69,120.51,162.01,190.2,178.48,142.26,152.61,180.84,170.93,127.76,165.12,161.99
Tax,118.34,125.11,94.51,93.37,89.62,109.47,84.05,88.59,76.44,95.59,71.03,79.11,65.02,67.81,61.55,54.12,77.97,61.85,53.31,34.67,54.46,53.06,78.98,141.24,70.71,78.18,71.27,68.25,78.33,81.54,59.8,62.99,62.84,56.67,42.36,49.35,45.05,65.85,45.69,29.83,51.05,59.93,56.24,42.01,49.05,58.12,54.94,37.6,51.47,50.49
P/L After Tax from Ordinary Activities,349.06,340.09,307.65,506.28,300.07,366.38,281.28,316.36,242.68,303.53,225.73,298.8,202.38,210.65,191.58,209.2,242.18,191.98,165.68,130.89,166.54,269.0,157.53,674.75,156.52,154.31,140.73,129.57,153.7,159.98,117.34,139.25,138.24,127.68,90.18,122.11,102.18,153.99,99.0,90.68,110.96,130.27,122.24,100.24,103.56,122.72,115.99,90.15,113.65,111.5
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-27.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,349.06,340.09,307.65,506.28,300.07,366.38,281.28,316.36,242.68,303.53,225.73,298.8,202.38,210.65,191.58,209.2,242.18,191.98,165.68,130.89,166.54,269.0,157.53,674.75,156.52,154.31,140.73,129.57,126.06,159.98,117.34,139.25,138.24,127.68,90.18,122.11,102.18,153.99,99.0,90.68,110.96,130.27,122.24,100.24,103.56,122.72,115.99,90.15,113.65,111.5
Equity Share Capital,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,111.1,55.55
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,31.42,30.61,27.69,45.57,27.01,32.97,25.32,28.47,21.84,27.32,20.32,26.89,18.22,18.96,17.24,18.83,21.8,17.28,14.91,11.78,14.99,24.21,14.18,60.73,14.09,13.89,12.67,11.66,11.35,14.4,10.56,12.53,12.44,11.49,8.12,10.99,9.2,13.86,8.91,8.16,9.99,11.73,11.0,9.02,9.32,11.05,10.44,8.11,10.23,20.07
Diluted EPS,31.42,30.61,27.69,45.57,27.01,32.97,25.32,28.47,21.84,27.32,20.32,26.89,18.22,18.96,17.24,18.83,21.8,17.28,14.91,11.78,14.99,24.21,14.18,60.73,14.09,13.89,12.67,11.66,11.35,14.4,10.56,12.53,12.44,11.49,8.12,10.99,9.2,13.86,8.91,8.16,9.99,11.73,11.0,9.02,9.32,11.05,10.44,8.11,10.23,20.07
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.09,7.09,7.09,7.09,7.08,7.09,7.1,7.13,7.13,7.14,7.14,6.91,3.41
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63.84,63.84,63.82,63.8,63.75,63.81,63.93,64.13,64.14,64.22,64.24,62.2,61.43
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.02,4.02,4.02,4.02,4.03,4.02,4.01,3.99,3.98,3.98,3.97,4.2,2.14
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36.16,36.16,36.18,36.2,36.25,36.19,36.07,35.87,35.86,35.78,35.76,37.8,38.57
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
