Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,1971.0,2087.0,3503.0,2039.0,1911.0,2039.0,1933.0,1907.0,1810.0,1818.0,1630.0,1586.0,1593.0,1698.0,1637.0,1521.0,1484.0,1605.0,1500.0,1440.0,1257.0,1256.0,1296.0,1206.0,1372.0,1443.0,1236.0,1277.0,1265.0,1407.0,1240.0,1255.0,1299.0,1311.52,1228.65,1230.0,1172.0,1273.72,1201.79,1184.24,1114.19,1175.92,1100.27,1129.62,1067.13,1059.3,1015.09,1009.18,928.07,982.08
"P/L Before Other Inc. , Int., Excpt. Items & Tax",3153.0,3262.0,3342.0,3308.0,3146.0,3258.0,3425.0,3264.0,3209.0,3277.0,3129.0,2987.0,2984.0,3024.0,2867.0,2603.0,2708.0,2582.0,2620.0,2402.0,1810.0,2213.0,2206.0,2433.0,2187.0,1913.0,1889.0,2124.0,1920.0,1559.0,1567.0,1752.0,1543.0,1255.24,1310.12,1542.0,1384.0,1348.02,1260.5,1437.08,1247.66,1258.42,1165.65,1249.82,1011.78,1162.38,1021.39,1019.16,910.35,1029.51
Other Income,299.0,312.0,309.0,257.0,220.0,285.0,283.0,185.0,160.0,228.0,115.0,137.0,122.0,91.0,113.0,67.0,109.0,97.0,151.0,156.0,266.0,140.0,180.0,147.0,118.0,106.0,305.0,135.0,100.0,152.0,204.0,113.0,83.0,82.44,252.83,108.0,101.0,145.07,194.36,122.96,98.41,120.07,197.8,202.11,150.63,142.66,150.99,176.75,105.83,133.71
"P/L Before Int., Excpt. Items & Tax",3452.0,3574.0,3651.0,3565.0,3366.0,3543.0,3708.0,3449.0,3369.0,3505.0,3244.0,3124.0,3106.0,3115.0,2980.0,2670.0,2817.0,2679.0,2771.0,2558.0,2076.0,2353.0,2386.0,2580.0,2305.0,2019.0,2194.0,2259.0,2020.0,1711.0,1771.0,1865.0,1626.0,1337.68,1562.95,1650.0,1485.0,1493.09,1454.86,1560.04,1346.07,1378.49,1363.45,1451.93,1162.41,1305.04,1172.38,1195.91,1016.18,1163.22
Interest,75.0,105.0,99.0,85.0,102.0,81.0,72.0,47.0,24.0,26.0,25.0,26.0,36.0,25.0,26.0,11.0,9.0,41.0,29.0,29.0,26.0,25.0,31.0,24.0,7.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,6.0,4.56,4.94,6.0,2.0,4.49,4.53,4.67,--,4.24,6.33,6.25,5.33,18.2,6.28,6.22,6.01,7.53
P/L Before Exceptional Items & Tax,3377.0,3469.0,3552.0,3480.0,3264.0,3462.0,3636.0,3402.0,3345.0,3479.0,3219.0,3098.0,3070.0,3090.0,2954.0,2659.0,2808.0,2638.0,2742.0,2529.0,2050.0,2328.0,2355.0,2556.0,2298.0,2012.0,2187.0,2252.0,2016.0,1706.0,1765.0,1859.0,1620.0,1333.12,1558.01,1644.0,1483.0,1488.6,1450.33,1555.37,1346.07,1374.25,1357.12,1445.68,1157.08,1286.84,1166.1,1189.69,1010.17,1155.69
Exceptional Items,-23.0,509.0,-16.0,-48.0,-17.0,-30.0,-5.0,-37.0,80.0,-102.0,-28.0,-12.0,58.0,-66.0,--,-26.0,14.0,-42.0,-81.0,-118.0,-58.0,-99.0,-47.0,7.0,-71.0,-62.0,-35.0,-59.0,-64.0,-21.0,36.0,-13.0,-1.0,153.05,18.24,71.0,51.0,-79.61,-12.14,9.76,179.4,396.58,48.68,39.64,66.03,22.97,33.43,106.25,9.41,-7.28
P/L Before Tax,3354.0,3978.0,3536.0,3432.0,3247.0,3432.0,3631.0,3365.0,3425.0,3377.0,3191.0,3086.0,3128.0,3024.0,2954.0,2633.0,2822.0,2596.0,2661.0,2411.0,1992.0,2229.0,2308.0,2563.0,2227.0,1950.0,2152.0,2193.0,1952.0,1685.0,1801.0,1846.0,1619.0,1486.17,1576.25,1715.0,1534.0,1408.99,1438.19,1565.13,1525.47,1770.83,1405.8,1485.32,1223.11,1309.81,1199.53,1295.94,1019.58,1148.41
Tax,861.0,977.0,924.0,894.0,841.0,913.0,914.0,893.0,873.0,872.0,575.0,797.0,801.0,781.0,767.0,572.0,679.0,675.0,652.0,530.0,473.0,613.0,460.0,808.0,689.0,506.0,627.0,664.0,601.0,359.0,525.0,563.0,436.0,448.24,480.65,541.0,420.0,437.33,456.02,495.97,507.39,518.66,417.64,428.47,350.98,247.5,285.73,276.69,232.38,277.05
P/L After Tax from Ordinary Activities,2493.0,3001.0,2612.0,2538.0,2406.0,2519.0,2717.0,2472.0,2552.0,2505.0,2616.0,2289.0,2327.0,2243.0,2187.0,2061.0,2143.0,1921.0,2009.0,1881.0,1519.0,1616.0,1848.0,1755.0,1538.0,1444.0,1525.0,1529.0,1351.0,1326.0,1276.0,1283.0,1183.0,1037.93,1095.6,1174.0,1114.0,971.66,982.17,1069.16,1018.08,1252.17,988.16,1056.85,872.13,1062.31,913.8,1019.25,787.2,871.36
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,2493.0,3001.0,2612.0,2538.0,2406.0,2519.0,2717.0,2472.0,2552.0,2505.0,2616.0,2289.0,2327.0,2243.0,2187.0,2061.0,2143.0,1921.0,2009.0,1881.0,1519.0,1616.0,1848.0,1755.0,1538.0,1444.0,1525.0,1529.0,1351.0,1326.0,1276.0,1283.0,1183.0,1037.93,1095.6,1174.0,1114.0,971.66,982.17,1069.16,1018.08,1252.17,988.16,1056.85,872.13,1062.31,913.8,1019.25,787.2,871.36
Equity Share Capital,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.43,216.43,216.43,216.0,216.39,216.39,216.39,216.38,216.35,216.32,216.32,216.31,216.27,216.26,216.26,216.25,216.25,216.2
Reserves Excluding Revaluation Reserves,--,--,--,--,50738.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,10.61,12.77,11.12,10.8,10.25,10.72,11.56,10.52,10.86,10.67,11.13,9.74,9.9,9.55,9.31,8.77,9.12,8.18,8.55,8.01,7.02,7.47,8.54,8.11,7.11,6.67,7.04,7.06,6.24,6.13,5.9,5.93,5.47,4.8,5.06,5.42,5.15,4.49,4.45,4.94,4.71,5.79,4.57,4.89,4.03,4.91,4.23,4.71,3.64,4.03
Diluted EPS,10.61,12.77,11.12,10.8,10.25,10.72,11.56,10.52,10.86,10.67,11.13,9.74,9.9,9.55,9.31,8.77,9.12,8.18,8.55,8.01,7.02,7.47,8.54,8.11,7.1,6.67,7.04,7.06,6.24,6.13,5.9,5.93,5.47,4.79,5.06,5.42,5.15,4.49,4.45,4.94,4.7,5.79,4.57,4.88,4.03,4.91,4.22,4.71,3.64,4.03
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.94,70.91,70.88,70.87,70.87,70.83,70.82,70.82,102.76,102.76,102.71
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32.78,32.77,32.77,32.76,32.76,32.75,32.75,32.75,47.52,47.52,47.51
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,145.44,145.44,145.44,145.44,145.44,145.44,145.44,145.44,113.48,113.48,113.48
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67.22,67.23,67.23,67.24,67.24,67.25,67.25,67.25,52.48,52.48,52.49
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
