Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,115.03,132.87,110.22,101.03,83.81,118.0,103.71,127.93,141.89,105.59,89.85,64.35,96.24,87.06,63.43,51.84,62.92,69.64,62.03,44.09,65.18,61.2,54.25,51.01,91.4,104.29,77.27,98.6,80.17,73.91,67.31,90.3,89.58,81.29,70.81,49.72,79.13,57.87,57.62,50.38,63.8,81.1,61.14,50.82,76.46,59.92,49.83,65.22,55.69,49.97
"P/L Before Other Inc. , Int., Excpt. Items & Tax",289.52,289.41,268.47,241.91,244.14,240.44,253.74,231.55,203.31,205.36,223.53,201.06,155.38,177.51,164.59,126.59,143.56,158.6,82.18,54.74,84.83,104.49,84.37,83.08,77.58,93.02,48.45,46.96,71.33,86.47,89.76,77.0,84.58,87.98,82.19,76.36,75.7,98.11,82.83,73.63,87.87,84.86,68.52,48.88,82.06,71.0,70.57,54.97,82.02,69.18
Other Income,15.78,272.44,445.03,7.83,20.74,15.87,422.55,53.8,6.91,10.18,498.9,4.71,11.85,9.48,459.26,6.94,14.94,8.38,36.16,11.59,158.85,67.57,142.05,5.37,17.63,5.54,42.6,15.59,5.46,7.4,25.78,7.0,12.78,5.09,25.32,6.19,12.01,6.49,13.05,5.59,11.26,7.31,11.01,20.47,12.28,6.35,9.29,20.11,6.24,7.43
"P/L Before Int., Excpt. Items & Tax",305.3,561.85,713.5,249.74,264.88,256.31,676.29,285.35,210.22,215.54,722.43,205.77,167.23,186.99,623.85,133.53,158.5,166.98,118.34,66.33,243.68,172.06,226.42,88.45,95.21,98.56,91.05,62.55,76.79,93.87,115.54,84.0,97.36,93.07,107.51,82.55,87.71,104.6,95.88,79.22,99.13,92.17,79.53,69.35,94.34,77.35,79.86,75.08,88.26,76.61
Interest,29.22,31.19,31.72,40.05,48.17,46.94,44.38,40.05,38.23,25.42,10.89,3.22,1.34,1.07,1.54,3.25,1.52,1.68,10.09,29.14,20.02,19.71,30.53,34.55,37.95,35.39,26.95,21.3,26.54,23.77,24.73,23.8,19.92,16.86,25.42,17.36,24.67,22.35,19.29,15.46,15.75,14.49,15.62,16.61,17.0,20.11,20.41,19.43,20.87,21.79
P/L Before Exceptional Items & Tax,276.08,530.66,681.78,209.69,216.71,209.37,631.91,245.3,171.99,190.12,711.54,202.55,165.89,185.92,622.31,130.28,156.98,165.3,108.25,37.19,223.66,152.35,195.89,53.9,57.26,63.17,64.1,41.25,50.25,70.1,90.81,60.2,77.44,76.21,82.09,65.19,63.04,82.25,76.59,63.76,83.38,77.68,63.91,52.74,77.34,57.24,59.45,55.65,67.39,54.82
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4.95,--,--,--,65.76,--,--,--,--,--
P/L Before Tax,276.08,530.66,681.78,209.69,216.71,209.37,631.91,245.3,171.99,190.12,711.54,202.55,165.89,185.92,622.31,130.28,156.98,165.3,108.25,37.19,223.66,152.35,195.89,53.9,57.26,63.17,64.1,41.25,50.25,70.1,90.81,60.2,77.44,76.21,82.09,65.19,63.04,82.25,76.59,63.76,78.43,77.68,63.91,52.74,143.1,57.24,59.45,55.65,67.39,54.82
Tax,66.63,70.1,63.7,54.02,56.14,55.79,58.88,51.24,47.08,48.74,55.8,52.7,42.43,48.47,43.74,34.69,41.51,131.92,20.92,10.04,46.59,36.65,33.62,19.34,21.1,21.66,16.09,14.79,17.38,24.41,24.41,21.2,28.0,27.29,21.41,22.54,23.09,28.1,23.75,21.8,30.42,25.0,19.94,15.44,23.87,18.21,19.24,14.33,23.48,18.06
P/L After Tax from Ordinary Activities,209.45,460.56,618.08,155.67,160.57,153.58,573.03,194.06,124.91,141.38,655.74,149.85,123.46,137.45,578.57,95.59,115.47,33.38,87.33,27.15,177.07,115.7,162.27,34.56,36.16,41.51,48.01,26.46,32.87,45.69,66.4,39.0,49.44,48.92,60.68,42.65,39.95,54.15,52.84,41.96,48.01,52.68,43.97,37.3,119.23,39.03,40.21,41.32,43.91,36.76
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,209.45,460.56,618.08,155.67,160.57,153.58,573.03,194.06,124.91,141.38,655.74,149.85,123.46,137.45,578.57,95.59,115.47,33.38,87.33,27.15,177.07,115.7,162.27,34.56,36.16,41.51,48.01,26.46,32.87,45.69,66.4,39.0,49.44,48.92,60.68,42.65,39.95,54.15,52.84,41.96,48.01,52.68,43.97,37.3,119.23,39.03,40.21,41.32,43.91,36.76
Equity Share Capital,156.35,156.35,156.35,156.35,156.35,156.34,156.34,156.34,156.31,156.31,156.29,156.29,156.29,156.28,156.26,78.07,77.84,77.82,77.82,77.82,77.82,77.82,77.82,77.82,77.82,77.82,80.03,80.03,80.03,80.03,80.02,80.0,79.97,79.97,79.97,79.96,79.96,79.96,79.96,79.95,79.94,79.93,79.92,79.91,79.9,79.88,79.86,79.86,79.83,79.81
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1989.89,--,--,--,1723.97,--,--,--,1526.12,--,--,--,1609.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.68,5.89,7.91,1.99,2.05,1.96,7.33,2.48,1.6,1.81,8.39,1.92,1.58,1.76,7.41,2.46,2.97,0.86,2.24,0.7,4.55,2.97,4.17,0.89,0.93,1.05,1.2,0.66,0.82,1.14,1.66,0.97,1.24,1.22,1.52,1.07,1.0,1.35,1.32,1.05,1.2,1.32,1.1,0.93,2.99,0.98,1.01,1.04,1.1,0.92
Diluted EPS,2.68,5.89,7.91,1.99,2.05,1.96,7.33,2.48,1.6,1.81,8.39,1.92,1.58,1.76,7.41,2.45,2.96,0.86,2.24,0.7,4.55,2.97,4.17,0.89,0.93,1.05,1.2,0.66,0.82,1.14,1.66,0.97,1.24,1.22,1.52,1.07,1.0,1.35,1.32,1.05,1.2,1.32,1.1,0.93,2.98,0.98,1.01,1.03,1.1,0.92
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34.65,34.65,34.64,34.64,32.63,31.55,31.55,31.54,31.53,31.53,31.51,31.5
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,87.0,87.0,87.0,87.0,82.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.33,5.33,5.33,5.33,7.33,8.4,8.4,8.4,8.4,8.4,8.4,8.4
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.0,13.0,13.0,13.0,18.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
