Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
P/L After Tax from Ordinary Activities,92.35,147.98,91.86,94.85,93.18,89.55,72.09,64.88,59.36,56.86,62.71,69.41,80.51,95.35,110.27,101.47,114.81,107.17,83.91,60.77,51.0,52.44,30.02,48.56,65.99,45.6,40.29,47.14,46.42,51.09,43.85,50.56,54.66,52.63,42.45,38.72,27.69,43.31,46.61,32.12,28.52,45.88,53.79,38.33,37.31,36.28,39.2,21.67,32.56,25.87
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,92.35,147.98,91.86,94.85,93.18,89.55,72.09,64.88,59.36,56.86,62.71,69.41,80.51,95.35,110.27,101.47,114.81,107.17,83.91,60.77,51.0,52.44,30.02,48.56,65.99,45.6,40.29,47.14,46.42,51.09,43.85,50.56,54.66,52.63,42.45,38.72,27.69,43.31,46.61,32.12,28.52,45.88,53.79,38.33,37.31,36.28,39.2,21.67,32.56,25.87
Equity Share Capital,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.99,696.65,696.1,695.55,694.82,694.01,693.83,693.57,693.2,693.01,691.07,690.85,690.36,688.5,686.52,685.26,682.24,681.86,681.31,677.93,675.65,674.9,673.32,672.73,670.29,666.85,666.29,665.14,663.01,661.42,659.74,658.74,658.31,658.17,657.67,657.67
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.34,2.15,1.34,1.38,1.36,1.31,1.06,0.95,0.87,0.84,0.92,1.02,1.18,1.4,1.66,1.49,1.69,1.58,1.23,0.88,0.74,0.76,0.43,0.7,0.95,0.66,0.58,0.69,0.68,0.75,0.64,0.74,0.8,0.78,0.63,0.57,0.41,0.65,0.7,0.48,0.43,0.69,0.81,0.58,0.57,0.55,0.6,0.33,0.5,0.61
Diluted EPS,1.31,2.1,1.31,1.35,1.33,1.28,1.03,0.93,0.85,0.81,0.89,0.99,1.14,1.35,1.6,1.44,1.63,1.53,1.2,0.87,0.73,0.75,0.43,0.7,0.95,0.66,0.58,0.68,0.67,0.74,0.64,0.74,0.8,0.77,0.62,0.56,0.4,0.62,0.67,0.46,0.41,0.65,0.78,0.55,0.54,0.55,0.59,0.32,0.49,0.61
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.63,29.29,29.23,29.12,28.9,28.74,28.58,28.48,28.43,28.42,28.37,33.21
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44.21,43.92,43.87,43.77,43.59,43.46,43.31,43.23,43.19,43.18,43.14,50.5
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,32.55
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,55.79,56.08,56.13,56.23,58.41,56.54,56.69,56.77,56.81,56.82,56.86,49.5
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
