Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,252.87,257.49,293.16,243.88,240.75,234.94,230.86,227.2,229.13,233.59,218.16,221.74,188.11,185.74,206.36,160.09,204.65,193.04,171.07,103.08,197.52,196.65,184.74,176.28,201.19,183.74,183.92,182.76,185.46,153.29,134.89,149.22,138.71,132.76,139.6,131.5,109.0,130.01,120.9,136.81,121.12,138.07,143.27,141.52,118.43,134.2,123.71,127.03,112.2,116.86
"P/L Before Other Inc. , Int., Excpt. Items & Tax",231.43,274.05,203.94,283.78,221.84,271.17,222.57,286.76,197.82,152.76,116.18,165.23,210.4,232.1,177.19,201.87,314.27,332.59,273.49,93.18,166.67,185.59,100.71,118.3,167.96,178.97,136.01,164.97,154.92,127.08,122.98,79.75,57.62,74.78,46.16,76.12,30.67,19.27,14.07,41.41,0.83,32.48,20.03,42.0,30.55,56.47,50.45,79.41,41.18,39.96
Other Income,131.62,109.18,115.27,105.83,105.33,103.46,95.0,94.51,76.28,91.28,77.56,35.44,61.97,39.97,63.86,47.22,39.94,47.22,37.56,29.84,27.77,26.73,21.05,16.7,17.34,24.41,22.12,16.98,22.56,8.2,8.15,20.5,18.31,7.86,7.13,10.2,17.55,13.08,14.77,11.2,25.39,14.87,10.28,10.11,11.03,15.85,15.98,13.9,11.06,13.59
"P/L Before Int., Excpt. Items & Tax",363.05,383.23,319.21,389.61,327.17,374.63,317.57,381.27,274.1,244.04,193.74,200.67,272.37,272.07,241.05,249.09,354.21,379.81,311.05,123.02,194.44,212.32,121.76,135.0,185.3,203.38,158.13,181.95,177.48,135.28,131.13,100.25,75.93,82.64,53.3,86.32,48.23,32.35,28.84,52.61,26.22,47.34,30.32,52.11,41.58,72.32,66.43,93.31,52.25,53.55
Interest,4.7,3.05,9.21,1.55,3.45,2.38,2.35,2.66,2.75,2.64,2.28,2.59,2.89,3.25,3.61,2.95,2.57,3.27,3.21,1.93,2.84,2.91,3.85,5.86,7.47,4.28,3.86,2.87,6.28,5.93,8.4,7.95,11.19,4.94,9.63,8.54,14.27,11.19,11.15,13.74,15.94,13.68,14.07,13.42,13.47,15.52,18.26,20.25,21.72,21.45
P/L Before Exceptional Items & Tax,358.35,380.18,310.0,388.06,323.72,372.25,315.22,378.61,271.35,241.4,191.46,198.08,269.48,268.82,237.44,246.14,351.64,376.54,307.84,121.09,191.6,209.41,117.91,129.14,177.83,199.1,154.27,179.08,171.2,129.35,122.73,92.3,64.73,77.7,43.67,77.78,33.96,21.16,17.69,38.87,10.27,33.66,16.25,38.69,28.11,56.8,48.17,73.06,30.53,32.1
Exceptional Items,-27.08,--,--,--,--,--,--,--,-24.4,--,-72.76,--,--,--,--,--,--,--,--,--,--,--,-9.22,--,--,10.91,--,--,--,0.12,-6.88,--,14.71,-2.02,-3.87,-5.76,-11.06,0.07,-0.92,-0.54,0.14,0.38,-31.27,0.13,4.47,0.0,0.12,-0.79,0.71,-0.87
P/L Before Tax,331.27,380.18,310.0,388.06,323.72,372.25,315.22,378.61,246.95,241.4,118.7,198.08,269.48,268.82,237.44,246.14,351.64,376.54,307.84,121.09,191.6,209.41,108.69,129.14,177.83,210.01,154.27,179.08,171.2,129.47,115.85,92.3,79.45,75.68,39.8,72.02,22.89,21.23,16.77,38.33,10.42,34.04,-15.03,38.82,32.58,56.79,48.29,72.27,31.24,31.23
Tax,80.56,89.71,-16.7,98.51,81.65,94.98,80.22,95.8,61.48,55.0,31.04,50.63,67.31,67.3,60.72,60.94,80.3,95.89,77.93,28.93,51.2,56.36,4.09,41.65,56.48,69.9,51.62,59.52,58.65,37.49,38.29,29.65,20.32,52.97,8.51,21.26,1.4,0.73,0.59,2.06,-2.35,-1.64,-7.17,4.71,0.8,11.24,4.66,13.97,-6.23,3.09
P/L After Tax from Ordinary Activities,250.71,290.47,326.7,289.55,242.07,277.27,235.0,282.81,185.47,186.4,87.66,147.45,202.17,201.52,176.72,185.2,271.34,280.65,229.91,92.16,140.4,153.05,104.6,87.49,121.35,140.11,102.65,119.56,112.54,91.98,77.56,62.64,59.13,22.71,31.29,50.76,21.49,20.5,16.18,36.27,12.77,35.69,-7.86,34.11,31.78,45.56,43.63,58.3,37.47,28.14
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,46.8,32.73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.1,1.13,--,--,--,--,0.36,--,--,-3.8,-3.13,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,297.51,323.2,326.7,289.55,242.07,277.27,235.0,282.81,185.47,186.4,87.66,147.45,202.17,201.52,176.72,185.2,271.34,280.65,229.91,92.16,140.4,153.05,104.6,87.49,121.35,140.11,102.74,120.7,112.54,91.98,77.56,62.64,59.48,22.71,31.29,46.96,18.37,20.5,16.18,36.27,12.77,35.69,-7.86,34.11,31.78,45.56,43.63,58.3,37.47,28.14
Equity Share Capital,111.88,111.88,111.88,110.5,110.5,110.5,110.5,110.5,131.94,131.94,131.94,131.94,131.94,122.58,134.83,134.83,134.83,134.83,134.83,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,122.58,119.48,119.48,119.39,119.39,119.37,119.28,119.28,119.28,119.28,119.28,119.27,119.26,119.26,119.26,119.26,119.26,119.26
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,27.05,29.39,29.71,26.69,22.33,25.58,21.69,23.18,14.27,14.37,6.76,11.38,16.26,15.33,13.39,14.03,20.57,21.28,17.72,7.71,11.75,12.81,8.75,7.32,10.15,11.72,8.6,10.1,9.42,7.7,6.49,5.24,4.98,1.9,2.62,3.94,1.49,1.72,1.36,3.04,1.07,2.99,-0.66,2.86,2.67,3.82,3.66,4.89,3.14,2.36
Diluted EPS,27.04,29.37,29.68,26.66,22.29,25.54,21.65,23.16,14.26,14.35,6.75,11.37,16.22,15.3,13.37,14.02,20.58,21.26,17.71,7.71,11.75,12.81,8.75,7.32,10.15,11.72,8.6,10.1,9.42,7.7,6.49,5.24,4.98,1.9,2.62,3.94,1.49,1.72,1.36,3.04,1.07,2.99,-0.66,2.86,2.66,3.82,3.66,4.89,3.14,2.36
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.99,6.99,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.99,56.99,58.03,58.04,58.04,58.04,58.03,58.03,58.03,58.02,58.02,58.02
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.27,5.27,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.15,5.15,5.08
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.82
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43.01,43.01,41.97,41.96,41.96,41.96,41.97,41.97,41.97,41.98,41.98,41.48
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
