Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Other Expenses,1047.57,970.65,840.99,861.58,999.34,844.59,876.1,851.32,977.08,821.63,744.59,552.31,700.51,475.83,316.81,473.58,503.84,315.9,243.19,500.92,647.5,561.61,542.97,655.9,729.86,679.02,660.88,591.48,643.0,648.0,660.0,606.8,647.12,647.84,557.03,567.79,631.34,170.85,158.16,142.01,147.83,158.18,145.92,121.62,130.02,141.24,132.97,132.12,115.41,105.62
"P/L Before Other Inc. , Int., Excpt. Items & Tax",183.58,20.68,122.81,-7.75,220.81,38.22,41.04,-84.51,163.45,178.11,223.27,120.78,317.55,83.59,-389.29,10.03,141.36,-239.28,-584.72,-76.42,188.32,124.83,111.82,51.58,104.89,73.73,41.54,76.21,71.0,26.0,15.0,48.16,21.78,104.87,18.44,-68.99,44.52,-12.76,-40.31,-33.87,-12.17,-14.81,-49.9,-45.88,10.32,-16.23,-23.82,-31.14,26.5,15.08
Other Income,53.93,47.5,44.45,68.49,42.48,44.87,58.47,32.99,27.06,21.41,28.7,24.89,22.87,22.18,24.15,20.21,56.97,140.84,176.54,16.88,14.48,16.22,17.51,24.24,13.37,18.7,8.47,10.76,7.0,7.0,8.0,17.36,7.87,7.11,5.81,2.68,3.09,1.62,0.66,2.08,0.05,0.54,0.11,1.0,1.08,1.0,2.05,19.83,19.84,23.36
"P/L Before Int., Excpt. Items & Tax",237.51,68.18,167.26,60.74,263.29,83.09,99.51,-51.52,190.51,199.52,251.97,145.67,340.42,105.77,-365.14,30.24,198.33,-98.44,-408.18,-59.54,202.8,141.05,129.33,75.82,118.26,92.43,50.01,86.97,78.0,33.0,23.0,65.52,29.65,111.98,24.25,-66.31,47.61,-11.14,-39.65,-31.79,-12.12,-14.27,-49.79,-44.88,11.4,-15.23,-21.77,-11.31,46.34,38.44
Interest,214.36,218.95,179.35,190.16,202.61,183.87,164.71,123.49,117.59,94.39,88.76,84.9,85.46,86.04,83.79,119.59,109.54,143.98,125.28,118.63,104.69,105.22,94.19,45.3,48.01,49.7,44.41,42.67,43.0,43.0,43.0,43.69,42.05,47.09,45.07,43.51,40.18,33.04,33.44,31.99,30.66,29.22,28.3,25.87,27.06,28.27,36.05,48.19,46.14,49.47
P/L Before Exceptional Items & Tax,23.15,-150.77,-12.09,-129.42,60.68,-100.78,-65.2,-175.01,72.92,105.13,163.21,60.77,254.96,19.73,-448.93,-89.35,88.79,-242.42,-533.46,-178.17,98.11,35.83,35.14,30.52,70.25,42.73,5.6,44.3,35.0,-10.0,-20.0,21.83,-12.4,64.89,-20.82,-109.82,7.43,-44.18,-73.09,-63.78,-42.78,-43.49,-78.09,-70.75,-15.66,-43.5,-57.82,-59.5,0.2,-11.03
Exceptional Items,--,-98.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,23.15,-249.1,-12.09,-129.42,60.68,-100.78,-65.2,-175.01,72.92,105.13,163.21,60.77,254.96,19.73,-448.93,-89.35,88.79,-242.42,-533.46,-178.17,98.11,35.83,35.14,30.52,70.25,42.73,5.6,44.3,35.0,-10.0,-20.0,21.83,-12.4,64.89,-20.82,-109.82,7.43,-44.18,-73.09,-63.78,-42.78,-43.49,-78.09,-70.75,-15.66,-43.5,-57.82,-59.5,0.2,-11.03
Tax,-4.97,-53.97,-3.12,-30.14,15.63,-25.88,-16.6,-46.91,16.02,25.0,39.62,11.1,64.2,5.64,-113.71,45.49,22.4,-61.14,-133.55,-37.88,131.47,28.93,13.58,-172.12,--,--,--,-68.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.3
P/L After Tax from Ordinary Activities,28.12,-195.13,-8.97,-99.28,45.05,-74.9,-48.6,-128.1,56.9,80.13,123.59,49.67,190.76,14.09,-335.22,-134.84,66.39,-181.28,-399.91,-140.29,-33.36,6.9,21.56,202.64,70.25,42.73,5.6,113.12,35.0,-10.0,-20.0,21.83,-12.4,64.89,-20.82,-109.82,7.43,-44.18,-73.09,-63.78,-42.78,-43.49,-78.09,-70.75,-15.66,-43.5,-57.82,-59.5,0.2,-10.73
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,28.12,-195.13,-8.97,-99.28,45.05,-74.9,-48.6,-128.1,56.9,80.13,123.59,49.67,190.76,14.09,-335.22,-134.84,66.39,-181.28,-399.91,-140.29,-33.36,6.9,21.56,202.64,70.25,42.73,5.6,113.12,35.0,-10.0,-20.0,21.83,-12.4,64.89,-20.82,-109.82,7.43,-44.18,-73.09,-63.78,-42.78,-43.49,-78.09,-70.75,-15.66,-43.5,-57.82,-59.5,0.2,-10.73
Equity Share Capital,1071.22,1071.16,1015.02,1015.01,949.18,949.17,948.83,948.79,948.72,948.68,938.36,938.29,938.04,937.52,915.08,915.05,819.55,819.12,773.97,773.95,773.66,773.63,773.5,773.48,771.76,771.72,771.72,771.69,772.0,771.64,771.52,770.53,769.89,769.09,768.84,768.84,92.79,92.79,92.79,92.79,92.79,92.79,92.79,92.79,92.79,92.79,92.79,0.5,0.5,0.5
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.26,-1.84,-0.09,-1.02,0.47,-0.78,-0.5,-1.33,0.59,0.86,1.32,0.53,2.05,0.15,-3.68,-1.54,0.81,-2.26,-5.2,-1.82,-0.43,0.09,0.28,2.62,0.91,0.55,0.07,1.46,0.45,-0.13,-0.26,0.28,-0.16,0.84,-0.27,-1.42,0.1,-4.76,-7.88,-6.87,-4.61,-4.69,-8.42,-7.62,-1.69,-4.69,-6.23,-25.66,0.02,-214.6
Diluted EPS,0.26,-1.84,-0.09,-1.02,0.47,-0.78,-0.5,-1.33,0.59,0.85,1.32,0.53,2.04,0.15,-3.68,-1.54,0.81,-2.26,-5.2,-1.81,-0.43,0.09,0.28,2.61,0.91,0.55,0.07,1.46,0.45,-0.13,-0.26,0.28,-0.16,0.84,-0.27,-1.42,0.1,-4.76,-7.88,-6.87,-4.61,-4.69,-8.42,-7.62,-1.69,-4.69,-6.23,-25.66,0.02,-214.6
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.54,2.54,2.54,2.54,2.54,2.97,2.97,2.97,2.97,2.97,--,--,--
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.38,27.38,27.38,27.38,27.38,32.05,32.05,32.05,32.05,32.05,--,--,--
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.74,6.74,6.74,6.74,6.74,6.31,6.31,6.31,6.31,6.31,0.05,0.05,0.05
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72.62,72.62,72.62,72.62,72.62,67.95,67.95,67.95,67.95,67.95,100.0,100.0,100.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
