Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Other Income,17.41,17.0,15.39,15.1,16.89,36.14,43.16,33.47,25.3,36.59,18.81,14.21,13.24,15.07,13.61,19.91,15.65,15.0,11.68,13.3,17.63,14.33,19.43,14.58,12.63,13.75,13.63,11.39,10.97,11.0,6.18,5.22,5.93,6.19,4.87,11.58,4.83,5.56,5.7,14.33,6.44,8.71,6.29,6.23,5.42,5.33,4.45,2.55,3.97,9.16
"P/L Before Int., Excpt. Items & Tax",365.69,356.46,307.31,245.68,227.36,283.77,280.34,149.9,182.26,253.61,222.85,140.84,273.51,323.59,357.63,187.98,316.82,328.9,554.4,160.64,236.91,230.78,172.43,147.64,201.71,143.38,83.15,78.13,128.35,115.98,-15.64,30.1,73.17,91.3,91.23,22.29,54.3,52.74,45.84,-9.66,85.59,103.87,199.3,162.59,197.18,214.64,151.36,123.25,140.77,167.09
Interest,10.17,17.25,19.42,24.06,27.21,38.64,30.76,17.69,10.43,9.01,6.79,3.21,1.27,1.47,1.26,2.31,1.56,1.81,2.46,3.47,3.8,4.05,4.47,6.25,4.93,2.38,4.93,6.45,5.6,6.39,5.58,4.4,9.59,-1.05,14.66,6.62,9.68,30.92,16.5,8.27,17.04,15.1,5.72,6.28,5.44,5.73,7.13,5.51,7.4,8.88
P/L Before Exceptional Items & Tax,355.52,339.21,287.89,221.62,200.15,245.13,249.58,132.21,171.83,244.6,216.06,137.63,272.24,322.12,356.37,185.67,315.26,327.09,551.94,157.17,233.11,226.73,167.96,141.39,196.78,141.0,78.22,71.68,122.75,109.59,-21.22,25.7,63.58,92.35,76.57,15.67,44.62,21.82,29.34,-17.93,68.55,88.77,193.58,156.31,191.74,208.91,144.23,117.74,133.37,158.21
Exceptional Items,--,--,--,-94.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22.5,--,--,2.26,18.19,-2.42,-39.91,-47.96,7.77,-18.58,6.38
P/L Before Tax,355.52,339.21,287.89,127.3,200.15,245.13,249.58,132.21,171.83,244.6,216.06,137.63,272.24,322.12,356.37,185.67,315.26,327.09,551.94,157.17,233.11,226.73,167.96,141.39,196.78,141.0,78.22,71.68,122.75,109.59,-21.22,25.7,63.58,92.35,76.57,15.67,44.62,21.82,29.34,4.57,68.55,88.77,195.84,174.5,189.32,169.0,96.27,125.51,114.79,164.59
Tax,87.96,95.09,83.76,62.54,63.21,83.0,83.0,47.39,51.56,76.82,72.24,27.22,54.07,64.48,71.65,34.19,55.29,51.41,98.3,29.41,36.48,30.71,35.91,31.92,36.6,21.26,12.7,20.37,17.17,13.12,-0.97,-18.69,22.2,37.4,29.0,-17.27,18.3,9.48,8.42,-3.22,27.02,27.47,50.35,37.47,50.2,39.55,24.5,50.08,26.9,39.5
P/L After Tax from Ordinary Activities,267.56,244.12,204.13,64.76,136.94,162.13,166.58,84.82,120.27,167.78,143.82,110.41,218.17,257.64,284.72,151.48,259.97,275.68,453.64,127.76,196.63,196.02,132.05,109.47,160.18,119.74,65.52,51.31,105.58,96.47,-20.25,44.39,41.38,54.95,47.57,32.94,26.32,12.34,20.92,7.79,41.53,61.3,145.49,137.03,139.12,129.45,71.77,75.43,87.89,125.09
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,267.56,244.12,204.13,64.76,136.94,162.13,166.58,84.82,120.27,167.78,143.82,110.41,218.17,257.64,284.72,151.48,259.97,275.68,453.64,127.76,196.63,196.02,132.05,109.47,160.18,119.74,65.52,51.31,105.58,96.47,-20.25,44.39,41.38,54.95,47.57,32.94,26.32,12.34,20.92,7.79,41.53,61.3,145.49,137.03,139.12,129.45,71.77,75.43,87.89,125.09
Equity Share Capital,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.37,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.23,25.23
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,10.55,9.62,8.05,2.55,5.4,6.39,6.57,3.34,4.74,6.61,5.67,4.35,8.6,20.31,22.45,11.94,20.49,21.79,35.9,10.11,15.56,15.51,10.45,8.67,12.68,9.48,5.19,4.07,8.37,7.64,-1.6,3.52,3.28,4.35,3.77,2.61,2.09,0.98,1.66,0.62,3.29,4.86,11.53,10.86,11.02,10.26,5.69,5.98,6.97,9.92
Diluted EPS,10.55,9.62,8.05,2.55,5.4,6.39,6.57,3.34,4.74,6.61,5.67,4.35,8.6,20.31,22.45,11.94,20.49,21.79,35.67,10.1,15.56,15.51,10.45,8.67,12.68,9.48,5.19,4.07,8.37,7.64,-1.6,3.52,3.28,4.35,3.77,2.61,2.09,0.98,1.66,0.62,3.29,4.86,11.53,10.86,11.02,10.26,5.69,5.98,6.97,9.92
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.82,6.82
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54.11,54.11,54.11,54.11,54.11,54.11,54.11,54.11,54.11,54.11,54.09,54.09
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.73,5.73,5.67,5.72,5.66,5.66,5.62,5.62,5.52,5.44,5.21,5.11
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98.89,98.89,97.86,98.81,97.77,97.77,97.05,97.05,95.35,93.95,90.02,88.23
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45.38,45.38,44.91,45.35,44.87,44.87,44.54,44.54,43.75,43.11,41.33,40.5
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
