Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
P/L Before Exceptional Items & Tax,755.66,1212.58,492.65,686.38,831.54,734.11,316.28,473.54,943.73,843.14,665.22,300.49,834.08,1209.57,1383.07,-2069.81,171.33,-368.7,411.71,201.99,292.49,488.19,458.38,104.7,894.74,519.7,555.8,412.2,668.83,456.31,119.04,299.07,363.82,-24.13,146.23,134.14,570.61,103.88,226.07,137.62,493.61,208.03,315.81,236.19,469.14,249.58,336.3,290.75,434.43,297.74
Exceptional Items,--,--,--,--,--,--,--,--,--,--,-54.51,--,--,--,--,--,--,--,--,6.1,--,--,--,--,--,--,--,--,--,64.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28.58,--
P/L Before Tax,755.66,1212.58,492.65,686.38,831.54,734.11,316.28,473.54,943.73,843.14,610.71,300.49,834.08,1209.57,1383.07,-2069.81,171.33,-368.7,411.71,208.09,292.49,488.19,458.38,104.7,894.74,519.7,555.8,412.2,668.83,521.28,119.04,299.07,363.82,-24.13,146.23,134.14,570.61,103.88,226.07,137.62,493.61,208.03,315.81,236.19,469.14,249.58,336.3,290.75,463.02,297.74
Tax,192.52,313.11,123.18,173.42,212.55,181.32,81.1,120.88,259.61,214.19,162.38,77.57,233.28,315.76,360.17,-541.05,21.36,-94.56,108.18,52.3,71.57,122.91,206.61,36.27,306.78,201.05,174.41,143.15,244.31,179.3,41.05,97.71,129.75,-8.49,51.41,47.16,200.34,36.71,79.89,48.64,160.22,71.62,108.72,81.31,158.44,85.43,115.14,99.53,129.21,97.51
P/L After Tax from Ordinary Activities,563.14,899.47,369.47,512.96,618.99,552.79,235.18,352.66,684.12,628.95,448.33,222.92,600.8,893.81,1022.9,-1528.76,149.97,-274.14,303.53,155.79,220.92,365.28,251.77,68.43,587.97,318.65,381.39,269.05,424.52,341.98,77.99,201.36,234.07,-15.64,94.82,86.98,370.27,67.17,146.18,88.98,333.4,136.41,207.09,154.88,310.7,164.15,221.16,191.22,333.81,200.23
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,563.14,899.47,369.47,512.96,618.99,552.79,235.18,352.66,684.12,628.95,448.33,222.92,600.8,893.81,1022.9,-1528.76,149.97,-274.14,303.53,155.79,220.92,365.28,251.77,68.43,587.97,318.65,381.39,269.05,424.52,341.98,77.99,201.36,234.07,-15.64,94.82,86.98,370.27,67.17,146.18,88.98,333.4,136.41,207.09,154.88,310.7,164.15,221.16,191.22,333.81,200.23
Equity Share Capital,247.1,246.93,246.93,246.88,246.88,247.11,247.11,247.11,246.72,246.62,246.62,247.11,246.6,247.11,246.44,247.11,246.4,247.11,246.29,123.07,123.07,123.55,122.99,123.55,123.55,123.55,122.91,123.55,123.55,123.55,113.02,113.75,113.01,112.98,112.93,112.92,112.92,112.88,112.85,112.85,112.83,112.79,112.78,112.71,112.71,112.63,112.63,112.6,112.6,112.53
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,4.56,7.28,2.99,4.16,5.01,4.48,1.91,2.86,5.55,5.1,3.64,1.81,4.87,7.25,8.3,-12.41,1.22,-2.23,3.96,2.53,3.59,5.94,4.09,1.11,9.56,5.18,6.21,4.38,7.15,5.98,1.38,3.56,4.14,-0.28,2.02,1.54,6.56,1.19,2.59,1.58,5.91,2.42,3.67,2.75,5.52,2.91,3.93,3.4,6.08,18.6
Diluted EPS,4.56,7.27,2.98,4.15,5.0,4.47,1.9,2.85,5.54,5.09,3.63,1.81,4.87,7.24,8.29,-12.41,1.22,-2.22,3.95,2.53,3.58,5.93,4.09,1.11,9.54,5.17,6.2,4.37,7.14,5.97,1.38,3.56,4.12,-0.27,2.01,1.53,6.51,1.18,2.57,1.56,5.86,2.4,3.64,2.72,5.46,2.89,3.89,3.36,6.01,18.39
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.3,27.3,27.29,27.28,27.27,27.25,27.23,27.2,27.2,27.19,27.18,5.43
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48.0,47.99,47.99,47.96,47.94,47.91,47.88,47.83,47.82,47.8,47.79,47.73
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.57,29.58,29.58,29.6,29.61,29.62,29.64,29.67,29.68,29.69,29.7,5.95
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52.0,52.01,52.01,52.04,52.06,52.09,52.12,52.17,52.18,52.2,52.21,52.27
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
