Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Other Expenses,186.91,208.5,167.6,262.8,279.84,296.57,265.61,382.8,335.51,312.58,289.85,274.05,266.11,137.91,138.33,143.1,144.2,250.09,111.75,153.79,176.63,193.62,129.38,102.19,99.69,121.47,97.58,157.15,108.51,114.79,79.81,64.93,90.49,95.73,82.39,83.01,66.32,97.97,80.76,60.39,91.06,72.72,57.02,65.3,86.45,82.23,45.79,33.75,67.24,82.84
"P/L Before Other Inc. , Int., Excpt. Items & Tax",19.48,28.63,-61.91,26.43,37.78,127.04,141.66,175.0,243.64,229.61,175.79,288.38,102.95,100.76,77.0,189.46,179.99,130.77,29.43,114.12,91.32,71.27,-15.58,-4.44,8.91,8.59,-26.12,12.48,67.72,84.92,-15.56,4.17,11.05,58.49,-10.28,-90.71,-62.26,0.86,-66.4,-53.03,-63.39,-27.3,-41.82,-29.0,55.85,-30.51,-72.08,-96.48,-42.99,7.11
Other Income,57.01,48.17,51.36,53.68,54.13,50.38,44.92,51.89,35.57,25.36,22.76,35.28,31.8,26.54,24.03,22.38,17.89,13.63,13.7,14.83,978.8,4.19,5.85,29.46,6.74,6.17,414.37,32.83,3.91,2.11,2.5,1.18,0.29,0.55,1.36,2.0,1.57,1.26,1.27,1.74,2.24,0.85,1.17,-2.28,1.64,1.61,1.64,0.34,2.0,0.22
"P/L Before Int., Excpt. Items & Tax",76.49,76.8,-10.55,80.11,91.91,177.42,186.58,226.89,279.21,254.97,198.55,323.66,134.75,127.3,101.03,211.84,197.88,144.4,43.13,128.95,1070.12,75.46,-9.73,25.02,15.65,14.76,388.25,45.31,71.63,87.03,-13.06,5.35,11.34,59.04,-8.92,-88.71,-60.69,2.12,-65.13,-51.29,-61.15,-26.45,-40.65,-31.28,57.49,-28.9,-70.44,-96.14,-40.99,7.33
Interest,61.8,61.37,62.04,61.46,61.59,61.24,62.64,61.29,62.02,62.47,61.56,59.72,61.88,61.57,61.23,62.08,61.17,61.33,60.69,62.43,87.15,69.2,70.51,74.6,65.42,66.66,73.86,78.56,76.04,84.24,82.58,81.23,74.84,75.65,73.41,77.59,58.71,62.99,52.84,52.05,46.92,49.92,47.4,65.97,42.22,54.2,29.45,47.99,38.82,33.59
P/L Before Exceptional Items & Tax,14.69,15.43,-72.59,18.65,30.32,116.18,123.94,165.6,217.19,192.5,136.99,263.94,72.87,65.73,39.8,149.76,136.71,83.07,-17.56,66.52,982.97,6.26,-80.24,-49.58,-49.77,-51.9,314.39,-33.25,-4.41,2.79,-95.64,-75.88,-63.5,-16.61,-82.33,-166.3,-119.4,-60.87,-117.97,-103.34,-108.07,-76.37,-88.05,-97.25,15.27,-83.1,-99.89,-144.13,-79.81,-26.26
Exceptional Items,--,-0.01,8.26,-182.52,--,-10.94,-52.13,--,-51.4,-47.9,--,-30.5,-29.28,-29.28,--,--,--,--,--,0.01,--,--,--,--,--,--,--,--,--,--,--,68.34,--,-16.98,--,12.35,--,--,--,-33.03,0.16,8.8,--,--,--,--,--,0.39,--,--
P/L Before Tax,14.69,15.42,-64.33,-163.87,30.32,105.24,71.81,165.6,165.79,144.6,136.99,233.44,43.59,36.45,39.8,149.76,136.71,83.07,-17.56,66.53,982.97,6.26,-80.24,-49.58,-49.77,-51.9,314.39,-33.25,-4.41,2.79,-95.64,-7.54,-63.5,-33.59,-82.33,-153.95,-119.4,-60.87,-117.97,-136.37,-107.91,-67.57,-88.05,-97.25,15.27,-83.1,-99.89,-143.74,-79.81,-26.26
Tax,6.69,4.24,-15.66,-102.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L After Tax from Ordinary Activities,8.0,11.18,-48.67,-61.2,30.32,105.24,71.81,165.6,165.79,144.6,136.99,233.44,43.59,36.45,39.8,149.76,136.71,83.07,-17.56,66.53,982.97,6.26,-80.24,-49.58,-49.77,-51.9,314.39,-33.25,-4.41,2.79,-95.64,-7.54,-63.5,-33.59,-82.33,-153.95,-119.4,-60.87,-117.97,-136.37,-107.91,-67.57,-88.05,-97.25,15.27,-83.1,-99.89,-143.74,-79.81,-26.26
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,8.0,11.18,-48.67,-61.2,30.32,105.24,71.81,165.6,165.79,144.6,136.99,233.44,43.59,36.45,39.8,149.76,136.71,83.07,-17.56,66.53,982.97,6.26,-80.24,-49.58,-49.77,-51.9,314.39,-33.25,-4.41,2.79,-95.64,-7.54,-63.5,-33.59,-82.33,-153.95,-119.4,-60.87,-117.97,-136.37,-107.91,-67.57,-88.05,-97.25,15.27,-83.1,-99.89,-143.74,-79.81,-26.26
Equity Share Capital,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07,647.07
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.12,0.17,-0.75,-0.95,0.47,1.63,1.11,2.56,2.56,2.23,2.12,3.61,0.67,0.56,0.62,2.31,2.11,1.28,-0.27,1.03,--,--,--,-0.77,-0.77,--,4.86,-0.51,-0.07,0.09,-1.4,-0.12,-0.98,-0.52,-1.27,-2.38,-1.85,-0.94,-1.82,-2.11,-1.67,-1.04,-1.36,-1.5,0.24,-1.28,-1.54,-2.22,-1.23,-0.41
Diluted EPS,0.12,0.17,-0.75,-0.95,0.47,1.63,1.11,2.56,2.56,2.23,2.12,3.61,0.67,0.56,0.62,2.31,2.11,1.28,-0.27,1.03,15.19,0.1,-1.24,-0.77,-0.77,-0.8,4.86,-0.51,-0.07,0.09,-1.4,-0.12,-0.98,-0.52,-1.27,-2.38,-1.85,-0.94,-1.82,-2.11,-1.67,-1.04,-1.36,-1.5,0.24,-1.28,-1.54,-2.22,-1.23,-0.41
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,0.67,0.67,0.67,0.67
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.04,1.04,1.04,1.04
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,64.04,64.04,64.04,64.04
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,98.96,98.96,98.96,98.96
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
