Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,35.96,33.4,23.34,30.46,34.19,22.67,20.08,19.24,259.4,174.19,56.44,24.51,122.29,23.14,14.57,144.65,61.25,47.97,14.86,6.35,82.24,43.26,239.72,67.27,142.98,94.86,55.4,102.14,115.89,114.12,67.3,82.03,282.43,166.01,73.44,62.22,83.97,122.54,86.61,84.82,104.98,78.25,81.54,87.81,73.37,47.65,76.54,50.32,78.58,45.89
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-60.62,-31.13,-55.11,-47.1,-57.45,-46.31,-40.06,-46.92,-28.43,-18.42,-39.94,-34.72,-36.84,-37.71,-30.02,-26.0,-38.83,-31.0,-21.34,-21.58,-46.28,-29.14,8.8,-4.87,0.78,7.81,0.29,12.37,14.32,15.12,-7.9,10.58,-0.49,14.3,4.7,11.36,14.28,27.89,19.45,5.53,11.86,-6.32,13.09,204.88,4.28,1.67,11.75,8.78,16.67,8.6
Other Income,100.62,101.58,61.41,19.66,41.5,8.09,42.35,12.8,68.94,10.98,14.77,61.52,14.33,7.47,26.43,5.46,1.41,6.64,31.32,7.38,27.24,16.57,21.48,15.52,10.0,13.02,33.36,12.43,18.94,14.03,34.75,14.5,15.7,19.11,19.86,17.98,20.77,21.33,30.94,24.14,24.12,24.63,47.35,39.92,28.45,23.97,38.19,23.65,13.98,13.28
"P/L Before Int., Excpt. Items & Tax",40.0,70.45,6.3,-27.44,-15.95,-38.22,2.29,-34.12,40.51,-7.44,-25.17,26.8,-22.51,-30.24,-3.59,-20.54,-37.42,-24.36,9.98,-14.2,-19.04,-12.57,30.28,10.65,10.78,20.83,33.65,24.8,33.26,29.15,26.85,25.08,15.21,33.41,24.56,29.34,35.05,49.22,50.39,29.67,35.98,18.31,60.44,244.8,32.73,25.64,49.94,32.43,30.65,21.88
Interest,10.58,4.23,7.01,6.02,2.62,0.31,0.24,3.85,2.97,2.54,2.06,0.94,1.24,1.28,1.61,0.61,0.11,0.89,0.76,1.91,0.77,0.23,0.48,0.36,0.11,0.44,2.35,2.58,8.42,8.98,7.87,10.14,7.54,8.15,8.05,8.23,6.31,6.29,4.04,5.95,4.62,4.64,4.62,7.94,10.29,8.66,9.73,10.67,1.47,1.91
P/L Before Exceptional Items & Tax,29.42,66.22,-0.71,-33.46,-18.57,-38.53,2.05,-37.97,37.54,-9.98,-27.23,25.86,-23.75,-31.52,-5.2,-21.15,-37.53,-25.25,9.22,-16.11,-19.81,-12.8,29.8,10.29,10.67,20.39,31.3,22.22,24.84,20.17,18.98,14.94,7.67,25.26,16.51,21.11,28.74,42.93,46.35,23.72,31.36,13.67,55.82,236.86,22.44,16.98,40.21,21.76,29.18,19.97
Exceptional Items,--,--,--,--,--,--,--,22.91,--,66.73,--,57.64,104.12,--,--,--,--,--,--,--,-237.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,29.42,66.22,-0.71,-33.46,-18.57,-38.53,2.05,-15.06,37.54,56.75,-27.23,83.5,80.37,-31.52,-5.2,-21.15,-37.53,-25.25,9.22,-16.11,-257.12,-12.8,29.8,10.29,10.67,20.39,31.3,22.22,24.84,20.17,18.98,14.94,7.67,25.26,16.51,21.11,28.74,42.93,46.35,23.72,31.36,13.67,55.82,236.86,22.44,16.98,40.21,21.76,29.18,19.97
Tax,1.46,18.49,-0.12,-9.71,-12.55,-9.7,0.53,-9.57,2.86,-3.18,-7.24,6.87,-5.94,-7.82,-0.9,-5.73,-9.09,-6.77,2.47,-4.03,-3.84,-0.57,-0.02,0.61,4.8,4.98,9.21,7.0,8.36,6.98,6.19,4.28,2.58,9.45,3.77,5.81,6.11,12.33,12.9,5.91,8.6,2.82,15.96,77.03,3.29,0.32,14.05,6.0,5.97,6.41
P/L After Tax from Ordinary Activities,27.96,47.73,-0.59,-23.75,-6.02,-28.83,1.52,-5.49,34.68,59.93,-19.99,76.63,86.31,-23.7,-4.3,-15.42,-28.44,-18.48,6.75,-12.08,-253.28,-12.23,29.82,9.68,5.87,15.41,22.09,15.22,16.48,13.19,12.79,10.66,5.09,15.81,12.74,15.3,22.63,30.6,33.45,17.81,22.76,10.85,39.86,159.83,19.15,16.66,26.16,15.76,23.21,13.56
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,27.96,47.73,-0.59,-23.75,-6.02,-28.83,1.52,-5.49,34.68,59.93,-19.99,76.63,86.31,-23.7,-4.3,-15.42,-28.44,-18.48,6.75,-12.08,-253.28,-12.23,29.82,9.68,5.87,15.41,22.09,15.22,16.48,13.19,12.79,10.66,5.09,15.81,12.74,15.3,22.63,30.6,33.45,17.81,22.76,10.85,39.86,159.83,19.15,16.66,26.16,15.76,23.21,13.56
Equity Share Capital,155.09,155.09,155.06,155.04,155.01,154.97,154.97,154.93,154.67,154.61,154.58,154.53,154.52,154.49,154.18,51.39,51.38,51.38,51.37,51.37,51.36,51.36,51.36,51.35,51.35,51.35,51.35,51.33,51.33,51.32,51.32,51.32,41.05,41.04,41.04,41.03,41.03,41.03,41.02,41.02,41.01,41.01,41.0,40.99,40.85,40.84,40.84,40.84,40.84,40.84
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,1.8,3.08,-0.04,-1.53,-0.39,-1.86,0.1,-0.35,2.24,3.88,-1.29,4.96,5.59,-1.54,-0.28,-3.0,-5.53,-3.6,1.31,-2.35,-49.32,-2.38,5.81,1.89,1.14,3.01,4.3,2.96,3.23,2.57,2.49,2.25,1.24,3.86,3.1,3.73,5.52,7.46,8.16,4.33,5.53,2.62,9.68,39.12,4.68,4.08,6.41,3.86,5.68,3.32
Diluted EPS,1.8,3.08,-0.04,-1.53,-0.39,-1.86,0.1,-0.35,2.24,3.86,-1.29,4.93,5.58,-1.54,-0.28,-3.0,-5.56,-3.58,1.31,-2.35,-49.2,-2.38,5.79,1.88,1.14,3.0,4.29,2.96,3.22,2.57,2.49,2.24,1.24,3.84,3.08,3.72,5.49,7.43,8.14,4.32,5.29,2.62,9.68,39.12,4.68,4.08,6.41,3.86,5.68,3.32
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.02,2.02,2.02,2.02,2.02,2.01,2.0,2.0,2.0,2.0,2.0,2.0
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.18,49.17,49.17,49.16,49.15,49.14,48.97,48.96,48.96,48.96,48.96,48.95
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.82,50.83,50.83,50.84,50.85,50.86,51.03,51.04,51.04,51.04,51.04,51.05
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
