Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,1266.72,1086.53,963.05,942.23,1058.1,876.16,762.49,726.01,852.84,684.29,563.41,565.66,689.58,523.79,606.54,326.8,243.21,408.86,431.91,430.93,42.66,388.51,306.97,314.23,291.86,304.37,304.67,285.25,291.09,249.2,227.25,206.58,219.55,162.52,170.94,165.73,192.03,145.7,120.47,110.25,135.64,111.29,95.13,93.1,90.73,92.16,89.94,91.18,85.76,81.44
Equity Share Capital,168.25,168.23,168.15,168.12,168.06,168.0,164.57,164.51,164.48,164.43,164.39,164.37,164.28,164.26,164.21,164.12,164.07,164.0,164.0,163.99,163.98,156.45,156.44,156.43,156.42,156.42,156.42,156.4,156.4,156.37,156.37,156.36,156.34,156.33,156.32,156.26,156.21,156.17,156.17,143.82,143.73,143.68,143.62,143.44,143.26,143.22,143.22,143.21,143.17,132.63
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.06,12.93,11.46,11.22,12.6,10.45,9.27,8.83,10.38,8.32,6.86,6.89,8.4,6.38,7.39,3.98,2.97,4.99,5.27,5.26,0.53,4.97,3.93,4.02,18.67,19.47,19.49,18.25,18.62,15.94,14.54,13.22,14.05,10.4,10.94,10.61,12.3,9.33,8.09,7.57,9.34,7.65,6.63,6.5,6.34,6.44,6.28,6.37,6.21,6.14
Diluted EPS,15.03,12.89,11.43,11.19,12.57,10.42,9.25,8.81,10.36,8.31,6.85,6.88,8.38,6.37,7.38,3.98,2.96,4.98,5.27,5.26,0.53,4.96,3.92,4.02,18.65,19.45,19.46,18.22,18.6,15.94,14.53,13.21,14.04,10.4,10.94,10.6,12.29,9.32,8.08,7.51,9.26,7.57,6.62,6.49,6.33,6.43,6.27,6.35,6.2,6.13
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.31,6.08,6.07,6.08,6.07,6.06,6.04,6.04,6.04,6.05,6.05,5.0
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46.85,42.29,42.25,42.34,42.32,42.25,42.17,42.16,42.21,42.28,42.29,37.71
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.3,8.3,8.3,8.28,8.28,8.28,8.28,8.28,8.27,8.26,8.26,8.26
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53.15,57.71,57.75,57.66,57.75,57.75,57.83,57.84,57.79,57.72,57.71,62.29
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
