Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,125.88,131.83,113.76,97.78,113.71,95.48,90.3,81.86,100.03,77.04,89.1,161.31,36.8,88.72,104.02,85.0,92.97,98.26,90.52,293.81,149.44,114.13,115.18,150.29,172.3,144.2,144.85,140.93,222.03,149.84,174.19,165.78,140.64,160.74,303.14,141.74,143.59,119.16,106.48,154.43,110.99,142.0,107.38,156.88,105.02,129.58,95.33,152.89,105.27,136.64
"P/L Before Other Inc. , Int., Excpt. Items & Tax",167.97,192.62,170.14,98.64,84.17,48.03,37.98,13.35,31.96,-8.49,9.39,-169.56,13.04,4.34,-14.56,28.14,41.42,26.3,-16.38,-253.22,-43.44,-17.21,20.45,57.17,92.39,70.63,122.51,-10.97,28.61,57.67,83.07,87.29,52.22,12.94,-202.94,38.76,-11.26,83.29,41.42,89.79,18.42,74.75,57.19,109.38,49.67,54.14,39.81,91.92,32.85,9.79
Other Income,25.8,3.88,11.8,5.71,-4.26,9.14,11.96,3.72,-6.72,28.27,8.66,23.86,1.37,0.19,0.32,29.76,22.79,5.73,7.48,34.3,12.31,11.06,1.84,5.61,9.7,23.78,19.21,67.04,105.1,34.39,42.18,17.67,49.98,42.48,32.64,55.2,--,0.05,0.23,0.12,0.38,0.13,0.17,0.15,2.01,1.04,0.01,0.11,0.34,0.01
"P/L Before Int., Excpt. Items & Tax",193.77,196.5,181.94,104.35,79.91,57.17,49.94,17.07,25.24,19.78,18.05,-145.7,14.41,4.53,-14.24,57.9,64.21,32.03,-8.9,-218.92,-31.13,-6.15,22.29,62.78,102.09,94.41,141.72,56.07,133.71,92.06,125.25,104.96,102.2,55.42,-170.3,93.96,-11.26,83.34,41.65,89.91,18.8,74.88,57.36,109.53,51.68,55.18,39.82,92.03,33.19,9.8
Interest,3.88,2.75,2.03,3.17,6.95,6.87,11.31,12.73,11.77,9.73,7.78,-0.55,13.99,14.18,11.03,8.45,14.71,18.88,17.32,15.76,18.68,17.51,16.25,22.62,14.05,14.28,15.48,14.14,23.81,22.54,27.79,34.44,34.31,23.99,72.61,47.92,16.78,14.25,11.69,20.54,14.87,21.11,14.25,15.08,23.0,23.66,17.04,23.18,18.62,21.65
P/L Before Exceptional Items & Tax,189.89,193.75,179.91,101.18,72.96,50.3,38.63,4.34,13.47,10.05,10.27,-145.15,0.42,-9.65,-25.27,49.45,49.5,13.15,-26.22,-234.68,-49.81,-23.66,6.04,40.16,88.04,80.13,126.24,41.93,109.9,69.52,97.46,70.52,67.89,31.43,-242.91,46.04,-28.04,69.09,29.96,69.37,3.93,53.77,43.11,94.45,28.68,31.53,22.78,68.85,14.57,-11.85
Exceptional Items,--,--,--,--,--,--,--,-4.46,-1.12,-5.8,--,110.17,--,--,--,-22.45,25.91,--,--,--,--,-53.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.91,--,12.1
P/L Before Tax,189.89,193.75,179.91,101.18,72.96,50.3,38.63,-0.12,12.35,4.25,10.27,-34.98,0.42,-9.65,-25.27,27.0,75.41,13.15,-26.22,-234.68,-49.81,-77.22,6.04,40.16,88.04,80.13,126.24,41.93,109.9,69.52,97.46,70.52,67.89,31.43,-242.91,46.04,-28.04,69.09,29.96,69.37,3.93,53.77,43.11,94.45,28.68,31.53,22.78,73.76,14.57,0.25
Tax,47.21,49.13,45.37,34.89,23.61,13.13,-10.39,15.23,7.61,1.49,3.91,-12.45,0.52,-1.92,-6.01,10.89,19.49,4.54,-5.9,-47.55,-12.08,3.86,2.67,14.07,34.99,28.65,44.19,14.13,38.13,22.0,35.79,24.4,23.58,10.91,-45.5,19.06,-9.83,22.82,10.38,15.34,1.35,18.25,14.67,32.21,9.75,10.72,7.74,20.68,4.73,2.06
P/L After Tax from Ordinary Activities,142.68,144.62,134.54,66.29,49.35,37.17,49.02,-15.35,4.74,2.76,6.36,-22.53,-0.1,-7.73,-19.26,16.11,55.92,8.61,-20.32,-187.13,-37.73,-81.08,3.37,26.09,53.05,51.48,82.05,27.8,71.77,47.52,61.67,46.12,44.31,20.52,-197.41,26.98,-18.21,46.27,19.58,54.03,2.58,35.52,28.44,62.24,18.93,20.81,15.04,53.08,9.84,-1.81
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,142.68,144.62,134.54,66.29,49.35,37.17,49.02,-15.35,4.74,2.76,6.36,-22.53,-0.1,-7.73,-19.26,16.11,55.92,8.61,-20.32,-187.13,-37.73,-81.08,3.37,26.09,53.05,51.48,82.05,27.8,71.77,47.52,61.67,46.12,44.31,20.52,-197.41,26.98,-18.21,46.27,19.58,54.03,2.58,35.52,28.44,62.24,18.93,20.81,15.04,53.08,9.84,-1.81
Equity Share Capital,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,51.21,47.82,47.82,47.82,47.82,47.82
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.57,5.65,5.25,2.59,1.93,1.45,1.1,-0.6,0.19,0.11,0.25,-0.88,0.0,-0.3,-0.75,0.63,2.18,0.34,-0.79,-7.31,-1.47,-3.17,0.13,1.02,2.07,2.02,3.2,1.1,2.81,1.86,2.4,1.6,1.73,0.8,-7.71,1.0,-0.71,1.81,0.76,2.11,0.1,1.39,1.11,2.43,0.78,0.87,0.63,2.22,0.41,-0.06
Diluted EPS,5.57,5.65,5.25,2.59,1.93,1.45,1.1,-0.6,0.19,0.11,0.25,-0.88,--,-0.3,-0.75,0.63,2.18,0.34,-0.79,-7.31,-1.47,-3.17,0.13,1.02,2.07,2.02,3.2,1.1,2.81,1.86,2.4,1.6,1.73,0.8,-7.71,1.0,-0.71,1.81,0.76,2.11,0.1,1.39,1.11,2.43,0.78,0.87,0.63,2.22,0.41,-0.06
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,4.71,4.71,4.71,6.36,6.36
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,19.69,19.69,19.69,26.6,26.6
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,17.55,17.55
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.31,80.31,80.31,73.4,73.4
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
