Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,68.0,70.31,74.62,83.06,87.55,96.69,80.5,61.71,45.86,55.7,50.27,50.17,25.58,48.4,49.77,51.39,54.86,47.4,50.3,40.36,37.64,47.83,29.3,20.62,25.42,21.7,18.43,22.12,25.8,21.17,27.1,37.46,46.11,21.92,23.07,22.34,16.84,17.72,14.87,13.93,19.73,16.48,12.39,13.78
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,113.72,119.25,130.78,111.39,112.53,108.47,43.24,41.13,37.56,38.9,32.57,26.97,26.77,23.18,22.34,29.62,22.38,18.12,20.27,38.69,29.11,31.0,27.17,32.8,32.38,30.36,27.04,28.72,23.6,22.01,27.62,29.96,26.79,26.93,27.72,31.75,27.41,28.04,25.92,28.37,22.14,22.72,19.92,24.35,16.77,17.93,17.0,16.77,15.39,15.87
"P/L Before Other Inc. , Int., Excpt. Items & Tax",268.02,255.85,231.95,229.47,223.24,223.51,211.3,207.36,205.34,173.54,153.24,118.33,102.37,96.39,89.37,42.63,57.24,40.56,93.43,85.54,95.48,89.24,91.09,86.4,78.31,77.3,78.96,53.79,73.59,83.5,64.89,57.56,40.77,63.31,41.8,56.35,33.04,28.3,19.33,50.84,31.58,37.6,44.89,37.88,38.4,40.23,32.9,36.32,33.51,34.98
Other Income,78.11,80.33,76.97,72.81,65.02,63.56,57.8,43.7,39.6,49.93,41.87,42.1,42.56,44.04,40.96,40.62,31.58,26.3,20.27,19.47,20.4,23.21,24.53,30.43,29.6,27.49,23.63,22.53,21.99,26.18,26.39,11.34,25.04,1.83,24.32,20.31,21.59,19.47,21.29,26.95,25.57,11.0,12.89,11.21,9.46,9.17,13.41,13.8,10.85,11.24
"P/L Before Int., Excpt. Items & Tax",346.13,336.18,308.92,302.28,288.26,287.07,269.1,251.05,244.94,223.47,195.11,160.43,144.94,140.43,130.33,83.26,88.82,66.85,113.7,105.01,115.89,112.46,115.62,116.83,107.91,104.79,102.59,76.31,95.58,109.68,91.28,68.9,65.8,65.14,66.12,76.66,54.63,47.77,40.63,77.79,57.15,48.6,57.78,49.09,47.86,49.4,46.32,50.12,44.36,46.23
Interest,4.66,4.69,4.62,4.67,4.59,4.65,2.4,1.02,0.92,0.99,0.96,0.97,1.09,1.22,1.31,1.34,1.37,1.46,1.53,1.59,1.63,1.71,1.76,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.86,0.75,0.71,0.7,0.7,0.62,0.59,0.56,0.64,0.63,0.64
P/L Before Exceptional Items & Tax,341.47,331.49,304.3,297.61,283.67,282.42,266.69,250.04,244.02,222.47,194.15,159.46,143.85,139.21,129.02,81.91,87.45,65.4,112.17,103.42,114.26,110.75,113.86,116.81,107.88,104.77,102.57,76.3,95.56,109.65,91.27,68.88,65.78,65.11,66.09,76.64,54.61,47.76,40.61,76.93,56.4,47.89,57.08,48.39,47.23,48.81,45.76,49.48,43.73,45.58
Exceptional Items,-59.28,108.04,--,-12.14,--,-5.0,--,-18.75,-276.0,--,--,--,217.83,9293.79,--,-3.22,--,--,--,-37.2,-3.01,-74.93,-8.16,-17.44,--,--,-15.97,-70.33,-16.92,-4.08,--,-3.98,--,--,--,--,-11.46,--,--,29.16,--,--,--,--,--,--,-2.6,-29.29,--,--
P/L Before Tax,282.19,439.53,304.3,285.46,283.67,277.42,266.69,231.29,-31.98,222.47,194.15,159.46,361.67,9433.0,129.02,78.69,87.45,65.4,112.17,66.22,111.24,35.82,105.7,99.37,107.88,104.77,86.6,5.96,78.64,105.57,91.27,64.89,65.78,65.11,66.09,76.64,43.15,47.76,40.61,106.09,56.4,47.89,57.08,48.39,47.23,48.81,43.16,20.19,43.73,45.58
Tax,81.99,353.65,72.01,74.52,70.14,68.71,66.79,52.36,52.28,54.38,45.73,38.76,32.57,1077.28,28.06,12.0,17.58,14.24,28.95,24.6,23.2,26.57,38.96,33.06,33.58,26.68,23.61,19.72,25.29,27.02,27.04,31.01,18.66,-14.95,21.74,19.46,21.42,13.84,11.86,23.91,17.76,14.66,17.28,14.79,15.02,15.54,13.75,13.85,12.93,12.27
P/L After Tax from Ordinary Activities,200.19,85.88,232.29,210.94,213.53,208.71,199.9,178.93,-84.26,168.1,148.43,120.7,329.1,8355.72,100.96,66.69,69.87,51.15,83.22,41.62,88.04,9.26,66.74,66.31,74.31,78.09,63.0,-13.76,53.35,78.55,64.23,33.88,47.12,80.07,44.36,57.18,21.73,33.91,28.75,82.18,38.64,33.23,39.81,33.6,32.22,33.27,29.41,6.34,30.8,33.32
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,200.19,85.88,232.29,210.94,213.53,208.71,199.9,178.93,-84.26,168.1,148.43,120.7,329.1,8355.72,100.96,66.69,69.87,51.15,83.22,41.62,88.04,9.26,66.74,66.31,74.31,78.09,63.0,-13.76,53.35,78.55,64.23,32.87,47.12,80.07,44.36,57.18,21.73,33.91,28.75,82.18,38.64,33.23,39.81,33.6,32.22,33.27,29.41,6.34,30.8,33.32
Equity Share Capital,129.58,129.58,129.38,129.38,129.38,129.18,129.18,129.18,129.18,128.98,128.98,128.78,128.78,128.78,128.78,128.78,128.58,128.58,122.52,122.52,122.52,122.32,122.32,122.12,122.12,121.92,121.92,121.77,121.52,121.52,121.22,121.22,121.12,121.12,120.92,120.92,120.72,120.62,120.42,120.22,120.22,119.92,109.78,109.18,109.18,109.18,109.18,109.18,109.18,109.18
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,15.47,6.65,17.98,16.34,16.54,16.17,15.49,13.87,-6.54,13.05,11.54,9.38,25.58,649.52,7.85,5.2,5.44,4.06,6.81,3.4,7.21,0.76,5.48,5.44,6.1,6.41,5.18,-1.13,4.39,6.49,5.3,2.74,3.95,6.59,3.63,4.74,1.8,2.82,2.4,6.84,3.22,2.97,3.64,3.08,2.95,3.05,2.69,0.58,2.82,3.05
Diluted EPS,15.4,6.62,17.91,16.28,16.49,16.12,15.44,13.82,-6.54,12.98,11.48,9.32,25.41,643.59,7.8,5.16,5.4,4.03,6.76,3.38,7.16,0.75,5.43,5.39,6.06,6.36,5.14,-1.12,4.34,6.42,5.24,2.73,3.91,6.54,3.6,4.7,1.79,2.8,2.37,6.75,3.18,2.92,3.64,3.08,2.95,3.05,2.69,0.58,2.82,3.05
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.8,6.78,6.76,6.69,6.66,5.47,5.41,5.34,5.22,5.22,5.22,5.2,5.09
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.37,56.27,56.19,55.64,55.53,49.85,49.55,48.9,47.79,47.79,47.79,47.61,46.6
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.26,5.27,5.27,5.33,5.33,5.51,5.51,5.58,5.7,5.7,5.7,5.72,5.83
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43.63,43.73,43.81,44.36,44.47,50.15,50.45,51.1,52.21,52.21,52.21,53.39,53.4
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
