Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,306.43,264.5,253.72,253.39,266.66,228.96,221.31,205.09,242.36,198.17,187.66,173.6,211.39,180.84,179.74,151.08,195.23,161.09,166.02,104.06,219.52,193.9,199.98,168.61,166.42,158.18,173.22,178.86,172.8,146.2,113.91,129.61,96.14,126.34,106.76,108.07,102.29,106.9,85.03,91.54,91.08,74.04,71.21,62.74,54.17,48.94,55.83,47.29,56.14,50.38
"P/L Before Other Inc. , Int., Excpt. Items & Tax",281.95,221.87,204.27,199.06,228.8,201.54,188.3,163.62,189.5,167.77,146.12,145.75,158.03,143.09,132.25,99.87,127.12,113.71,104.17,57.69,106.89,125.16,108.53,98.77,128.92,109.17,92.39,77.79,93.06,76.1,68.19,68.82,65.92,70.86,60.11,49.41,60.82,54.5,52.97,48.68,48.88,45.64,42.12,31.65,38.76,35.86,28.44,29.01,35.21,36.31
Other Income,37.1,13.6,16.93,17.85,15.16,11.81,7.66,8.33,5.06,13.77,5.27,3.53,7.82,1.71,2.58,2.78,2.5,5.34,3.62,8.61,2.38,4.61,4.29,5.2,3.69,1.14,1.23,1.14,-0.61,7.32,1.03,1.56,7.29,0.33,1.89,0.9,2.72,1.33,0.01,1.28,0.79,0.14,0.8,0.65,0.38,0.13,0.6,0.17,1.87,-0.03
"P/L Before Int., Excpt. Items & Tax",319.05,235.47,221.2,216.9,243.95,213.34,195.96,171.95,194.56,181.53,151.39,149.28,165.85,144.81,134.83,102.64,129.61,119.05,107.78,66.29,109.26,129.76,112.83,103.97,132.61,110.31,93.62,78.93,92.46,83.41,69.22,70.38,73.21,71.19,62.0,50.3,63.55,55.83,52.97,49.97,49.67,45.77,42.92,32.31,39.14,35.99,29.04,29.18,37.09,36.28
Interest,13.89,14.28,13.33,14.16,16.52,10.92,7.53,8.94,10.09,7.77,7.62,9.23,10.05,8.99,9.94,11.42,12.53,13.05,14.95,16.79,27.66,32.99,35.55,32.96,42.3,34.72,30.48,28.66,28.83,25.15,27.38,29.95,30.36,34.09,31.77,26.7,31.04,32.49,30.3,33.14,32.63,31.91,29.31,26.56,31.22,27.95,25.71,26.65,26.65,25.89
P/L Before Exceptional Items & Tax,305.16,221.2,207.87,202.75,227.44,202.42,188.42,163.0,184.47,173.76,143.77,140.05,155.8,135.82,124.89,91.23,117.09,106.01,92.83,49.51,81.6,96.78,77.28,71.01,90.31,75.59,63.13,50.27,63.63,58.26,41.84,40.43,42.85,37.09,30.23,23.61,32.51,23.34,22.67,16.82,17.04,13.87,13.61,5.75,7.92,8.04,3.32,2.53,10.43,10.39
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.61,--,--,--,--,--,--,--,--,--
P/L Before Tax,305.16,221.2,207.87,202.75,227.44,202.42,188.42,163.0,184.47,173.76,143.77,140.05,155.8,135.82,124.89,91.23,117.09,106.01,92.83,49.51,81.6,96.78,77.28,71.01,90.31,75.59,63.13,50.27,63.63,58.26,41.84,40.43,42.85,37.09,30.23,23.61,32.51,23.34,22.67,16.82,19.65,13.87,13.61,5.75,7.92,8.04,3.32,2.53,10.43,10.39
Tax,78.61,56.39,53.06,52.5,58.65,51.75,48.22,41.62,46.36,45.15,36.87,36.29,39.92,34.57,32.91,24.12,27.83,26.4,24.62,13.28,20.75,24.51,1.11,25.2,30.38,27.2,21.76,18.09,14.07,19.24,13.33,12.96,11.22,9.92,7.33,6.67,12.23,8.48,7.32,5.12,7.12,4.96,4.35,2.21,3.65,3.18,1.85,1.53,4.2,4.58
P/L After Tax from Ordinary Activities,226.55,164.81,154.81,150.25,168.79,150.67,140.21,121.39,138.11,128.61,106.9,103.77,115.88,101.25,91.98,67.11,89.26,79.6,68.22,36.23,60.85,72.27,76.17,45.81,59.93,48.39,41.37,32.18,49.56,39.03,28.5,27.47,31.62,27.18,22.9,16.93,20.28,14.86,15.36,11.7,12.53,8.91,9.26,3.55,4.27,4.86,1.47,1.0,6.23,5.82
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,226.55,164.81,154.81,150.25,168.79,150.67,140.21,121.39,138.11,128.61,106.9,103.77,115.88,101.25,91.98,67.11,89.26,79.6,68.22,36.23,60.85,72.27,76.17,45.81,59.93,48.39,41.37,32.18,49.56,39.03,28.5,27.47,31.62,27.18,22.9,16.93,20.28,14.86,15.36,11.7,12.53,8.91,9.26,3.55,4.27,4.86,1.47,1.0,6.23,5.82
Equity Share Capital,19.11,19.11,18.06,18.05,18.05,18.05,18.05,18.04,18.04,18.04,18.04,18.02,18.02,18.02,18.02,17.97,17.97,17.97,17.97,17.9,17.9,15.9,15.9,15.79,15.79,15.79,15.79,15.67,15.67,15.67,15.67,15.56,15.56,15.56,15.56,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,14.75,14.75,14.75,14.05,14.05,14.05
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,23.71,17.87,17.16,16.65,18.7,16.7,15.54,13.46,15.31,14.26,11.86,11.52,12.87,11.24,10.22,7.47,9.94,8.86,7.61,4.05,7.03,9.09,9.65,5.85,7.6,6.14,5.27,4.11,6.32,4.98,3.66,3.53,4.06,3.49,2.96,2.19,2.63,1.92,1.99,1.52,1.65,1.15,1.2,0.47,0.58,0.66,0.2,0.14,0.89,0.83
Diluted EPS,23.69,17.85,17.13,16.62,18.67,16.67,15.51,13.43,15.28,14.23,11.85,11.47,12.81,11.19,10.17,7.41,9.85,8.76,7.5,3.99,6.92,8.93,9.48,5.8,7.54,6.09,5.2,4.05,6.23,4.91,3.59,3.48,3.98,3.42,2.88,2.13,2.55,1.87,1.98,1.52,1.65,1.15,1.2,0.47,0.55,0.63,0.2,0.14,0.89,0.83
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91,3.91
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.61,50.61,50.61,50.61,50.61,50.61,50.61,53.01,53.01,53.01,55.65,55.65,55.65
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.81,3.81,3.81,3.81,3.81,3.81,3.81,3.46,3.46,3.46,3.11,3.11,3.11
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.39,49.39,49.39,49.39,49.39,49.39,49.39,46.99,46.99,46.99,44.35,44.35,44.35
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
