Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6.74,0.14,-0.07,0.25,--,--,--,0.08,6.09,-0.23,0.08,0.12,23.05,34.02,1.51,0.14,86.17,5.27,0.26,1.97,26.96,1.09,1.21
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,55.95,63.7,69.11,84.33,69.97,56.25,58.85,79.22,47.02,64.5,63.14,78.03,53.46,53.41,46.94,46.94,37.88,42.49,41.78,43.52,36.69,41.91,37.33,78.13,23.47,45.62,27.24,43.65,72.14,77.49,83.0,82.66,47.53,75.51,74.72,136.32,90.11,82.28,70.68,120.75,58.5,51.18,46.26,54.22,43.15,31.14,25.15,25.13,19.09,18.86
"P/L Before Other Inc. , Int., Excpt. Items & Tax",123.48,126.79,145.76,170.85,85.36,99.8,81.25,85.99,126.81,125.48,72.04,78.9,121.76,122.46,147.36,145.42,132.78,97.87,56.37,37.11,83.65,120.81,154.37,60.32,99.18,76.32,82.62,70.95,67.19,52.63,50.15,31.63,36.01,37.24,59.36,14.03,78.62,77.93,81.36,13.1,51.26,73.37,74.83,28.28,61.93,56.78,19.98,18.05,19.96,13.24
Other Income,21.01,13.04,11.09,13.25,46.2,17.6,13.16,14.12,6.14,8.07,19.87,32.55,3.25,3.33,4.7,5.93,3.28,3.46,3.14,6.04,8.16,3.54,4.35,42.49,2.79,2.3,2.66,11.84,3.5,4.17,5.9,9.17,2.25,3.34,4.65,10.37,2.76,4.98,3.83,9.49,3.41,3.26,3.89,8.71,1.67,1.07,2.22,4.79,2.29,4.65
"P/L Before Int., Excpt. Items & Tax",144.49,139.83,156.85,184.1,131.56,117.4,94.41,100.11,132.95,133.55,91.91,111.45,125.01,125.79,152.06,151.35,136.06,101.33,59.51,43.15,91.81,124.35,158.72,102.81,101.97,78.62,85.28,82.79,70.69,56.8,56.05,40.8,38.26,40.58,64.01,24.4,81.38,82.91,85.19,22.59,54.67,76.63,78.72,36.99,63.6,57.85,22.2,22.84,22.25,17.89
Interest,37.62,35.57,33.75,30.75,28.23,27.15,28.89,30.51,26.37,31.45,28.5,28.45,30.22,31.96,42.01,42.1,38.03,36.58,31.54,25.98,17.71,23.57,22.84,18.55,26.71,17.54,15.14,12.18,16.46,16.35,15.92,8.93,17.48,15.69,17.83,11.15,11.22,11.5,11.05,13.16,12.6,7.69,9.25,10.41,8.12,7.69,6.91,6.61,6.44,7.11
P/L Before Exceptional Items & Tax,106.87,104.26,123.1,153.35,103.33,90.25,65.52,69.6,106.58,102.1,63.41,83.0,94.79,93.83,110.05,109.25,98.03,64.75,27.97,17.17,74.1,100.78,135.88,84.26,75.26,61.08,70.14,70.61,54.23,40.45,40.13,31.87,20.78,24.89,46.18,13.25,70.16,71.41,74.14,9.43,42.07,68.94,69.47,26.58,55.48,50.16,15.29,16.23,15.81,10.78
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.74,-2.9,-0.49,--,--,--,--,--,--,--,--,-1.79,--,--,--,--,--,--,--,-148.47,--,0.27,38.25,--,--,--,--,--,--,--,--,-1.67,-2.34,-1.63
P/L Before Tax,106.87,104.26,123.1,153.35,103.33,90.25,65.52,69.6,106.58,102.1,63.41,83.0,94.79,93.83,110.05,109.25,97.29,61.85,27.48,17.17,74.1,100.78,135.88,84.26,75.26,61.08,70.14,68.82,54.23,40.45,40.13,31.87,20.78,24.89,46.18,-135.22,70.16,71.68,112.39,9.43,42.07,68.94,69.47,26.58,55.48,50.16,15.29,14.56,13.47,9.16
Tax,28.39,29.38,9.12,37.91,25.41,22.7,16.77,18.79,26.68,26.26,15.36,21.06,24.67,23.65,29.51,26.75,22.25,17.14,6.87,15.17,24.45,37.94,46.54,32.77,26.84,21.32,25.78,10.07,8.75,15.28,14.5,0.25,-0.25,--,--,--,--,--,--,--,--,--,--,0.03,--,--,--,0.04,--,--
P/L After Tax from Ordinary Activities,78.48,74.88,113.98,115.44,77.92,67.55,48.75,50.81,79.9,75.84,48.05,61.94,70.12,70.18,80.54,82.5,75.04,44.71,20.61,2.0,49.65,62.84,89.34,51.49,48.42,39.76,44.36,58.75,45.48,25.17,25.63,31.62,21.03,24.89,46.18,-135.22,70.16,71.68,112.39,9.43,42.07,68.94,69.47,26.55,55.48,50.16,15.29,14.52,13.47,9.16
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,78.48,74.88,113.98,115.44,77.92,67.55,48.75,50.81,79.9,75.84,48.05,61.94,70.12,70.18,80.54,82.5,75.04,44.71,20.61,2.0,49.65,62.84,89.34,51.49,48.42,39.76,44.36,58.75,45.48,25.17,25.63,31.62,21.03,24.89,46.18,-135.22,70.16,71.68,112.39,9.43,42.07,68.94,69.47,26.55,55.48,50.16,15.29,14.52,13.47,9.16
Equity Share Capital,144.2,144.2,144.18,144.01,142.77,142.77,137.65,137.64,137.62,137.59,137.53,137.49,137.43,128.65,128.44,128.44,128.44,128.44,128.44,128.44,128.44,128.44,128.44,127.44,124.69,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94,123.94
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,0.54,0.52,0.79,0.81,0.54,0.49,0.35,0.37,0.58,0.55,0.35,0.45,0.53,0.55,0.63,0.64,0.58,0.35,0.16,0.02,0.39,0.49,0.7,0.42,0.39,0.33,0.34,0.47,0.36,0.2,0.22,0.27,0.17,0.2,0.36,-1.1,0.56,0.57,0.9,0.07,0.33,0.55,0.55,0.2,0.44,0.39,0.11,0.11,0.1,0.06
Diluted EPS,0.54,0.52,0.79,0.81,0.54,0.49,0.35,0.37,0.58,0.55,0.35,0.45,0.54,0.55,0.63,0.64,0.58,0.35,0.16,0.02,0.39,0.49,0.7,0.4,0.38,0.33,0.34,0.47,0.36,0.2,0.22,0.27,0.17,0.2,0.36,-1.1,0.56,0.57,0.9,0.07,0.33,0.55,0.55,0.2,0.44,0.39,0.11,0.11,0.1,0.06
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.65,75.65,75.65,75.65,76.46,75.83,76.01,76.01,76.01,75.98,75.98,75.98,75.98,75.98
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61.03,61.03,61.03,61.03,61.69,61.18,61.33,61.33,61.33,61.3,61.3,61.3,61.3,61.3
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24.03,24.03,24.22,24.22,23.51,24.04,23.85,23.85,13.85,23.85,29.85,29.89,29.89,29.85
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.76,49.76,50.15,50.15,49.51,49.96,49.77,49.77,49.77,49.77,62.27,62.36,62.36,62.27
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.39,19.39,19.54,19.54,18.97,19.39,19.25,19.25,19.25,19.25,24.08,24.11,24.11,24.08
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
