Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2922.0,3153.0,2815.0,2982.0,4428.0,5539.0,3596.0,4942.0,2767.0,535.0,2175.0,5682.0,5560.0,7622.0,8493.0,7010.0,4654.0,3252.0,562.0,2291.0,1774.0,1922.0,2920.0,3476.0,3583.0,3944.0,4003.0,4262.0,2804.0,2155.0,1466.0,2219.4,2015.11,1929.46,2354.64,1213.27,318.94,1009.75,979.67,963.89,1404.91,1731.21,1797.61,1789.92,1612.82,1548.77,1105.2,1169.84,816.1,1043.98
Other Income,452.0,439.0,396.0,451.0,386.0,429.0,438.0,552.0,315.0,422.0,283.0,416.0,394.0,919.0,200.0,195.0,169.0,151.0,154.0,146.0,135.0,188.0,162.0,83.0,67.0,202.0,167.0,73.0,43.0,49.0,48.0,81.71,77.69,52.52,43.54,22.92,95.98,106.44,92.95,161.14,88.46,119.16,98.01,77.32,60.66,120.81,72.26,53.74,56.61,78.26
"P/L Before Int., Excpt. Items & Tax",3374.0,3592.0,3211.0,3433.0,4814.0,5968.0,4034.0,5494.0,3082.0,957.0,2458.0,6098.0,5954.0,8541.0,8693.0,7205.0,4823.0,3403.0,716.0,2437.0,1909.0,2110.0,3082.0,3559.0,3650.0,4146.0,4170.0,4335.0,2847.0,2204.0,1514.0,2301.11,2092.8,1981.98,2398.18,1236.19,414.92,1116.19,1072.62,1125.03,1493.37,1850.37,1895.62,1867.24,1673.48,1669.58,1177.46,1223.58,872.71,1122.24
Interest,1633.0,1668.0,1590.0,1569.0,1551.0,1531.0,1457.0,1556.0,1344.0,1093.0,1030.0,1317.0,887.0,802.0,843.0,868.0,879.0,885.0,933.0,954.0,988.0,1075.0,963.0,956.0,957.0,929.0,866.0,873.0,892.0,919.0,907.0,963.24,900.94,915.54,863.07,828.69,795.92,803.94,790.18,684.96,781.1,719.63,723.0,690.17,719.19,688.97,641.8,442.5,454.57,420.75
P/L Before Exceptional Items & Tax,1741.0,1924.0,1621.0,1864.0,3263.0,4437.0,2577.0,3938.0,1738.0,-136.0,1428.0,4781.0,5067.0,7739.0,7850.0,6337.0,3944.0,2518.0,-217.0,1483.0,921.0,1035.0,2119.0,2603.0,2693.0,3217.0,3304.0,3462.0,1955.0,1285.0,607.0,1337.87,1191.86,1066.44,1535.11,407.5,-381.0,312.25,282.44,440.07,712.27,1130.74,1172.62,1177.07,954.29,980.61,535.66,781.08,418.14,701.49
Exceptional Items,-103.0,-342.0,--,-240.0,--,201.0,--,--,--,--,--,-722.0,--,--,--,-386.0,--,--,--,-1309.0,--,--,--,--,--,--,--,--,-234.0,--,--,--,--,--,--,-1.88,-5596.83,-116.2,-145.54,-105.17,-101.61,--,--,--,--,-839.38,-852.92,129.87,-327.41,422.38
P/L Before Tax,1638.0,1582.0,1621.0,1624.0,3263.0,4638.0,2577.0,3938.0,1738.0,-136.0,1428.0,4059.0,5067.0,7739.0,7850.0,5951.0,3944.0,2518.0,-217.0,174.0,921.0,1035.0,2119.0,2603.0,2693.0,3217.0,3304.0,3462.0,1721.0,1285.0,607.0,1337.87,1191.86,1066.44,1535.11,405.62,-5977.83,196.05,136.9,334.9,610.66,1130.74,1172.62,1177.07,954.29,141.23,-317.26,910.95,90.73,1123.87
Tax,352.0,283.0,416.0,617.0,847.0,1725.0,872.0,1100.0,504.0,-45.0,472.0,1422.0,1643.0,2356.0,2592.0,1933.0,1115.0,826.0,-71.0,-68.0,230.0,-1882.0,696.0,858.0,801.0,933.0,966.0,1227.0,595.0,440.0,188.0,334.47,372.68,394.88,452.7,38.53,-1823.37,51.44,23.8,146.17,195.97,369.05,371.25,375.2,302.14,39.98,-96.5,337.72,-46.0,301.61
P/L After Tax from Ordinary Activities,1286.0,1299.0,1205.0,1007.0,2416.0,2913.0,1705.0,2838.0,1234.0,-91.0,956.0,2637.0,3424.0,5383.0,5258.0,4018.0,2829.0,1692.0,-146.0,242.0,691.0,2917.0,1423.0,1745.0,1892.0,2284.0,2338.0,2235.0,1126.0,845.0,419.0,1003.4,819.18,671.56,1082.41,367.09,-4154.46,144.61,113.1,188.73,414.69,761.69,801.37,801.87,652.15,101.25,-220.76,573.23,136.73,822.26
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,1286.0,1299.0,1205.0,1007.0,2416.0,2913.0,1705.0,2838.0,1234.0,-91.0,956.0,2637.0,3424.0,5383.0,5258.0,4018.0,2829.0,1692.0,-146.0,242.0,691.0,2917.0,1423.0,1745.0,1892.0,2284.0,2338.0,2235.0,1126.0,845.0,419.0,1003.4,819.18,671.56,1082.41,367.09,-4154.46,144.61,113.1,188.73,414.69,761.69,801.37,801.87,652.15,101.25,-220.76,573.23,136.73,822.26
Equity Share Capital,244.0,244.0,244.0,244.0,244.0,243.0,241.0,241.72,241.72,241.72,241.72,241.72,241.72,240.0,241.0,241.0,241.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,241.0,241.0,241.0,241.0,240.0,240.3,240.24,240.35,240.37,239.87,239.39,239.25,239.19,302.75,241.72,241.72,241.72,241.72,241.72,241.72,241.72,223.12,223.12,223.12
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,5.27,5.33,4.95,4.13,9.92,12.02,7.09,11.81,5.14,-0.38,3.98,10.99,14.25,22.36,21.85,16.7,11.77,7.04,-0.61,1.01,2.88,12.14,5.92,7.27,7.87,9.5,9.72,9.29,4.68,3.51,1.75,4.18,3.41,27.94,45.08,1.53,-17.36,6.05,4.73,7.46,16.81,31.16,32.81,32.84,26.64,3.85,-9.47,25.33,5.76,36.49
Diluted EPS,5.26,5.31,4.93,4.12,9.88,11.96,7.05,11.74,5.11,-0.38,3.95,10.91,14.17,22.27,21.75,16.62,11.7,7.0,-0.61,1.0,2.86,12.07,5.89,7.22,7.83,5.45,9.67,9.25,4.66,3.5,1.73,4.15,3.39,27.78,44.78,1.52,-17.36,5.98,4.68,7.46,16.81,31.16,32.81,32.84,26.64,3.85,-9.47,25.33,5.76,36.49
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.4,14.5,14.6,14.67,14.86,14.88,15.15,15.41,15.51,13.82,13.82,13.82
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.58,59.97,60.41,60.69,61.46,61.55,62.69,63.75,64.17,61.95,61.95,61.95
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.56,6.06,5.83,6.15,5.65,5.07,4.97,4.07,4.25,3.93,4.26,4.28
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56.93,62.63,60.95,64.74,60.65,54.53,55.09,46.4,49.08,46.29,50.22,50.45
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.01,25.07,24.13,25.45,23.37,20.97,20.55,16.82,17.59,17.61,19.11,19.2
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
