Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
"P/L Before Other Inc. , Int., Excpt. Items & Tax",105.6,143.55,152.71,252.03,229.86,241.2,193.57,272.25,148.75,62.23,194.28,187.61,131.66,295.33,268.4,353.21,307.37,356.53,175.55,195.97,123.19,218.67,283.53,248.44,138.41,174.34,176.82,196.75,162.32,229.72,218.44,186.14,228.3,289.96,237.89,210.02,186.41,227.42,187.02,212.17,67.26,153.95,108.72,51.69,78.24,57.01,147.48,112.92,165.24,245.24
Other Income,11.26,11.29,8.5,14.0,6.97,13.48,7.89,11.63,9.33,8.84,6.9,9.92,6.81,7.91,6.0,9.88,6.35,8.32,10.09,11.37,8.45,9.22,8.16,11.05,6.56,5.91,4.92,19.01,5.16,7.23,5.24,5.76,1.85,1.91,1.86,38.25,1.84,2.45,1.82,2.07,1.84,2.4,1.83,2.22,1.81,2.2,1.82,3.41,1.82,2.21
"P/L Before Int., Excpt. Items & Tax",116.86,154.84,161.21,266.03,236.83,254.68,201.46,283.88,158.08,71.07,201.18,197.53,138.47,303.24,274.4,363.09,313.72,364.85,185.64,207.34,131.64,227.89,291.69,259.49,144.97,180.25,181.74,215.76,167.48,236.95,223.68,191.9,230.15,291.87,239.75,248.27,188.25,229.87,188.84,214.24,69.1,156.35,110.55,53.91,80.05,59.21,149.3,116.33,167.06,247.45
Interest,112.51,119.87,113.05,103.76,101.86,116.52,93.39,77.15,60.84,55.05,47.48,33.42,25.28,29.4,24.3,15.18,15.99,26.52,29.93,21.6,21.5,14.73,13.52,12.83,13.48,13.12,11.44,10.46,16.03,17.27,15.45,20.11,26.11,28.16,29.14,44.96,42.0,45.61,49.29,47.32,48.49,47.99,50.01,49.53,46.35,47.25,45.0,30.66,42.85,50.74
P/L Before Exceptional Items & Tax,4.35,34.97,48.16,162.27,134.97,138.16,108.07,206.73,97.24,16.02,153.7,164.11,113.19,273.84,250.1,347.91,297.73,338.33,155.71,185.74,110.14,213.16,278.17,246.66,131.49,167.13,170.3,205.3,151.45,219.68,208.23,171.79,204.04,263.71,210.61,203.31,146.25,184.26,139.55,166.92,20.61,108.36,60.54,4.38,33.7,11.96,104.3,85.67,124.21,196.71
Exceptional Items,329.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,333.35,34.97,48.16,162.27,134.97,138.16,108.07,206.73,97.24,16.02,153.7,164.11,113.19,273.84,250.1,347.91,297.73,338.33,155.71,185.74,110.14,213.16,278.17,246.66,131.49,167.13,170.3,205.3,151.45,219.68,208.23,171.79,204.04,263.71,210.61,203.31,146.25,184.26,139.55,166.92,20.61,108.36,60.54,4.38,33.7,11.96,104.3,85.67,124.21,196.71
Tax,8.03,9.39,12.66,40.88,41.59,36.86,29.16,54.32,29.85,4.55,41.43,40.04,30.62,-243.24,81.12,133.55,96.38,102.56,46.11,39.57,15.34,45.01,86.2,81.29,30.42,52.66,45.32,96.71,28.71,51.16,52.42,37.32,52.16,56.7,54.68,20.87,27.92,42.08,40.31,79.78,-2.35,18.65,24.28,-20.61,8.11,-6.31,35.45,21.51,40.15,63.82
P/L After Tax from Ordinary Activities,325.32,25.58,35.5,121.39,93.38,101.3,78.91,152.41,67.39,11.47,112.27,124.07,82.57,517.08,168.98,214.36,201.35,235.77,109.6,146.17,94.8,168.15,191.97,165.37,101.07,114.47,124.98,108.59,122.74,168.52,155.81,134.47,151.88,207.01,155.93,182.44,118.33,142.18,99.24,87.14,22.96,89.71,36.26,24.99,25.59,18.27,68.85,64.16,84.06,132.89
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.28,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.01,-0.46,--
Net Profit/(Loss) For the Period,325.32,25.58,35.5,121.39,93.38,101.3,78.91,152.41,67.39,11.47,112.27,124.07,82.57,517.08,168.98,214.36,201.35,235.77,109.6,146.17,94.8,168.15,191.97,165.37,101.07,114.47,124.98,108.59,122.74,168.52,155.81,134.47,151.88,207.01,155.93,182.44,118.33,142.18,99.24,93.42,22.96,89.71,36.26,24.99,25.59,18.27,68.85,64.15,83.6,132.89
Equity Share Capital,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.63,23.6,23.59,23.59,23.59,23.58,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.6,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.81,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,13.76,1.08,1.5,5.13,3.95,4.28,3.34,6.44,2.85,0.48,5.0,6.0,3.0,22.0,7.0,9.0,9.0,10.0,5.0,6.0,4.0,7.0,8.0,7.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,9.0,7.0,8.0,5.0,6.0,4.0,4.0,1.0,4.0,2.0,1.0,1.07,0.77,3.0,3.0,4.0,6.0
Diluted EPS,13.76,1.08,1.5,5.13,3.95,4.28,3.34,6.44,2.85,0.48,5.0,6.0,3.0,22.0,7.0,9.0,9.0,10.0,5.0,6.0,4.0,7.0,8.0,7.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,9.0,7.0,8.0,5.0,6.0,4.0,4.0,1.0,4.0,2.0,1.0,1.07,0.77,3.0,3.0,4.0,6.0
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13.74,13.74,13.73,13.73,13.73,13.73,13.73,13.73,13.73,13.73,13.73,13.73
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71,9.71
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
