Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,-75.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,650.5,551.37,1330.82,1261.15,1259.97,1425.91,1547.5,1362.96,1491.27,1606.48,1893.75,1825.38,1469.54,510.72,1377.97,1223.51,962.48,1061.4,396.8,217.71,333.44,450.38,1325.46,426.67,414.99,499.05,379.62,372.16,431.46,267.59,452.74,439.44,469.01,389.88,473.76,423.32,404.7,481.94,492.64,354.17,314.79,363.94,395.76,387.68,399.28,365.88,335.43,361.37,366.18,336.13
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2666.08,2041.89,1369.19,759.9,867.49,619.34,210.36,424.65,511.08,302.71,180.72,719.02,1234.4,1039.05,975.48,431.64,786.94,264.21,132.68,-6.83,73.32,-99.79,-102.09,87.96,397.24,394.85,734.95,889.39,362.9,219.37,223.14,110.53,318.86,167.56,37.04,75.83,129.26,34.27,240.17,129.64,330.13,410.71,370.54,180.96,168.29,73.56,139.06,28.56,285.59,59.55
Other Income,125.61,99.09,71.79,60.52,84.04,50.97,68.6,48.52,55.9,66.32,69.26,62.9,151.28,71.99,42.41,31.74,52.99,36.16,24.16,33.29,106.41,48.22,56.56,61.39,97.69,75.8,90.27,62.11,57.31,76.62,80.97,85.86,61.96,75.85,136.85,133.61,177.88,140.73,148.31,138.21,162.06,151.61,168.61,190.38,135.39,120.77,122.84,178.71,118.97,112.68
"P/L Before Int., Excpt. Items & Tax",2791.69,2140.98,1440.98,820.42,951.53,670.31,278.96,473.17,566.98,369.03,249.98,781.92,1385.68,1111.04,1017.89,463.38,839.93,300.37,156.84,26.46,179.73,-51.57,-45.53,149.35,494.93,470.65,825.22,951.5,420.21,295.99,304.11,196.39,380.82,243.41,173.89,209.44,307.14,175.0,388.48,267.85,492.19,562.32,539.15,371.34,303.68,194.33,261.9,207.27,404.56,172.23
Interest,32.05,19.08,4.43,3.41,8.86,2.1,3.99,2.26,0.72,4.23,4.1,3.87,17.62,1.91,1.82,1.77,1.71,1.74,1.84,1.79,0.82,1.65,1.64,1.63,0.6,0.6,0.61,0.57,0.56,0.51,0.44,0.44,0.99,0.6,0.56,0.54,0.53,0.52,0.51,1.71,--,--,--,--,--,--,--,--,--,0.21
P/L Before Exceptional Items & Tax,2759.64,2121.9,1436.55,817.01,942.67,668.21,274.97,470.91,566.26,364.8,245.88,778.05,1368.06,1109.13,1016.07,461.61,838.22,298.63,155.0,24.67,178.91,-53.22,-47.17,147.72,494.33,470.05,824.61,950.93,419.65,295.48,303.67,195.95,379.83,242.81,173.33,208.9,306.61,174.48,387.97,266.14,492.19,562.32,539.15,371.34,303.68,194.33,261.9,207.27,404.56,172.02
Exceptional Items,--,--,--,--,426.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-91.01,--,--,91.01,6.41,801.46,16.21,--,-3.02,-37.13,--,--,--,53.45,--,--,148.42,--,--,--,-49.37,--,--,--,--,--
P/L Before Tax,2759.64,2121.9,1436.55,817.01,1369.48,668.21,274.97,470.91,566.26,364.8,245.88,778.05,1368.06,1109.13,1016.07,461.61,838.22,298.63,155.0,24.67,178.91,-53.22,-47.17,147.72,403.32,470.05,824.61,1041.94,426.06,1096.94,319.88,195.95,376.81,205.68,173.33,208.9,306.61,227.93,387.97,266.14,640.61,562.32,539.15,371.34,254.31,194.33,261.9,207.27,404.56,172.02
Tax,681.27,539.0,374.37,215.79,353.65,179.74,68.71,121.52,44.38,90.95,75.76,199.41,342.38,278.27,278.27,113.88,-97.42,58.82,47.55,8.04,76.15,-19.26,-18.82,49.94,169.73,168.29,314.61,354.89,169.0,375.16,85.25,67.01,108.44,61.76,52.1,73.89,92.55,80.05,137.12,91.82,285.74,207.85,197.63,100.35,81.86,63.3,79.07,47.57,158.53,53.08
P/L After Tax from Ordinary Activities,2078.37,1582.9,1062.18,601.22,1015.83,488.47,206.26,349.39,521.88,273.85,170.12,578.64,1025.68,830.86,737.8,347.73,935.64,239.81,107.45,16.63,102.76,-33.96,-28.35,97.78,233.59,301.76,510.0,687.05,257.06,721.78,234.63,128.94,268.37,143.92,121.23,135.01,214.06,147.88,250.85,174.32,354.87,354.47,341.52,270.99,172.45,131.03,182.83,159.7,246.03,118.94
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3.66,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,2078.37,1582.9,1062.18,601.22,1015.83,488.47,206.26,349.39,521.88,273.85,170.12,578.64,1025.68,830.86,737.8,347.73,935.64,239.81,107.45,16.63,102.76,-33.96,-28.35,97.78,233.59,301.76,510.0,687.05,257.06,721.78,234.63,128.94,268.37,143.92,121.23,135.01,214.06,147.88,250.85,174.32,354.87,354.47,341.52,270.99,172.45,131.03,179.17,159.7,246.03,118.94
Equity Share Capital,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,918.32,932.81,932.81,932.81,932.81,932.81,932.81,932.81,932.81,932.81,966.46,966.46,966.46,966.46,966.46,966.46,966.46,966.46,966.46,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62,1288.62
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,11.32,8.62,5.78,3.27,5.53,2.66,1.12,1.9,2.84,1.49,0.93,3.15,5.58,4.52,4.07,1.89,5.03,1.29,0.58,0.09,0.55,-0.18,-0.15,0.52,1.25,1.58,2.64,3.55,1.33,3.73,1.21,0.67,1.39,0.74,0.63,0.52,0.83,0.57,0.97,0.68,1.38,1.38,1.33,1.05,0.67,0.51,0.7,0.62,0.95,0.46
Diluted EPS,11.32,8.62,5.78,3.27,5.53,2.66,1.12,1.9,2.84,1.49,0.93,3.15,5.58,4.52,4.07,1.89,5.03,1.29,0.58,0.09,0.55,-0.18,-0.15,0.52,1.25,1.58,2.64,3.55,1.33,3.73,1.21,0.67,1.39,0.74,0.63,0.52,0.83,0.57,0.97,0.68,1.38,1.38,1.33,1.05,0.67,0.51,0.7,0.62,0.95,0.46
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.15,49.15,49.15,48.15,48.15,48.82,48.82,48.82,48.82,48.82,33.12
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19.07,19.07,19.07,19.07,19.07,18.94,18.94,18.94,18.94,18.94,12.85
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,208.58,208.58,208.58,208.58,208.58,208.91,208.91,208.91,208.91,208.91,224.6
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,80.93,80.93,80.93,80.93,80.93,81.06,81.06,81.06,81.06,81.06,87.15
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
