Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,72.89,58.15,32.15,92.93,44.05,6.77,3.77,29.4,14.75,35.81,100.29,45.89,152.82,132.12,103.61,230.43,185.15,140.17,90.34,181.53,145.64,132.62,85.94,211.47,114.54,98.9,72.78,179.36,102.31,85.22,63.16,132.38,70.82,48.89,29.72,70.43,56.23,33.0,8.64,43.86,90.21,-32.83,9.49,76.25,10.64,8.15,-9.45,-18.54,15.44,2.49
Equity Share Capital,53.24,53.24,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42,51.42
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.74,2.26,1.25,3.61,1.71,0.26,0.15,1.14,0.57,1.39,3.9,1.79,5.94,5.14,4.03,8.96,7.2,5.46,3.51,7.06,5.66,5.16,3.34,8.23,4.46,3.85,2.83,6.98,3.98,3.31,2.46,5.15,2.75,1.9,1.16,2.34,2.19,1.28,0.34,1.71,3.51,-1.28,0.37,2.97,0.41,0.32,-0.37,-0.72,0.6,0.1
Diluted EPS,2.74,2.26,1.25,3.61,1.71,0.26,0.15,1.14,0.57,1.39,3.9,1.79,5.94,5.14,4.03,8.96,7.2,5.46,3.51,7.06,5.66,5.16,3.34,8.23,4.46,3.85,2.83,6.98,3.98,3.31,2.46,5.15,2.75,1.9,1.16,2.34,2.19,1.28,0.34,1.71,3.51,-1.28,0.37,2.97,0.41,0.32,-0.37,-0.72,0.6,0.1
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.72,12.75,12.82,12.85,12.85,12.85,13.01,13.33,13.44,14.04,14.25,14.26,14.26
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.46,49.59,49.87,49.99,49.99,49.99,50.59,51.84,52.29,54.61,55.42,55.49,55.49
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.99,12.96,12.89,12.86,12.86,12.86,12.7,12.38,12.27,11.67,11.46,11.44,11.44
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.54,50.41,50.13,50.01,50.01,50.01,49.41,48.16,47.71,45.39,44.58,44.51,44.51
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
