Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,737.6,628.5,675.6,543.7,671.3,544.9,697.7,613.4,789.0,578.1,533.4,480.3,570.02,475.65,428.07,489.15,671.23,411.22,279.08,413.45,589.29,359.6,430.16,397.44,617.33,449.65,484.48,448.57,660.32,409.1,428.31,362.58,556.81,475.9,439.56,319.09,501.4,399.45,336.75,351.34,513.28,455.86,360.6,377.98,475.22,379.84,364.81,355.46,463.82,357.66
"P/L Before Other Inc. , Int., Excpt. Items & Tax",481.8,470.5,434.1,438.4,461.1,390.0,375.8,401.8,295.4,339.2,384.7,346.2,272.28,274.65,239.54,527.0,261.15,208.46,-174.92,225.59,210.41,254.19,407.37,402.14,321.43,501.2,534.27,565.5,323.31,397.15,332.79,554.54,137.33,380.44,365.15,436.28,247.57,354.43,412.32,324.53,102.25,336.82,342.17,310.58,89.26,237.19,276.6,297.7,136.99,175.54
Other Income,189.1,208.9,179.3,226.2,154.8,154.2,187.5,135.9,131.2,149.7,56.6,92.6,80.34,124.36,98.97,117.12,111.32,101.48,173.38,140.41,139.94,167.46,98.75,162.5,178.62,139.51,114.66,158.21,102.26,129.03,129.53,131.04,163.43,210.71,178.88,175.34,141.66,187.19,140.75,132.79,90.28,120.67,97.78,142.37,93.13,86.49,89.76,89.3,113.3,103.59
"P/L Before Int., Excpt. Items & Tax",670.9,679.4,613.4,664.6,615.9,544.2,563.3,537.7,426.6,488.9,441.3,438.8,352.62,399.01,338.51,644.12,372.47,309.94,-1.54,366.0,350.35,421.65,506.12,564.64,500.05,640.71,648.93,723.71,425.57,526.18,462.32,685.58,300.76,591.15,544.03,611.62,389.23,541.62,553.07,457.32,192.53,457.49,439.95,452.95,182.39,323.68,366.36,387.0,250.29,279.13
Interest,6.2,2.2,2.6,3.9,3.9,12.2,30.8,4.6,2.0,1.9,3.6,7.3,16.86,1.52,3.2,4.08,6.81,1.32,1.81,4.91,2.9,0.57,1.78,3.14,10.15,--,0.01,0.1,2.66,0.03,0.51,23.22,1.69,0.97,1.27,4.0,4.24,3.24,1.45,14.26,--,0.1,1.22,0.76,2.48,0.03,0.08,0.29,5.4,0.07
P/L Before Exceptional Items & Tax,664.7,677.2,610.8,660.7,612.0,532.0,532.5,533.1,424.6,487.0,437.7,431.5,335.76,397.49,335.31,640.04,365.66,308.62,-3.35,361.09,347.45,421.08,504.34,561.5,489.9,640.71,648.92,723.61,422.91,526.15,461.81,662.36,299.07,590.18,542.76,607.62,384.99,538.38,551.62,443.06,192.53,457.39,438.73,452.19,179.91,323.65,366.28,386.71,244.89,279.06
Exceptional Items,-47.1,48.5,--,--,58.8,785.0,--,--,--,--,--,--,--,--,--,--,-146.67,-400.0,-197.18,-296.99,-207.46,-130.2,-82.1,--,--,--,--,-93.89,--,--,--,--,--,--,--,--,--,--,--,--,-28.04,--,--,--,--,--,--,--,--,--
P/L Before Tax,617.6,725.7,610.8,660.7,670.8,1317.0,532.5,533.1,424.6,487.0,437.7,431.5,335.76,397.49,335.31,640.04,218.99,-91.38,-200.53,64.1,139.99,290.88,422.24,561.5,489.9,640.71,648.92,629.72,422.91,526.15,461.81,662.36,299.07,590.18,542.76,607.62,384.99,538.38,551.62,443.06,164.49,457.39,438.73,452.19,179.91,323.65,366.28,386.71,244.89,279.06
Tax,159.4,189.8,145.3,96.2,152.7,318.1,123.5,134.1,105.7,114.6,103.5,80.9,100.91,25.54,75.55,158.04,33.24,-26.59,-80.07,-17.04,20.58,188.19,142.29,149.8,154.53,220.72,217.94,195.94,141.9,172.81,159.2,221.89,84.31,167.27,167.87,135.25,104.21,156.68,173.95,155.61,53.61,151.03,132.05,125.9,40.93,89.4,114.6,126.94,72.84,76.22
P/L After Tax from Ordinary Activities,458.2,535.9,465.5,564.5,518.1,998.9,409.0,399.0,318.9,372.4,334.2,350.6,234.85,371.95,259.76,482.0,185.75,-64.79,-120.46,81.14,119.41,102.69,279.95,411.7,335.37,419.99,430.98,433.78,281.01,353.34,302.61,440.47,214.76,422.91,374.89,472.37,280.78,381.7,377.67,287.45,110.88,306.36,306.68,326.29,138.98,234.25,251.68,259.77,172.05,202.84
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.92,-4.29,--,--,--,--,--,--,--,--,--,--,3.43,280.83,3.83,18.23,-8.25,11.02,-1.96,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,458.2,535.9,465.5,564.5,518.1,998.9,409.0,399.0,318.9,372.4,334.2,350.6,234.85,371.95,259.76,482.0,185.75,-64.79,-120.46,81.14,190.33,98.4,279.95,411.7,335.37,419.99,430.98,433.78,281.01,353.34,302.61,440.47,218.19,703.74,378.72,490.6,272.53,392.72,375.71,287.45,110.88,306.36,306.68,326.29,138.98,234.25,251.68,259.77,172.05,202.84
Equity Share Capital,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.49,29.5,29.5,29.5,29.5,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,29.49,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,155.37,181.7,157.83,191.4,175.69,338.71,138.69,135.3,108.1,126.3,113.3,118.9,79.6,126.1,88.1,163.4,63.0,-22.0,-40.8,27.5,64.5,33.3,94.9,136.5,109.9,137.6,141.2,142.1,92.1,115.8,99.1,144.3,70.7,224.1,119.4,156.2,86.8,125.1,120.3,91.5,35.3,97.6,97.7,103.9,44.3,74.6,80.2,82.7,54.8,64.6
Diluted EPS,155.37,181.7,157.83,191.4,175.69,338.71,138.69,135.3,108.1,126.3,113.3,118.9,79.6,126.1,88.1,163.4,63.0,-22.0,-40.8,27.5,64.5,33.3,94.9,136.5,109.9,137.6,141.2,142.1,92.1,115.8,99.1,144.3,70.7,224.1,119.4,156.2,86.8,125.1,120.3,91.5,35.3,97.6,97.7,103.9,44.3,74.6,80.2,82.7,54.8,64.6
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28.82,28.82,28.82,28.82,28.82,28.82,28.82,28.82,28.82,28.82,28.82
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18,71.18
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
