Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,79.16,80.81,73.07,74.58,60.16,57.26,60.38,64.56,62.34,68.62,65.38,63.85,59.28,54.66,41.84,50.05,45.11,35.28,19.41,40.63,44.82,44.67,44.72,51.42,48.07,50.89,41.05,43.38,41.8,36.82,34.34,36.63,37.19,33.86,36.73,43.32,32.33,29.08,28.9,40.35,31.64,32.74,30.38,38.53,30.98,27.98,28.71,42.25,34.91,34.13
"P/L Before Other Inc. , Int., Excpt. Items & Tax",93.57,105.3,85.29,110.14,92.42,90.14,72.19,86.63,74.06,70.91,44.46,70.05,53.38,58.39,25.49,59.15,40.65,34.02,-14.01,22.22,21.04,21.29,17.91,36.14,25.77,20.59,20.86,33.95,23.06,20.56,16.81,24.48,15.7,17.87,17.08,30.6,24.59,18.81,16.04,16.73,11.27,18.08,13.93,27.59,22.72,24.04,29.53,22.9,17.94,21.22
Other Income,13.26,25.99,13.2,14.34,14.46,21.81,17.85,20.79,21.12,26.24,15.21,10.2,8.99,16.67,9.83,6.69,5.14,6.53,5.7,30.61,6.28,10.16,2.59,2.44,2.16,4.54,10.48,4.28,2.09,3.06,8.2,2.89,1.88,2.18,7.42,2.46,1.2,6.65,2.29,1.2,2.73,6.21,2.22,1.48,1.59,1.45,1.24,5.14,1.23,2.45
"P/L Before Int., Excpt. Items & Tax",106.83,131.3,98.49,124.49,106.87,111.95,90.04,107.42,95.19,97.16,59.67,80.25,62.37,75.05,35.31,65.84,45.79,40.55,-8.31,52.83,27.32,31.46,20.5,38.58,27.93,25.12,31.34,38.23,25.15,23.62,25.01,27.37,17.58,20.05,24.5,33.06,25.8,25.46,18.33,17.93,14.0,24.29,16.16,29.06,24.31,25.5,30.77,28.04,19.17,23.67
Interest,0.03,0.76,1.17,1.83,1.88,0.97,0.71,1.47,1.97,1.62,0.39,-0.03,0.65,0.5,0.53,0.73,0.85,0.91,1.19,1.1,1.32,1.08,0.8,0.58,0.59,0.72,0.49,0.69,0.38,0.27,0.31,0.26,0.31,0.35,0.31,0.56,0.8,1.14,1.02,1.07,1.27,0.89,0.47,0.25,0.22,0.23,0.08,0.07,0.03,0.05
P/L Before Exceptional Items & Tax,106.8,130.54,97.32,122.66,104.99,110.98,89.33,105.94,93.22,95.54,59.28,80.28,61.73,74.55,34.78,65.12,44.94,39.64,-9.5,51.73,26.0,30.37,19.7,38.0,27.34,24.4,30.85,37.53,24.77,23.35,24.7,27.12,17.27,19.7,24.19,32.5,25.0,24.33,17.31,16.86,12.73,23.39,15.69,28.81,24.09,25.27,30.69,27.98,19.14,23.61
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2.74,--,--,-3.64,-4.27,-55.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,106.8,130.54,97.32,122.66,104.99,110.98,89.33,105.94,93.22,95.54,59.28,80.28,61.73,74.55,34.78,65.12,44.94,39.64,-9.5,51.73,26.0,30.37,19.7,38.0,27.34,24.4,30.85,37.53,24.77,23.35,21.96,27.12,17.27,16.06,19.92,-22.67,25.0,24.33,17.31,16.86,12.73,23.39,15.69,28.81,24.09,25.27,30.69,27.98,19.14,23.61
Tax,26.71,32.66,24.49,30.08,25.75,27.67,22.27,25.31,18.65,22.8,14.73,19.64,15.95,17.63,8.77,16.27,11.47,9.81,-2.44,9.72,6.22,5.66,5.77,11.22,8.28,7.13,9.22,14.01,5.38,5.9,5.44,8.01,3.97,--,--,6.19,6.01,2.85,5.13,4.11,2.08,2.45,4.41,7.24,7.24,7.13,8.99,6.06,5.33,6.87
P/L After Tax from Ordinary Activities,80.1,97.89,72.83,92.58,79.24,83.32,67.06,80.63,74.56,72.74,44.55,60.64,45.78,56.92,26.01,48.85,33.47,29.83,-7.06,42.01,19.78,24.71,13.93,26.78,19.06,17.27,21.63,23.53,19.39,17.45,16.52,19.11,13.3,16.06,19.92,-28.86,18.98,21.48,12.18,12.75,10.65,20.94,11.28,21.58,16.85,18.14,21.7,21.92,13.81,16.75
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,80.1,97.89,72.83,92.58,79.24,83.32,67.06,80.63,74.56,72.74,44.55,60.64,45.78,56.92,26.01,48.85,33.47,29.83,-7.06,42.01,19.78,24.71,13.93,26.78,19.06,17.27,21.63,23.53,19.39,17.45,16.52,19.11,13.3,16.06,19.92,-28.86,18.98,21.48,12.18,12.75,10.65,20.94,11.28,21.58,16.85,18.14,21.7,21.92,13.81,16.75
Equity Share Capital,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,31.69,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85,15.85
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,2.53,3.09,2.3,2.93,2.5,2.63,2.12,2.55,2.36,2.3,1.41,1.92,1.45,1.8,0.82,1.54,1.06,0.94,-0.45,2.65,1.25,1.56,0.88,1.69,1.2,1.09,1.37,1.49,1.22,1.1,1.04,1.21,0.84,1.01,1.26,-1.82,1.2,1.36,0.77,0.8,0.67,1.32,0.71,1.36,1.06,1.14,1.37,1.38,0.87,1.06
Diluted EPS,2.53,3.09,2.3,2.93,2.5,2.63,2.12,2.55,2.36,2.3,1.41,1.92,1.45,1.8,0.82,1.54,1.06,0.94,-0.45,2.65,1.25,1.56,0.88,1.69,1.2,1.09,1.37,1.49,1.22,1.1,1.04,1.21,0.84,1.01,1.26,-1.82,1.2,1.36,0.77,0.8,0.67,1.32,0.71,1.36,1.06,1.14,1.37,1.38,0.87,1.06
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.81,10.81,10.81,10.81,10.81,10.81,10.81
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.21,68.21,68.21,68.21,68.21,68.22,68.22
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.04,5.04,5.04,5.04,5.04,5.04,5.04
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.79,31.79,31.79,31.79,31.79,31.78,31.78
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
