Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,-14.59,--,--,-19.74,-12.45,-6.59,-3.73,-5.05,-2.32,-3.19,-5.7,-2.1,-5.66,-1.97,-2.93,-1.71,-5.52,-10.23,-8.75,-5.47,-10.92,-8.62,-6.2,--,--,--,--,--,--,--,--,--,-5.2,-3.66,--,--,-18.07,-13.39,-15.97,-12.62,-13.04,-19.79,-13.92,-18.15,-24.32,-15.34,-12.53
Other Expenses,706.97,717.95,725.14,735.62,689.52,611.75,578.77,625.09,616.26,609.51,555.77,569.98,569.6,558.74,512.44,594.03,556.81,509.87,268.55,561.26,592.2,662.67,638.77,586.27,547.89,555.24,524.57,494.15,518.03,467.92,422.21,443.75,396.21,442.81,440.54,475.67,454.18,466.73,724.84,463.48,367.83,531.99,445.11,404.01,264.79,404.9,432.22,358.75,336.0,347.87
"P/L Before Other Inc. , Int., Excpt. Items & Tax",2481.06,2556.58,2321.57,2215.69,2341.75,2045.22,1870.4,1642.41,1702.86,1691.74,1229.69,1295.93,1302.31,1335.52,1055.71,1457.93,1664.62,1201.91,344.74,1189.49,1305.53,1216.71,1138.07,1101.42,1092.69,1271.44,1211.45,1227.35,1156.77,1221.42,863.09,830.28,966.74,1219.18,1098.86,1077.26,1096.99,1238.7,1061.83,774.0,1161.06,1058.16,855.93,886.91,1089.23,1087.67,862.32,789.98,970.67,874.17
Other Income,334.7,384.54,320.94,348.66,346.11,361.35,346.33,259.83,269.12,333.15,319.32,288.86,272.76,318.32,329.3,283.6,369.18,285.8,337.88,532.65,366.22,393.44,441.25,432.73,469.98,381.52,404.41,366.66,226.87,296.44,457.28,293.6,319.29,342.02,267.06,256.89,242.46,267.98,306.26,154.27,95.27,113.61,219.27,184.81,221.84,124.16,175.6,243.61,203.19,166.72
"P/L Before Int., Excpt. Items & Tax",2815.76,2941.12,2642.51,2564.35,2687.86,2406.57,2216.73,1902.24,1971.98,2024.89,1549.01,1584.79,1575.07,1653.84,1385.01,1741.53,2033.8,1487.71,682.62,1722.14,1671.75,1610.15,1579.32,1534.15,1562.67,1652.96,1615.86,1594.01,1383.64,1517.86,1320.37,1123.88,1286.03,1561.2,1365.92,1334.15,1339.45,1506.68,1368.09,928.27,1256.33,1171.77,1075.2,1071.72,1311.07,1211.83,1037.92,1033.59,1173.86,1040.89
Interest,14.31,15.92,20.67,22.78,12.1,6.53,12.09,15.74,8.48,10.92,4.34,2.88,1.79,1.7,2.29,2.04,1.02,2.65,0.95,0.91,0.47,1.24,0.54,0.29,3.57,0.31,0.31,0.3,0.3,0.47,0.24,0.24,0.26,0.68,0.22,0.39,0.21,0.34,0.11,6.26,0.07,0.05,0.11,0.17,0.19,0.04,0.09,0.18,0.1,0.22
P/L Before Exceptional Items & Tax,2801.45,2925.2,2621.84,2541.57,2675.76,2400.04,2204.64,1886.5,1963.5,2013.97,1544.67,1581.91,1573.28,1652.14,1382.72,1739.49,2032.78,1485.06,681.67,1721.23,1671.28,1608.91,1578.78,1533.86,1559.1,1652.65,1615.55,1593.71,1383.34,1517.39,1320.13,1123.64,1285.77,1560.52,1365.7,1333.76,1339.24,1506.34,1367.98,922.01,1256.26,1171.72,1075.09,1071.55,1310.88,1211.79,1037.83,1033.41,1173.76,1040.67
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,315.28,--,--,--,--,--,--,--,--,--,--,--,342.0,--,--,--,--,--,--,-32.0,--,--,--,--,--,--,--,--,--,--,-340.29,--,--,--,--,--,--,--,--
P/L Before Tax,2801.45,2925.2,2621.84,2541.57,2675.76,2400.04,2204.64,1886.5,1963.5,2013.97,1544.67,1897.19,1573.28,1652.14,1382.72,1739.49,2032.78,1485.06,681.67,1721.23,1671.28,1608.91,1578.78,1875.86,1559.1,1652.65,1615.55,1593.71,1383.34,1517.39,1288.13,1123.64,1285.77,1560.52,1365.7,1333.76,1339.24,1506.34,1367.98,922.01,1256.26,831.43,1075.09,1071.55,1310.88,1211.79,1037.83,1033.41,1173.76,1040.67
Tax,692.72,920.16,633.5,605.57,633.88,563.9,539.87,453.62,472.08,483.97,371.37,428.24,359.09,377.59,321.54,407.42,476.5,346.86,153.63,410.94,409.68,206.49,453.11,570.27,457.22,500.17,500.32,513.84,430.9,405.53,364.2,321.82,361.15,437.77,387.33,384.43,368.63,453.97,410.62,300.39,395.02,240.53,335.11,308.99,406.33,374.63,300.15,267.64,355.02,300.0
P/L After Tax from Ordinary Activities,2108.73,2005.04,1988.34,1936.0,2041.88,1836.14,1664.77,1432.88,1491.42,1530.0,1173.3,1468.95,1214.19,1274.55,1061.18,1332.07,1556.28,1138.2,528.04,1310.29,1261.6,1402.42,1125.67,1305.59,1101.88,1152.48,1115.23,1079.87,952.44,1111.86,923.93,801.82,924.62,1122.75,978.37,949.33,970.61,1052.37,957.36,621.62,861.24,590.9,739.98,762.56,904.55,837.16,737.68,765.77,818.74,740.67
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.37,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,2108.73,2005.04,1988.34,1936.0,2041.88,1836.14,1664.77,1432.88,1491.42,1530.0,1173.3,1468.95,1214.19,1274.55,1061.18,1332.07,1556.28,1138.2,528.04,1310.29,1261.6,1402.42,1125.67,1305.59,1101.88,1152.48,1115.23,1079.87,952.44,1111.86,923.93,801.82,924.62,1122.75,978.37,949.33,970.61,1052.37,957.36,621.62,861.24,590.9,739.98,763.93,904.55,837.16,737.68,765.77,818.74,740.67
Equity Share Capital,279.26,279.26,279.18,279.18,283.18,282.96,282.96,282.96,282.96,283.65,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37,289.37
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,75.5,71.9,71.2,68.5,72.2,64.9,58.9,50.7,52.7,53.5,40.6,50.8,42.0,44.1,36.7,46.1,53.8,39.3,18.3,45.3,43.6,48.5,38.9,45.1,38.1,39.8,38.5,37.3,32.9,38.4,31.9,27.7,32.0,38.8,33.8,32.8,33.5,36.4,33.1,21.5,29.8,20.4,25.6,26.4,31.3,28.9,25.5,26.5,28.3,25.6
Diluted EPS,75.5,71.9,71.2,68.5,72.2,64.9,58.9,50.7,52.7,53.5,40.6,50.8,42.0,44.1,36.7,46.1,53.8,39.3,18.3,45.3,43.6,48.5,38.9,45.1,38.1,39.8,38.5,37.3,32.9,38.4,31.9,27.7,32.0,38.8,33.8,32.8,33.5,36.4,33.1,21.5,29.8,20.4,25.6,26.4,31.3,28.9,25.5,26.5,28.3,25.6
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.69,14.69,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50.76,50.76,49.98,49.98,49.98,49.98,49.98,49.98,49.98,49.98,49.98,49.98
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14.24,14.25,14.47,14.47,14.47,14.47,14.47,14.46,14.46,14.46,14.46,14.45
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,99.94,100.0,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.9,99.88,99.86
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.21,49.24,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.97,49.96,49.95
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
