Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,4.48,4.57,4.21,4.52,7.12,6.63,6.24,5.41,6.85,6.27,6.93,6.5,10.73,6.64,6.17,6.2,43.07,6.87,7.63,26.3,28.77,12.19,28.51,16.29,79.13,23.92,52.23,14.17,18.8,20.14,12.46,13.22,16.18,13.47,17.41,16.06,23.92,10.31,9.88,9.32,23.67,14.9,9.6,10.36,51.46,42.57,46.0,40.05,55.86,85.63
"P/L Before Other Inc. , Int., Excpt. Items & Tax",-2.72,-1.86,-2.55,-2.34,-4.16,-2.62,-2.78,-2.18,1.5,7.26,7.4,2.78,-0.07,3.1,4.6,137.23,103.07,7.29,40.18,-22.28,190.37,61.65,-27.13,171.53,-110.05,139.68,-56.69,102.54,-13.07,88.68,-19.73,66.48,-20.6,80.2,-13.91,106.95,-23.99,118.53,10.88,24.89,-1.82,387.43,-9.37,89.99,5.91,76.97,3.18,103.16,-33.86,15.13
Other Income,0.1,0.39,0.07,0.05,0.25,--,--,0.04,0.13,0.01,0.21,0.07,0.67,0.37,0.56,0.76,0.35,0.41,0.23,0.44,--,0.01,0.02,0.07,0.43,0.21,0.36,0.15,0.11,0.12,0.35,0.1,0.11,0.29,0.79,0.17,0.16,0.13,0.15,0.12,1.15,0.07,0.01,1.65,3.33,3.27,3.52,2.38,3.41,2.0
"P/L Before Int., Excpt. Items & Tax",-2.62,-1.47,-2.48,-2.29,-3.91,-2.62,-2.78,-2.14,1.63,7.27,7.61,2.85,0.6,3.47,5.16,137.99,103.42,7.7,40.41,-21.84,190.37,61.66,-27.11,171.6,-109.62,139.89,-56.33,102.69,-12.96,88.8,-19.38,66.58,-20.49,80.49,-13.12,107.12,-23.83,118.66,11.03,25.01,-0.67,387.5,-9.36,91.64,9.24,80.24,6.7,105.54,-30.45,17.13
Interest,0.02,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.03,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.04,0.04,--,--,--,27.25,--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.1,0.1,0.1,5.46,6.02,5.28,5.02,4.34,4.24
P/L Before Exceptional Items & Tax,-2.64,-1.49,-2.5,-2.32,-3.95,-2.64,-2.8,-2.17,1.6,7.23,7.59,2.83,0.57,3.44,5.13,137.94,103.36,7.64,40.36,-21.89,190.31,61.6,-27.15,171.56,-109.62,139.89,-56.33,75.44,-12.96,88.8,-19.38,66.58,-20.49,80.49,-13.12,107.12,-23.83,118.66,11.03,25.01,-0.83,387.4,-9.46,91.54,3.78,74.22,1.42,100.52,-34.79,12.89
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,-2.64,-1.49,-2.5,-2.32,-3.95,-2.64,-2.8,-2.17,1.6,7.23,7.59,2.83,0.57,3.44,5.13,137.94,103.36,7.64,40.36,-21.89,190.31,61.6,-27.15,171.56,-109.62,139.89,-56.33,75.44,-12.96,88.8,-19.38,66.58,-20.49,80.49,-13.12,107.12,-23.83,118.66,11.03,25.01,-0.83,387.4,-9.46,91.54,3.78,74.22,1.42,100.52,-34.79,12.89
Tax,-0.05,0.08,-0.04,0.28,-0.27,-0.17,-0.08,0.2,-0.39,1.89,2.8,1.07,1.47,0.97,1.6,40.42,27.76,--,2.48,--,123.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8.71,8.29,0.42,7.42,58.17,1.84,10.28,-4.58,0.54,-0.57,-0.62,-50.53,-13.74
P/L After Tax from Ordinary Activities,-2.59,-1.57,-2.46,-2.6,-3.68,-2.47,-2.72,-2.37,1.99,5.34,4.79,1.76,-0.9,2.47,3.53,97.52,75.6,7.64,37.88,-21.89,66.53,61.6,-27.15,171.56,-109.62,139.89,-56.33,75.44,-12.96,88.8,-19.38,66.58,-20.49,80.49,-13.12,107.12,-23.83,127.37,2.74,24.59,-8.25,329.23,-11.3,81.26,8.36,73.68,1.99,101.14,15.74,26.63
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,-2.59,-1.57,-2.46,-2.6,-3.68,-2.47,-2.72,-2.37,1.99,5.34,4.79,1.76,-0.9,2.47,3.53,97.52,75.6,7.64,37.88,-21.89,66.53,61.6,-27.15,171.56,-109.62,139.89,-56.33,75.44,-12.96,88.8,-19.38,66.58,-20.49,80.49,-13.12,107.12,-23.83,127.37,2.74,24.59,-8.25,329.23,-11.3,81.26,8.36,73.68,1.99,101.14,15.74,26.63
Equity Share Capital,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.01,53.91,53.91,53.9,53.9,53.88,53.88,53.88,53.8,53.68,53.68,53.68,53.68,53.68,53.46,53.45,53.45,53.41,53.4,53.4,53.39,53.39,53.32,53.3,53.3,53.3,53.26,53.25,53.22,53.19,53.19,53.1,53.1
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,-0.08,-0.04,-0.07,-0.08,-0.11,-0.07,-0.08,-0.07,0.06,0.15,0.14,0.05,-0.03,0.07,0.1,2.83,2.52,0.27,1.4,-0.81,2.47,2.29,-1.01,6.37,-4.09,5.21,-2.1,2.81,-0.48,3.31,-0.72,2.49,-0.77,3.01,-0.49,4.01,-0.89,4.77,0.1,0.92,-0.31,12.35,-0.42,3.05,0.31,2.77,0.07,3.81,0.59,1.0
Diluted EPS,-0.08,-0.04,-0.07,-0.08,-0.11,-0.07,-0.08,-0.07,0.06,0.15,0.14,0.05,-0.03,0.07,0.1,2.83,2.53,0.27,1.4,-0.81,2.47,2.28,-1.0,6.36,-4.09,5.2,-2.1,2.8,-0.48,3.28,-0.72,2.48,-0.78,2.97,-0.49,4.01,-0.89,4.74,0.1,0.92,-0.31,12.29,-0.42,3.04,0.31,2.76,0.04,3.79,0.59,1.0
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15.91,15.87,15.86,15.86,15.86,15.84,16.1,16.21,16.19,16.25,16.22,16.22
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,59.59,59.54,59.52,59.52,59.53,59.5,60.46,60.92,60.9,61.12,61.07,61.11
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4.6,3.73,3.97,4.02,4.4,4.78,3.54,3.56,3.66,3.7,4.72,4.34
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42.61,34.6,36.81,37.23,40.77,44.36,33.67,34.25,35.22,35.76,45.66,42.04
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17.22,14.0,14.9,15.07,16.5,17.96,13.32,13.38,13.77,13.9,17.78,16.35
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
