Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,0.09,0.7,0.7,0.69,1.23,0.56,0.56,0.56,0.58,1.73,0.57,0.57,0.56,0.53,0.54,0.51,0.48,0.49,0.53,0.46,0.73,0.38,0.39,0.39,0.66,0.4,0.4,0.38,0.38,0.47,0.39,0.38,0.37,0.37,0.3,0.28,0.27,0.24,0.27,0.27,1.68,--,--,--,--,--,--,--,--,--
P/L Before Exceptional Items & Tax,284.25,180.35,182.53,249.59,254.4,161.01,111.14,287.81,616.19,369.39,203.96,466.47,422.86,219.63,49.19,44.35,47.3,-21.01,9.54,12.72,62.39,29.67,44.5,124.43,180.0,72.87,95.83,256.25,172.59,119.26,94.86,170.22,132.53,67.95,90.23,155.24,65.81,63.53,81.35,107.76,123.23,127.44,77.74,198.3,245.36,131.73,72.05,180.45,229.7,186.1
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-396.59,--,--,--,--,--,--,--,--,--,-297.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.02,-20.36
P/L Before Tax,284.25,180.35,182.53,249.59,254.4,161.01,111.14,287.81,616.19,369.39,203.96,466.47,422.86,219.63,49.19,44.35,-349.3,-21.01,9.54,12.72,62.39,29.67,44.5,124.43,180.0,72.87,-201.82,256.25,172.59,119.26,94.86,170.22,132.53,67.95,90.23,155.24,65.81,63.53,81.35,107.76,123.23,127.44,77.74,198.3,245.36,131.73,72.05,180.45,229.68,165.75
Tax,58.86,31.63,53.35,65.02,50.28,43.53,34.68,72.28,165.49,104.29,53.35,121.57,247.08,69.78,8.05,6.84,-164.05,-17.19,-2.4,-123.93,22.5,1.38,5.87,28.57,55.96,22.5,20.55,69.5,72.52,40.7,-18.19,27.29,42.52,21.41,17.37,40.44,26.26,16.93,15.17,35.53,-2.56,47.75,22.59,67.76,53.52,49.43,25.73,61.77,80.4,53.52
P/L After Tax from Ordinary Activities,225.39,148.72,129.18,184.57,204.12,117.48,76.46,215.53,450.7,265.1,150.6,344.9,175.79,149.85,41.13,37.51,-185.24,-3.82,11.95,136.65,39.9,28.3,38.63,95.86,124.04,50.37,-222.38,186.76,100.07,78.56,113.05,142.93,90.01,46.54,72.86,114.8,39.55,46.61,66.18,72.23,125.8,79.68,55.14,130.54,191.84,82.3,46.32,118.68,149.28,112.23
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,109.16,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,225.39,148.72,129.18,184.57,204.12,117.48,76.46,215.53,450.7,265.1,150.6,344.9,175.79,149.85,41.13,37.51,-185.24,-3.82,11.95,136.65,39.9,28.3,38.63,95.86,124.04,50.37,-222.38,186.76,100.07,78.56,113.05,142.93,90.01,46.54,72.86,114.8,39.55,46.61,66.18,72.23,234.96,79.68,55.14,130.54,191.84,82.3,46.32,118.68,149.28,112.23
Equity Share Capital,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,7.09,4.68,4.07,5.8,6.42,3.69,2.4,6.78,14.17,8.34,4.74,10.85,5.53,4.71,1.29,1.18,-5.83,-0.12,0.38,4.3,1.25,0.89,1.21,3.01,3.9,1.58,-6.99,5.87,3.15,2.47,3.55,4.49,2.83,1.46,2.29,3.61,1.24,1.47,2.08,2.27,7.39,2.51,1.73,4.11,6.03,2.59,1.46,3.73,4.69,3.53
Diluted EPS,7.09,4.68,4.07,5.8,6.42,3.69,2.4,6.78,14.17,8.34,4.74,10.85,5.53,4.71,1.29,1.18,-5.83,-0.12,0.38,4.3,1.25,0.89,1.21,3.01,3.9,1.58,-6.99,5.87,3.15,2.47,3.55,4.49,2.83,1.46,2.29,3.61,1.24,1.47,2.08,2.27,7.39,2.51,1.73,4.11,6.03,2.59,1.46,3.73,4.69,3.53
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
