Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Other Expenses,371.38,362.94,365.98,347.01,191.32,191.16,176.25,300.4,303.92,190.65,191.07,194.19,356.27,346.61,224.27,184.96,213.24,176.29,211.83,173.77,200.51,185.91,218.57,154.72,136.37,148.04,162.63,125.07,116.77,110.99,129.55,95.05,99.11,99.27,116.68,130.77,122.46,151.38,111.64,223.61,308.71,119.04,113.85,77.24,124.51,112.44,86.5,81.6,102.86,79.32
"P/L Before Other Inc. , Int., Excpt. Items & Tax",361.04,278.78,104.89,242.77,295.48,270.59,199.48,134.69,276.08,200.02,52.91,151.89,283.58,288.63,62.26,117.43,330.43,326.5,97.11,112.78,175.22,170.72,52.0,131.09,178.89,197.49,71.6,120.1,196.71,174.61,111.46,139.56,215.42,138.45,146.16,120.85,201.86,84.08,141.02,110.64,112.39,67.84,132.7,99.95,87.59,65.25,63.78,57.87,59.03,35.09
Other Income,9.71,8.5,7.31,13.59,15.58,15.77,10.1,14.44,9.31,6.73,5.63,6.03,6.86,5.8,5.72,14.75,9.35,9.56,9.55,14.52,9.02,11.02,9.69,8.43,11.66,23.56,6.83,6.61,7.09,3.54,10.83,23.15,20.81,22.51,22.18,23.63,20.59,21.21,18.81,17.71,17.08,21.04,20.43,15.91,22.26,21.64,13.49,15.18,13.68,28.09
"P/L Before Int., Excpt. Items & Tax",370.75,287.28,112.2,256.36,311.06,286.36,209.58,149.13,285.39,206.75,58.54,157.92,290.44,294.43,67.98,132.18,339.78,336.06,106.66,127.3,184.24,181.74,61.69,139.52,190.55,221.05,78.43,126.71,203.8,178.15,122.29,162.71,236.23,160.96,168.34,144.48,222.45,105.29,159.83,128.35,129.47,88.88,153.13,115.86,109.85,86.89,77.27,73.05,72.71,63.18
Interest,6.62,1.91,-0.08,22.42,2.55,1.89,3.0,3.57,3.86,0.95,0.84,6.82,2.94,0.59,0.73,2.95,2.07,0.36,1.04,2.43,2.24,0.36,4.04,0.54,0.48,0.42,4.05,0.39,0.47,0.41,4.41,1.33,4.25,0.43,0.33,0.24,2.3,1.15,0.3,3.8,0.46,1.16,5.15,0.22,--,0.02,0.01,--,--,--
P/L Before Exceptional Items & Tax,364.13,285.37,112.28,233.94,308.51,284.47,206.58,145.56,281.53,205.8,57.7,151.1,287.5,293.84,67.25,129.23,337.71,335.7,105.62,124.87,182.0,181.38,57.65,138.98,190.07,220.63,74.38,126.32,203.33,177.74,117.88,161.38,231.98,160.53,168.01,144.24,220.15,104.14,159.53,124.55,129.01,87.72,147.98,115.64,109.85,86.87,77.26,73.05,72.71,63.18
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,364.13,285.37,112.28,233.94,308.51,284.47,206.58,145.56,281.53,205.8,57.7,151.1,287.5,293.84,67.25,129.23,337.71,335.7,105.62,124.87,182.0,181.38,57.65,138.98,190.07,220.63,74.38,126.32,203.33,177.74,117.88,161.38,231.98,160.53,168.01,144.24,220.15,104.14,159.53,124.55,129.01,87.72,147.98,115.64,109.85,86.87,77.26,73.05,72.71,63.18
Tax,95.54,73.47,31.22,79.57,79.61,73.78,55.34,-19.46,74.06,51.39,15.15,48.25,75.44,75.55,18.27,30.9,87.09,81.84,36.41,33.77,46.07,44.54,-3.14,48.87,65.95,76.52,29.83,43.08,72.09,62.18,39.84,61.75,81.36,56.09,58.61,46.94,73.45,34.36,52.44,37.66,38.35,26.22,58.06,34.88,33.28,32.08,25.39,20.96,18.72,17.91
P/L After Tax from Ordinary Activities,268.59,211.9,81.06,154.37,228.9,210.69,151.24,165.02,207.47,154.41,42.55,102.85,212.06,218.29,48.98,98.33,250.62,253.86,69.21,91.1,135.93,136.84,60.79,90.11,124.12,144.11,44.55,83.24,131.24,115.56,78.04,99.63,150.62,104.44,109.4,97.3,146.7,69.78,107.09,86.89,90.66,61.5,89.92,80.76,76.57,54.79,51.87,52.09,53.99,45.27
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,268.59,211.9,81.06,154.37,228.9,210.69,151.24,165.02,207.47,154.41,42.55,102.85,212.06,218.29,48.98,98.33,250.62,253.86,69.21,91.1,135.93,136.84,60.79,90.11,124.12,144.11,44.55,83.24,131.24,115.56,78.04,99.63,150.62,104.44,109.4,97.3,146.7,69.78,107.09,86.89,90.66,61.5,89.92,80.76,76.57,54.79,51.87,52.09,53.99,45.27
Equity Share Capital,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.59,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,82.74,65.28,24.97,47.56,70.51,64.91,46.59,50.84,63.91,47.57,13.11,31.68,65.33,67.25,15.09,30.29,77.21,78.21,21.32,28.07,41.88,42.16,18.73,27.76,38.24,44.4,13.72,25.64,40.43,35.6,24.04,30.69,46.4,32.17,33.7,29.98,45.19,21.5,32.99,26.77,27.93,18.95,27.7,24.88,23.59,16.88,15.98,16.05,16.63,13.95
Diluted EPS,82.74,65.28,24.97,47.56,70.51,64.91,46.59,50.84,63.91,47.57,13.11,31.68,65.33,67.25,15.09,30.29,77.21,78.21,21.32,28.07,41.88,42.16,18.73,27.76,38.24,44.4,13.72,25.64,40.43,35.6,24.04,30.69,46.4,32.17,33.7,29.98,45.19,21.5,32.99,26.77,27.93,18.95,27.7,24.88,23.59,16.88,15.98,16.05,16.63,13.95
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
