Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,75.77,--,--,77.56,78.96,90.89,86.62,64.96,71.03,66.11,101.14,56.77,62.08,--,12.81,51.69,73.24,65.85,50.62,29.93,95.7,54.24,53.23,61.22,56.89,45.85,72.54,51.21,51.82,54.8,71.81,61.32,96.38,109.97,112.37,116.71,115.25,87.47,110.56,123.84,96.9,88.1,79.06,66.61,68.39,85.1
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,179.12,202.61,218.32,157.88,90.91,174.07,121.3,63.74,79.49,68.04,93.36,63.84,61.94,66.25,88.83,69.47,57.74,88.94,77.5,64.65,73.96,52.07,126.87,70.01,62.16,63.92,89.26,55.37,59.99,62.35,68.64,51.43,57.75,48.06,94.48,50.24,87.19,83.75,118.23,73.46,74.59,90.77,90.16,76.37,68.17,71.38,74.12,71.62,65.54,61.21
"P/L Before Other Inc. , Int., Excpt. Items & Tax",162.2,171.25,153.33,139.7,135.1,116.65,122.02,111.87,106.85,117.75,93.11,114.03,97.81,109.17,36.89,125.67,121.39,119.03,67.33,67.51,87.43,85.72,17.3,134.12,86.37,95.51,48.0,106.62,87.99,96.72,53.71,151.14,65.49,72.9,63.32,97.92,70.43,43.7,44.79,38.01,54.77,14.19,18.18,9.57,6.58,15.07,21.15,34.15,19.68,12.34
Other Income,9.19,7.05,4.58,5.69,7.19,8.64,4.78,11.77,2.93,2.7,1.52,1.3,1.71,3.21,3.42,21.02,3.79,3.5,1.76,3.61,4.37,1.68,2.42,3.33,4.05,3.8,8.57,1.06,2.0,1.12,4.9,8.44,15.6,8.88,7.84,10.4,9.27,10.07,70.99,6.5,5.66,15.66,7.05,4.88,10.86,8.83,8.17,7.94,9.22,25.62
"P/L Before Int., Excpt. Items & Tax",171.39,178.3,157.91,145.39,142.29,125.29,126.8,123.64,109.78,120.45,94.63,115.33,99.52,112.38,40.31,146.69,125.18,122.53,69.09,71.12,91.8,87.4,19.72,137.45,90.42,99.31,56.57,107.68,89.99,97.84,58.61,159.58,81.09,81.78,71.16,108.32,79.7,53.77,115.78,44.51,60.43,29.85,25.23,14.45,17.44,23.9,29.32,42.09,28.9,37.96
Interest,4.25,1.05,2.68,2.57,3.25,0.13,3.16,0.77,3.35,0.49,2.41,5.3,2.49,0.33,2.57,0.47,1.96,0.25,2.39,0.37,1.88,0.8,3.92,1.29,1.74,0.9,4.12,0.84,1.39,1.11,2.68,2.05,0.93,1.08,0.85,1.52,1.99,0.42,0.28,0.63,1.34,2.4,-0.1,0.45,--,0.01,0.02,--,--,--
P/L Before Exceptional Items & Tax,167.14,177.25,155.23,142.82,139.04,125.16,123.64,122.87,106.43,119.96,92.22,110.03,97.03,112.05,37.74,146.22,123.22,122.28,66.7,70.75,89.92,86.6,15.8,136.16,88.68,98.41,52.45,106.84,88.6,96.73,55.93,157.53,80.16,80.7,70.31,106.8,77.71,53.35,115.5,43.88,59.09,27.45,25.33,14.0,17.44,23.89,29.3,42.09,28.9,37.96
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,167.14,177.25,155.23,142.82,139.04,125.16,123.64,122.87,106.43,119.96,92.22,110.03,97.03,112.05,37.74,146.22,123.22,122.28,66.7,70.75,89.92,86.6,15.8,136.16,88.68,98.41,52.45,106.84,88.6,96.73,55.93,157.53,80.16,80.7,70.31,106.8,77.71,53.35,115.5,43.88,59.09,27.45,25.33,14.0,17.44,23.89,29.3,42.09,28.9,37.96
Tax,41.17,44.24,39.26,43.73,35.09,32.47,31.89,20.17,31.98,33.18,24.63,40.72,26.53,30.12,10.21,40.56,41.32,26.99,21.73,18.37,18.85,24.84,-30.02,48.4,34.69,33.06,17.83,35.52,29.83,32.39,18.26,51.71,25.41,25.86,23.41,38.01,25.72,20.06,42.67,13.12,22.23,9.77,8.57,5.52,6.4,8.75,12.83,14.93,10.2,13.13
P/L After Tax from Ordinary Activities,125.97,133.01,115.97,99.09,103.95,92.69,91.75,102.7,74.45,86.78,67.59,69.31,70.5,81.93,27.53,105.66,81.9,95.29,44.97,52.38,71.07,61.76,45.82,87.76,53.99,65.35,34.62,71.32,58.77,64.34,37.67,105.82,54.75,54.84,46.9,68.79,51.99,33.29,72.83,30.76,36.86,17.68,16.76,8.48,11.04,15.14,16.47,27.16,18.7,24.83
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,125.97,133.01,115.97,99.09,103.95,92.69,91.75,102.7,74.45,86.78,67.59,69.31,70.5,81.93,27.53,105.66,81.9,95.29,44.97,52.38,71.07,61.76,45.82,87.76,53.99,65.35,34.62,71.32,58.77,64.34,37.67,105.82,54.75,54.84,46.9,81.07,51.99,33.29,72.83,30.76,36.86,17.68,16.76,8.48,11.04,15.14,16.47,27.16,18.7,24.83
Equity Share Capital,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59,32.59
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,38.66,40.82,35.59,30.41,31.91,28.44,28.15,31.52,22.85,26.63,20.74,21.27,21.64,25.14,8.45,32.42,25.14,29.24,13.8,16.07,21.81,18.95,14.07,26.93,16.56,20.06,10.62,21.89,18.03,19.75,11.56,32.47,16.8,16.83,14.4,24.88,15.95,10.22,22.35,9.44,11.31,5.43,5.14,2.6,3.39,4.65,5.06,8.33,5.74,7.62
Diluted EPS,38.66,40.82,35.59,30.41,31.91,28.44,28.15,31.52,22.85,26.63,20.74,21.27,21.64,25.14,8.45,32.42,25.14,29.24,13.8,16.07,21.81,18.95,14.07,26.93,16.56,20.06,10.62,21.89,18.03,19.75,11.56,32.47,16.8,16.83,14.4,24.88,15.95,10.22,22.35,9.44,11.31,5.43,5.14,2.6,3.39,4.65,5.06,8.33,5.74,7.62
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.37,0.37,0.37,0.37,0.37
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,11.24,11.24,11.24,11.24,11.24
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.85,2.85,2.85,2.86,2.85
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.61,98.61,98.61,98.87,98.61
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,87.52,87.52,87.62,87.76,87.52
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
