Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
"P/L Before Other Inc. , Int., Excpt. Items & Tax",229.04,331.19,235.26,219.25,138.54,183.68,187.52,212.64,120.21,165.05,197.29,168.31,128.08,138.61,108.56,109.64,118.92,123.15,111.24,24.64,43.14,125.48,108.19,162.89,26.19,92.05,92.49,73.77,46.59,66.97,67.32,-18.18,78.5,44.82,-18.18,18.85,62.17,10.2,62.39,81.64,93.19,20.11,32.82,115.62,61.93,110.33,65.74,56.46,78.23,64.21
Other Income,113.73,98.06,103.36,99.89,97.83,126.38,37.62,128.17,44.01,78.44,43.1,2.09,23.91,26.8,34.46,25.32,16.88,36.15,23.77,40.9,30.34,27.76,31.13,17.1,28.73,23.86,16.06,10.35,14.7,8.08,16.64,13.68,4.95,12.49,13.68,11.98,5.3,8.7,11.93,5.78,2.61,2.57,17.18,6.44,4.03,2.53,4.82,12.91,9.69,11.23
"P/L Before Int., Excpt. Items & Tax",342.77,429.25,338.62,319.14,236.37,310.06,225.14,340.81,164.22,243.49,240.39,170.4,151.99,165.41,143.02,134.96,135.8,159.3,135.01,65.54,73.48,153.24,139.32,179.99,54.92,115.91,108.55,84.12,61.29,75.05,83.96,-4.5,83.45,57.31,-4.5,30.83,67.47,18.9,74.32,87.42,95.8,22.68,50.0,122.06,65.96,112.86,70.56,69.37,87.92,75.44
Interest,3.63,2.82,4.55,5.63,6.82,5.72,6.56,6.72,9.22,6.59,6.71,6.37,11.26,7.56,7.55,7.41,9.4,6.95,7.06,7.29,7.31,7.66,7.81,7.35,0.4,0.19,0.06,0.21,0.43,0.32,0.35,0.41,-0.14,1.73,0.41,2.02,1.43,2.64,2.5,3.47,3.75,6.64,6.06,2.69,4.51,4.51,13.93,5.74,6.03,6.53
P/L Before Exceptional Items & Tax,339.14,426.43,334.07,313.51,229.55,304.34,218.58,334.09,155.0,236.9,233.68,164.03,140.73,157.85,135.47,127.55,126.4,152.35,127.95,58.25,66.17,145.58,131.51,172.64,54.52,115.72,108.49,83.91,60.86,74.73,83.61,-4.91,83.59,55.58,-4.91,28.81,66.04,16.26,71.82,83.95,92.05,16.04,43.94,119.37,61.45,108.35,56.63,63.63,81.89,68.91
Exceptional Items,--,--,--,-59.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-35.38,--,--
P/L Before Tax,339.14,426.43,334.07,253.91,229.55,304.34,218.58,334.09,155.0,236.9,233.68,164.03,140.73,157.85,135.47,127.55,126.4,152.35,127.95,58.25,66.17,145.58,131.51,172.64,54.52,115.72,108.49,83.91,60.86,94.73,83.61,-4.91,83.59,55.58,-4.91,28.81,66.04,16.26,71.82,83.95,92.05,16.04,43.94,119.37,61.45,108.35,56.63,28.25,81.89,68.91
Tax,84.06,94.1,87.21,30.63,51.13,58.79,55.24,40.56,39.89,54.76,58.73,27.85,36.83,39.86,33.48,19.46,30.97,38.19,32.37,6.48,17.91,36.15,16.2,57.76,19.13,37.26,38.11,27.17,17.75,32.74,24.81,-1.77,27.76,17.14,-1.77,6.43,18.33,2.49,22.1,25.07,32.29,5.4,11.45,39.18,23.15,37.61,18.38,4.9,22.1,19.7
P/L After Tax from Ordinary Activities,255.08,332.33,246.86,223.28,178.42,245.55,163.34,293.53,115.11,182.14,174.95,136.18,103.9,117.99,101.99,108.09,95.43,114.16,95.58,51.77,48.26,109.43,115.31,114.88,35.39,78.46,70.38,56.74,43.11,61.99,58.8,-3.14,55.83,38.44,-3.14,22.38,47.71,13.77,49.72,58.88,59.76,10.64,32.49,80.19,38.3,70.74,38.25,23.35,59.79,49.21
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,-14.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,240.73,332.33,246.86,223.28,178.42,245.55,163.34,293.53,115.11,182.14,174.95,136.18,103.9,117.99,101.99,108.09,95.43,114.16,95.58,51.77,48.26,109.43,115.31,114.88,35.39,78.46,70.38,56.74,43.11,61.99,58.8,-3.14,55.83,38.44,-3.14,22.38,47.71,13.77,49.72,58.88,59.76,10.64,32.49,80.19,38.3,70.74,38.25,23.35,59.79,49.21
Equity Share Capital,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,46.3,63.92,47.48,42.94,34.32,47.23,31.42,56.45,22.14,35.03,33.65,26.19,19.98,22.69,19.62,20.79,18.35,21.96,18.38,9.96,9.28,21.05,22.18,22.09,6.81,15.09,13.54,10.91,8.29,11.92,11.31,-0.6,10.74,7.4,-0.6,4.3,9.18,2.64,9.57,11.32,11.49,2.06,31.24,77.12,36.84,68.02,36.78,22.46,57.5,47.32
Diluted EPS,46.3,63.92,47.48,42.94,34.32,47.23,31.42,56.45,22.14,35.03,33.65,26.19,19.98,22.69,19.62,20.79,18.35,21.96,18.38,9.96,9.28,21.05,22.18,22.09,6.81,15.09,13.54,10.91,8.29,11.92,11.31,-0.6,10.74,7.4,-0.6,4.3,9.18,2.64,9.57,11.32,11.49,2.06,31.24,77.12,36.84,68.02,36.78,22.46,57.5,47.32
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.45,--,1.48,1.51,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27.94,--,28.51,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.75,--,3.72,3.69,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72.06,--,71.49,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
