Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Interest,204.0,186.0,195.0,182.0,162.0,133.0,106.0,79.0,74.0,61.0,50.0,55.0,54.0,52.0,45.0,44.0,45.0,46.0,44.0,46.0,37.94,40.49,40.75,30.3,12.22,12.87,10.53,8.83,12.4,10.36,14.34,10.58,8.23,8.4,11.71,8.79,10.37,11.37,8.71,11.83,13.73,21.08,10.88,34.97,22.74,27.39,19.95,17.03,14.21,11.69
P/L Before Exceptional Items & Tax,1207.0,1320.0,933.0,1021.0,977.0,1345.0,1261.0,1024.0,979.0,1267.0,1155.0,1066.0,716.0,1317.0,868.0,82.0,702.0,765.0,238.0,-335.0,515.63,637.07,429.42,522.85,465.0,599.5,445.89,486.98,432.89,423.33,425.15,381.0,268.71,350.94,250.39,266.69,201.29,288.89,182.88,204.41,252.26,243.05,320.11,240.47,278.91,228.23,257.26,251.53,266.86,278.88
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,-51.0,--,--,--,--,-137.0,--,--,--,--,--,--,-70.0,--,--,--,-80.7,--,-0.65,-10.3,-2.23,-0.6,-2.98,-90.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,1207.0,1320.0,933.0,1021.0,977.0,1345.0,1261.0,1024.0,979.0,1267.0,1155.0,1066.0,665.0,1317.0,868.0,82.0,702.0,628.0,238.0,-335.0,515.63,637.07,429.42,522.85,395.0,599.5,445.89,486.98,352.19,423.33,424.5,370.7,266.48,350.34,247.41,176.13,201.29,288.89,182.88,204.41,252.26,243.05,320.11,240.47,278.91,228.23,257.26,251.53,266.86,278.88
Tax,337.0,330.0,228.0,251.0,191.0,305.0,321.0,247.0,245.0,316.0,298.0,273.0,174.0,330.0,227.0,21.0,173.0,209.0,39.0,-65.0,158.84,167.12,109.26,152.12,100.42,183.27,131.51,137.81,70.07,115.12,118.86,103.79,65.77,94.59,66.65,46.84,14.41,62.74,36.53,52.96,37.17,52.32,80.13,63.2,59.37,62.66,70.61,69.05,81.89,75.15
P/L After Tax from Ordinary Activities,870.0,990.0,705.0,770.0,786.0,1040.0,940.0,777.0,734.0,951.0,857.0,793.0,491.0,987.0,641.0,61.0,529.0,419.0,199.0,-270.0,356.79,469.95,320.16,370.73,294.58,416.23,314.38,349.17,282.12,308.21,305.64,266.91,200.71,255.75,180.76,129.29,186.88,226.15,146.35,151.45,215.09,190.73,239.98,177.27,219.54,165.57,186.65,182.48,184.97,203.73
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-13.1,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,870.0,990.0,705.0,770.0,786.0,1040.0,940.0,777.0,734.0,951.0,857.0,793.0,491.0,987.0,641.0,61.0,529.0,419.0,199.0,-270.0,356.79,469.95,320.16,370.73,294.58,416.23,314.38,349.17,282.12,308.21,305.64,266.91,200.71,255.75,180.76,129.29,186.88,226.15,146.35,151.45,215.09,190.73,239.98,177.27,206.44,165.57,186.65,182.48,184.97,203.73
Equity Share Capital,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78,88.78
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,9.81,11.16,7.95,8.68,8.87,11.73,10.58,8.76,8.27,10.71,9.66,8.93,5.53,11.12,7.22,0.69,5.96,4.72,2.24,-3.04,4.01,5.29,3.61,4.18,3.32,4.69,3.54,3.93,3.18,3.47,3.44,3.01,2.26,2.88,2.04,1.46,2.1,2.55,1.65,1.71,2.42,2.15,2.7,2.0,2.33,1.86,2.1,2.06,2.08,2.29
Diluted EPS,9.8,11.16,7.94,8.68,8.87,11.72,10.58,8.76,8.27,10.71,9.66,8.93,5.53,11.12,7.22,0.69,5.96,4.72,2.24,-3.04,4.01,5.29,3.61,4.18,3.32,4.69,3.54,3.93,3.18,3.47,3.44,3.01,2.26,2.88,2.04,1.46,2.1,2.55,1.65,1.71,2.42,2.15,2.7,2.0,2.33,1.86,2.1,2.06,2.08,2.29
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68,41.68
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9,46.9
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47.1,47.1,47.1,46.84,46.84,46.84,46.84,46.84,46.84,46.84,47.1
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,99.5,99.5,99.5,99.5,99.5,99.5,99.5,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53.1,53.1,53.1,52.8,52.8,52.8,52.8,52.8,52.8,52.8,53.1
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
