Item,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12,Sep '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.21,6.43,7.04,4.95,3.1,3.03,4.23,7.16,0.39,0.38,0.47,2.75,0.87,1.08,0.97,0.83,1.19,0.9
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,198.75,142.62,186.58,205.89,165.23,161.0,134.09,147.85,150.71,159.8,143.08,145.39,138.66,152.45,119.93,113.27,122.56,129.42,143.97,93.94,98.96,107.86,100.54,99.44,87.69,85.83,75.82,84.32,79.98,70.18,75.74,78.31,63.21,57.28,53.53,54.73,49.52,51.61,52.97,46.78,52.39,48.14,41.58,45.07,51.88,47.42,34.36,39.73,31.99,29.94
"P/L Before Other Inc. , Int., Excpt. Items & Tax",130.21,67.86,141.57,152.87,210.73,172.41,121.51,179.53,200.3,150.79,162.06,174.29,160.91,61.56,118.54,192.4,171.6,210.19,167.07,70.97,112.68,115.31,93.36,65.8,62.25,65.75,47.78,44.09,54.68,53.86,58.08,59.93,54.72,52.66,55.43,59.3,53.15,47.79,50.3,41.63,42.35,45.35,39.39,44.62,38.34,29.8,23.85,19.64,11.89,14.85
Other Income,5.61,2.78,1.81,3.43,0.67,1.25,0.44,2.56,-0.93,3.75,4.55,4.28,4.79,4.28,7.36,3.06,2.95,3.07,6.31,16.83,3.74,4.38,1.51,1.51,5.5,3.46,18.02,13.45,4.12,10.11,3.0,2.56,5.68,3.48,4.5,1.95,2.0,1.35,1.63,1.42,0.77,0.46,0.31,1.22,0.31,0.41,1.7,1.02,0.37,0.15
"P/L Before Int., Excpt. Items & Tax",135.82,70.64,143.38,156.3,211.39,173.66,121.94,182.09,199.37,154.55,166.61,178.56,165.7,65.84,125.9,195.47,174.55,213.26,173.38,87.8,116.41,119.69,94.88,67.32,67.75,69.21,65.79,57.54,58.8,63.97,61.08,62.49,60.4,56.15,59.93,61.25,55.16,49.14,51.93,43.05,43.12,45.81,39.7,45.84,38.65,30.21,25.55,20.65,12.26,15.0
Interest,17.21,14.56,17.52,19.79,19.78,17.65,14.79,14.12,11.76,8.36,4.44,4.0,2.96,4.01,5.38,5.75,5.94,6.23,5.85,6.67,6.69,6.7,6.8,6.8,7.44,7.59,6.52,6.18,8.16,10.4,8.18,7.64,8.33,8.21,7.97,9.37,10.42,8.8,8.07,7.34,8.61,7.19,6.55,7.07,4.3,4.14,3.41,3.97,4.46,4.07
P/L Before Exceptional Items & Tax,118.6,56.07,125.86,136.51,191.61,156.01,107.16,167.97,187.61,146.18,162.17,174.56,162.74,61.83,120.51,189.71,168.6,207.03,167.53,81.12,109.73,112.99,88.08,60.51,60.31,61.62,59.27,51.36,50.63,53.57,52.89,54.84,52.07,47.93,51.95,51.88,44.73,40.34,43.86,35.71,34.51,38.62,33.15,38.77,34.35,26.07,22.14,16.68,7.8,10.92
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,161.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,118.6,56.07,125.86,136.51,191.61,156.01,107.16,167.97,187.61,146.18,162.17,174.56,162.74,61.83,120.51,189.71,168.6,207.03,167.53,242.24,109.73,112.99,88.08,60.51,60.31,61.62,59.27,51.36,50.63,53.57,52.89,54.84,52.07,47.93,51.95,51.88,44.73,40.34,43.86,35.71,34.51,38.62,33.15,38.77,34.35,26.07,22.14,16.68,7.8,10.92
Tax,28.49,14.68,32.08,39.3,48.91,39.86,27.32,42.68,47.82,37.26,37.4,45.32,41.41,15.73,30.67,47.46,37.55,52.55,42.53,40.49,21.26,18.67,28.54,19.16,20.21,20.8,19.7,17.17,16.8,17.93,17.39,16.4,16.78,14.44,16.36,18.48,14.31,13.55,13.51,7.19,10.12,12.51,10.8,12.73,11.36,8.83,7.41,5.59,2.37,3.27
P/L After Tax from Ordinary Activities,90.11,41.39,93.78,97.22,142.71,116.16,79.84,125.29,139.8,108.93,124.77,129.24,121.33,46.1,89.85,142.25,131.06,154.47,125.0,201.75,88.47,94.32,59.53,41.36,40.09,40.82,39.57,34.18,33.84,35.64,35.51,38.45,35.29,33.5,35.59,33.4,30.42,26.79,30.35,28.52,24.39,26.11,22.35,26.04,22.99,17.24,14.73,11.09,5.43,7.65
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,90.11,41.39,93.78,97.22,142.71,116.16,79.84,125.29,139.8,108.93,124.77,129.24,121.33,46.1,89.85,142.25,131.06,154.47,125.0,201.75,88.47,94.32,59.53,41.36,40.09,40.82,39.57,34.18,33.84,35.64,35.51,38.45,35.29,33.5,35.59,33.4,30.42,26.79,30.35,28.52,24.39,26.11,22.35,26.04,22.99,17.24,14.73,11.09,5.43,7.65
Equity Share Capital,24.25,24.24,24.24,24.24,24.24,24.24,24.2,24.2,24.2,24.83,24.8,24.8,24.8,24.77,24.77,24.77,24.77,24.76,24.71,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.41,25.38,25.38,25.38,22.88,22.87,22.12,21.72,21.67,21.67,20.94,20.52,20.48,20.43,20.43,20.41,20.36,20.28,20.28,20.25,20.15,20.13,20.12,20.07
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,404.98,388.76,373.37,346.83,324.03,306.29,283.04,265.27,250.37,243.98,238.37
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,3.72,1.71,3.87,4.01,5.89,4.8,3.3,5.18,5.75,4.39,5.03,5.21,4.89,1.86,3.63,5.74,5.29,6.24,4.92,7.94,3.48,3.71,2.34,1.63,1.58,1.61,1.56,1.35,1.33,1.55,1.55,1.76,1.62,1.54,1.64,1.62,1.48,1.31,1.49,1.4,11.99,12.85,11.01,12.88,11.39,8.56,7.32,5.52,2.7,3.81
Diluted EPS,3.72,1.71,3.87,4.01,5.88,4.8,3.29,5.17,5.74,4.37,5.02,5.2,4.88,1.85,3.61,5.72,5.26,6.21,4.89,7.91,3.47,3.71,2.34,1.62,1.57,1.6,1.55,1.34,1.33,1.55,1.55,1.75,1.6,1.52,1.6,1.58,1.41,1.3,1.47,1.38,11.84,12.6,10.77,12.63,11.17,8.38,7.13,5.38,2.62,3.68
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.58,10.55,10.5,1.06,1.05,1.04,1.04,1.04,1.03,1.12,1.12,1.12,1.11
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.58,51.53,51.41,51.41,51.37,51.26,51.14,51.14,51.08,55.59,55.56,55.57,55.49
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.87,8.8,8.42,0.84,0.84,0.84,0.75,0.75,0.7,0.7,0.81,0.79,0.61
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79.24,88.64,84.84,84.84,84.84,84.84,75.32,75.32,70.39,78.2,90.61,88.81,68.09
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38.37,42.96,41.22,41.23,41.26,41.35,36.8,36.8,34.43,34.73,40.27,39.46,30.31
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
