Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Excise Duty,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Admin. And Selling Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
R & D Expenses,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Provisions And Contingencies,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Exp. Capitalised,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Other Expenses,224.89,231.11,217.25,247.16,198.32,227.64,188.9,205.58,194.16,233.22,232.0,217.31,192.65,192.74,183.91,102.63,172.85,141.65,115.33,48.82,125.98,148.6,151.07,144.68,142.51,139.45,138.03,150.8,135.49,115.9,125.41,140.05,123.86,120.44,118.89,122.5,104.15,107.52,102.4,97.4,93.38,93.25,99.47,51.11,41.37,49.45,45.21,46.39,29.93,39.31
"P/L Before Other Inc. , Int., Excpt. Items & Tax",210.37,272.86,258.84,221.25,144.64,207.04,208.9,220.86,113.04,172.79,219.04,279.79,250.74,234.03,216.91,18.31,154.24,210.51,149.7,-50.76,41.83,122.38,134.38,172.64,111.67,157.1,135.18,182.02,139.28,121.89,121.65,129.86,90.85,92.89,101.44,103.32,83.89,77.21,95.69,95.84,72.08,73.32,71.18,82.88,55.76,54.36,61.58,65.16,34.82,33.85
Other Income,20.13,14.05,14.55,12.9,10.86,5.54,1.67,1.89,7.12,1.64,2.67,3.29,4.93,7.14,5.36,3.56,5.56,4.15,3.71,6.05,9.91,3.48,5.75,5.5,8.71,9.49,10.83,7.18,7.25,5.31,4.89,4.02,10.26,2.0,6.2,5.89,2.73,0.16,0.48,5.18,0.67,0.18,6.66,1.79,2.46,1.02,1.23,2.27,2.47,5.33
"P/L Before Int., Excpt. Items & Tax",230.51,286.91,273.39,234.15,155.49,212.59,210.56,222.75,120.16,174.43,221.71,283.09,255.67,241.17,222.27,21.86,159.79,214.66,153.41,-44.71,51.73,125.87,140.13,178.13,120.38,166.59,146.01,189.2,146.53,127.2,126.54,133.87,101.11,94.89,107.64,109.21,86.62,77.37,96.17,101.01,72.75,73.5,77.85,84.67,58.21,55.38,62.8,67.43,37.29,39.18
Interest,11.83,11.94,10.92,11.69,10.47,10.5,11.18,12.74,13.63,9.96,9.16,8.53,9.67,7.73,7.45,7.35,7.16,7.39,7.51,7.67,8.55,8.96,8.07,8.27,4.1,4.07,4.02,3.95,4.43,4.12,3.63,4.45,5.61,4.49,3.98,3.93,5.59,3.35,3.48,4.84,4.47,3.93,3.35,3.7,3.65,2.75,2.04,1.91,2.96,1.66
P/L Before Exceptional Items & Tax,218.68,274.97,262.47,222.46,145.03,202.08,199.38,210.01,106.53,164.47,212.54,274.56,246.0,233.44,214.82,14.51,152.63,207.27,145.9,-52.38,43.19,116.9,132.05,169.87,116.28,162.51,141.99,185.25,142.1,123.08,122.91,129.42,95.49,90.39,103.66,105.28,81.02,74.02,92.69,96.18,68.28,69.57,74.5,80.97,54.56,52.63,60.77,65.52,34.33,37.52
Exceptional Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
P/L Before Tax,218.68,274.97,262.47,222.46,145.03,202.08,199.38,210.01,106.53,164.47,212.54,274.56,246.0,233.44,214.82,14.51,152.63,207.27,145.9,-52.38,43.19,116.9,132.05,169.87,116.28,162.51,141.99,185.25,142.1,123.08,122.91,129.42,95.49,90.39,103.66,105.28,81.02,74.02,92.69,96.18,68.28,69.57,74.5,80.97,54.56,52.63,60.77,65.52,34.33,37.52
Tax,54.67,70.31,67.21,57.24,36.83,49.73,49.1,51.65,28.18,40.74,50.41,67.52,55.48,58.86,54.33,3.57,37.07,53.56,35.03,-12.82,12.16,29.88,17.54,59.2,41.3,60.62,49.36,60.81,47.88,39.68,38.85,44.12,28.71,27.51,34.99,37.34,24.36,22.1,32.39,33.0,21.16,24.86,24.6,26.67,19.44,18.0,19.84,22.42,10.73,12.1
P/L After Tax from Ordinary Activities,164.01,204.66,195.26,165.22,108.2,152.35,150.28,158.36,78.35,123.73,162.13,207.04,190.52,174.57,160.49,10.95,115.56,153.7,110.87,-39.55,31.02,87.02,114.51,110.67,74.98,101.89,92.63,124.44,94.22,83.4,84.06,85.3,66.79,62.88,68.67,67.95,56.67,51.92,60.3,63.18,47.12,44.71,49.9,54.3,35.12,34.63,40.93,43.1,23.6,25.42
Prior Year Adjustments,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Extra Ordinary Items,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Net Profit/(Loss) For the Period,164.01,204.66,195.26,165.22,108.2,152.35,150.28,158.36,78.35,123.73,162.13,207.04,190.52,174.57,160.49,10.95,115.56,153.7,110.87,-39.55,31.02,87.02,114.51,110.67,74.98,101.89,92.63,124.44,94.22,83.4,84.06,85.3,66.79,62.88,68.67,67.95,56.67,51.92,60.3,63.18,47.12,44.71,49.9,54.3,35.12,34.63,40.93,43.1,23.6,25.42
Equity Share Capital,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15
Reserves Excluding Revaluation Reserves,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Equity Dividend Rate (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EPS Before Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS,147.04,183.48,175.06,148.13,97.01,136.59,134.73,141.98,70.24,110.93,145.36,185.62,170.81,156.51,143.88,9.82,103.61,137.8,99.4,-35.46,27.82,78.02,102.66,99.22,67.23,91.35,83.05,111.56,84.48,74.77,75.36,76.47,59.88,56.38,61.57,60.92,50.8,46.55,54.06,56.64,42.24,40.08,44.74,48.68,31.49,31.05,36.69,38.65,21.16,22.79
Diluted EPS,147.04,183.48,175.06,148.13,97.01,136.59,134.73,141.98,70.24,110.93,145.36,185.62,170.81,156.51,143.88,9.82,103.61,137.8,99.4,-35.46,27.82,78.02,102.66,99.22,67.23,91.35,83.05,111.56,84.48,74.77,75.36,76.47,59.88,56.38,61.57,60.92,50.8,46.55,54.06,56.64,42.24,40.08,44.74,48.68,31.49,31.05,36.69,38.65,21.16,22.79
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.55,0.55,0.55,0.54,0.54,0.54,0.54,0.48,0.48,0.47,0.47,0.47
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49.0,49.0,49.0,48.18,48.18,48.18,48.18,43.06,42.64,42.52,42.52,42.27
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.57,0.57,0.57,0.58,0.58,0.58,0.58,0.64,0.64,0.64,0.64,0.64
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,51.0,51.0,51.0,51.82,51.82,51.82,51.82,56.94,57.36,57.48,57.48,57.73
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
