Item,Mar '25,Dec '24,Sep '24,Jun '24,Mar '24,Dec '23,Sep '23,Jun '23,Mar '23,Dec '22,Sep '22,Jun '22,Mar '22,Dec '21,Sep '21,Jun '21,Mar '21,Dec '20,Sep '20,Jun '20,Mar '20,Dec '19,Sep '19,Jun '19,Mar '19,Dec '18,Sep '18,Jun '18,Mar '18,Dec '17,Sep '17,Jun '17,Mar '17,Dec '16,Sep '16,Jun '16,Mar '16,Dec '15,Sep '15,Jun '15,Mar '15,Dec '14,Sep '14,Jun '14,Mar '14,Dec '13,Sep '13,Jun '13,Mar '13,Dec '12
Basic EPS,15.46,20.16,18.75,18.77,12.92,17.48,16.87,16.84,9.15,9.67,13.05,11.74,15.79,22.5,22.75,22.36,17.89,20.8,25.81,13.26,10.14,12.41,13.83,14.17,4.7,10.85,11.83,17.14,8.92,18.7,12.24,8.72,12.27,19.42,13.75,11.35,15.42,11.74,10.73,9.21,9.59,24.08,22.35,16.7,19.94,17.75,15.88,13.89,11.56,13.91
Diluted EPS,15.45,20.15,18.74,18.75,12.91,17.47,16.85,16.84,9.15,9.67,13.05,11.74,15.79,22.5,22.75,22.36,17.89,20.8,25.81,13.26,10.14,12.41,13.83,14.16,4.7,10.85,11.83,17.13,8.92,18.7,12.23,8.72,12.27,19.42,13.74,11.35,15.42,11.74,10.72,9.21,9.58,24.06,22.33,16.68,19.91,17.72,15.86,13.86,11.53,13.88
EPS After Extra Ordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Share Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Of Shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.31,2.31,2.3,0.92,0.92,0.93,0.93,0.93,0.93,0.62,0.63,0.64
Share Holding (%),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26.22,26.22,26.17,26.17,26.17,26.45,26.4,26.4,26.4,26.54,27.0,27.3
Promoters and Promoter Group Shareholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a) Pledged/Encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Number of shares (Crores),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.23,6.39,6.39,2.48,2.45,2.44,2.5,2.5,2.49,1.64,1.6,1.59
- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,95.92,98.46,98.38,95.61,94.43,94.41,96.56,96.75,96.36,95.49,93.57,93.54
- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70.77,72.64,72.63,70.59,69.72,69.44,71.07,71.21,70.92,70.14,68.3,68.01
b) Non-encumbered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
